article_id,article_placename,latitude_1,longitude_2,State_2,mean_median_dist,median_median_dist,n_results,winnerPct,searchType,filename_2
66464812,Holmsiind,,,None,,,0,,None,18680104-170-66464812 (1 of 1).txt
235892267,Camden,150.5761111,-34.48166667,Ambiguous,4.116547976,0.43976219,8,,exact,18910106-1297-235892267 (3 of 14).txt
228414597,Pennant Hills,151.0733333,-33.74,NSW,0,0,1,100,exact,18881126-1178-228414597 (3 of 8).txt
228414597,Parramatta,151.0011111,-33.815,NSW,0.613201084,0,6,83.33333333,exact,18881126-1178-228414597 (3 of 8).txt
228414597,Middle Harbour,151.2338889,-33.79111111,NSW,0.027780479,0.029449685,3,100,exact,18881126-1178-228414597 (3 of 8).txt
228414597,Pennant Hills,151.0733333,-33.74,NSW,0,0,1,100,exact,18881126-1178-228414597 (3 of 8).txt
228414597,Parra'matta,151.0011111,-33.815,NSW,0.613201084,0,7,71.42857143,fuzzy,18881126-1178-228414597 (3 of 8).txt
159523608,Clarendon,150.7888889,-30.6775495,Ambiguous,2.913803813,3.329613486,14,,exact,18640409-821-159523608 (2 of 2).txt
159523608,Springgrove,149.9620397,-33.608109,NSW,2.423988604,2.075854145,10,70,fuzzy,18640409-821-159523608 (2 of 2).txt
159523608,N.G,,,None,,,0,,None,18640409-821-159523608 (2 of 2).txt
160771517,Cobar,145.8344444,-31.50583333,NSW,1.150183535,0.0075,7,71.42857143,exact,18871210-821-160771517 (1 of 1).txt
160771517,Condobolin,147.1511111,-33.065,NSW,0.007707652,0.007081972,7,57.14285714,exact,18871210-821-160771517 (1 of 1).txt
160771517,Njngan,,,None,,,0,,None,18871210-821-160771517 (1 of 1).txt
160771517,Coonamble,148.3677778,-30.96138889,NSW,0.026546492,0.029722222,5,60,exact,18871210-821-160771517 (1 of 1).txt
160771517,Forbes,148.1011111,-33.37333333,NSW,1.423993397,0.202098401,12,66.66666667,exact,18871210-821-160771517 (1 of 1).txt
160771517,Walgett,148.1241667,-30.02388889,NSW,0.04040854,0.024332128,5,60,exact,18871210-821-160771517 (1 of 1).txt
160771517,Dubbo,148.6011111,-32.24,NSW,0.28571217,0.022333057,7,100,exact,18871210-821-160771517 (1 of 1).txt
8505142,KILMORE,144.9512482,-37.29708481,VIC,0.000741876,0.00083542,6,50,exact,18830320-13-8505142 (2 of 5).txt
8505142,PORT ALBERT,146.6909722,-38.66652778,VIC,0,0,1,100,exact,18830320-13-8505142 (2 of 5).txt
88373445,Esq.,,,None,,,0,,None,18671228-246-88373445 (1 of 1).txt
88373445,Esq.,,,None,,,0,,None,18671228-246-88373445 (1 of 1).txt
156353678,Queensland,121.2023,-31.02926,WA,0,0,1,100,exact,18990120-648-156353678 (1 of 2).txt
156353678,Muswellbrook,150.8909722,-32.26666667,NSW,0.006737185,0.006737185,2,100,exact,18990120-648-156353678 (1 of 2).txt
156353678,Mudgee,149.5511111,-32.6125,NSW,0.039814815,0.036111111,3,100,exact,18990120-648-156353678 (1 of 2).txt
19922878,Queensland,121.2023,-31.02926,WA,0,0,1,100,exact,18870219-42-19922878 (1 of 1).txt
19922878,Toowoomba,151.9525,-27.55722222,QLD,0.02619128,0.002239516,3,100,exact,18870219-42-19922878 (1 of 1).txt
19922878,Warwick,149.056126,-32.65893331,Ambiguous,4.038004649,5.211543125,15,,exact,18870219-42-19922878 (1 of 1).txt
200455763,Wandiligong,146.9076357,-36.7461106,VIC,0.079988812,0.079988812,3,66.66666667,exact,18820216-326-200455763 (1 of 1).txt
200455763,Harrietville,147.0684722,-36.89569444,VIC,0.013421492,0.007667242,3,100,exact,18820216-326-200455763 (1 of 1).txt
161927651,Fernside,150.5240855,-31.8975005,NSW,3.035315041,3.082679568,8,75,exact,18890126-698-161927651 (1 of 2).txt
101877518,Victoria'during,,,None,,,0,,None,18760216-413-101877518 (2 of 2).txt
101877518,Nubba,148.2177778,-34.49833333,NSW,0.030446571,0.038635084,3,100,exact,18760216-413-101877518 (2 of 2).txt
101877518,AVagqa Waggu,,,None,,,0,,None,18760216-413-101877518 (2 of 2).txt
101877518,Albury,146.9011111,-36.065,NSW,0.010796656,0.015723302,4,75,exact,18760216-413-101877518 (2 of 2).txt
187718251,George,151.8427778,-31.6025,NSW,0.992235481,0.992235481,2,100,exact,18751112-985-187718251 (4 of 5).txt
187718251,Woolli Creek,151.1261111,-33.93166667,NSW,0,0,1,100,exact,18751112-985-187718251 (4 of 5).txt
187718251,Cook 's River,151.1344444,-33.915,NSW,0,0,1,100,fuzzy,18751112-985-187718251 (4 of 5).txt
187718251,Liverpool,150.9177778,-33.92305556,NSW,0.007659749,0.008611111,4,75,exact,18751112-985-187718251 (4 of 5).txt
187718251,London,-0.127758,51.5074,No best estimate,0,0,1,100,exact,18751112-985-187718251 (4 of 5).txt
187718251,Towrang,149.7844444,-34.74833333,NSW,0.239536488,0.058333333,4,100,exact,18751112-985-187718251 (4 of 5).txt
100497437,Narandera,146.5511111,-34.74,NSW,0.023089089,0.016666667,4,100,fuzzy,18931230-431-100497437 (2 of 2).txt
100497437,Darington Point,,,None,,,0,,None,18931230-431-100497437 (2 of 2).txt
100497437,Kerarbury,145.8369,-34.565575,NSW,0,0,1,100,exact,18931230-431-100497437 (2 of 2).txt
61020825,Wedderburn,143.6118078,-36.41874886,VIC,0.008754415,0.003658573,6,66.66666667,exact,18750125-67-61020825 (4 of 6).txt
61020825,Lancefield,144.7329102,-37.27708333,VIC,0.00557576,0.001104644,3,100,exact,18750125-67-61020825 (4 of 6).txt
18761890,Mullamuddy Creek,149.6511111,-32.64833333,NSW,0,0,1,100,exact,18720309-8-18761890 (1 of 2).txt
18761890,Mullamuddy Creek,149.6511111,-32.64833333,NSW,0,0,1,100,exact,18720309-8-18761890 (1 of 2).txt
101470273,Berrima,150.3344444,-34.47333333,NSW,1.118162802,0.046178177,10,60,exact,18700302-366-101470273 (1 of 1).txt
88641364,Cape,,,None,,,0,,None,18810107-346-88641364 (1 of 2).txt
88641364,Basutoland,,,None,,,0,,None,18810107-346-88641364 (1 of 2).txt
88641364,County Mayo,,,None,,,0,,None,18810107-346-88641364 (1 of 2).txt
88641364,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18810107-346-88641364 (1 of 2).txt
88641364,Bourke,146.4177778,-33.94833333,NSW,2.303121811,3.640589085,14,64.28571429,exact,18810107-346-88641364 (1 of 2).txt
88641364,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18810107-346-88641364 (1 of 2).txt
224541274,Guildhall,,,None,,,0,,None,18700205-1148-224541274 (1 of 1).txt
224541274,South-East,,,None,,,0,,None,18700205-1148-224541274 (1 of 1).txt
112897237,Pec,,,None,,,0,,None,18580730-326-112897237 (1 of 1).txt
215788021,Ballarat,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,18980112-185-215788021 (1 of 3).txt
215788021,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18980112-185-215788021 (1 of 3).txt
215788021,Sturt,145.6677778,-31.09666667,NSW,4.160635806,4.255656412,16,68.75,exact,18980112-185-215788021 (1 of 3).txt
215788021,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18980112-185-215788021 (1 of 3).txt
112857101,Pleasant Creek,143.975,-20.64166667,QLD,4.229420427,3.825086603,6,66.66666667,exact,18691222-185-112857101 (2 of 2).txt
112857101,North Brighton Station,,,None,,,0,,None,18691222-185-112857101 (2 of 2).txt
2973496,York,140.474705,-32.71549611,Ambiguous,14.05627939,14.76409358,8,,exact,18750101-29-2973496 (2 of 3).txt
109885832,MILTON,150.4344444,-30.88096675,Ambiguous,4.043852433,4.273117742,19,,exact,18950912-508-109885832 (1 of 3).txt
109885832,Yatteyattah,150.4344444,-35.265,NSW,0,0,2,100,exact,18950912-508-109885832 (1 of 3).txt
109885832,Kingerman,,,None,,,0,,None,18950912-508-109885832 (1 of 3).txt
149945506,Warragul,145.9333301,-38.16319466,VIC,0.024756608,0.004073342,4,100,exact,18980209-736-149945506 (7 of 11).txt
149945506,Yarragon,146.0658369,-38.20305551,VIC,0.032524138,0.003034542,4,100,exact,18980209-736-149945506 (7 of 11).txt
149945506,Pobwong east district,,,None,,,0,,None,18980209-736-149945506 (7 of 11).txt
149945506,Dromana,144.9645833,-38.33375168,VIC,0.002223521,0.002226733,4,75,exact,18980209-736-149945506 (7 of 11).txt
149945506,North Devon,146.6570833,-38.51958333,VIC,0,0,1,100,exact,18980209-736-149945506 (7 of 11).txt
149945506,Walhalla,146.4526367,-37.94180556,VIC,0.015391079,0.003507129,5,100,exact,18980209-736-149945506 (7 of 11).txt
149945506,Gippsland,146.966,-37.4032,Ambiguous,0,0,2,,exact,18980209-736-149945506 (7 of 11).txt
232166408,SYDNEY,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18790210-232-232166408 (1 of 1).txt
232166408,Goodben,,,None,,,0,,None,18790210-232-232166408 (1 of 1).txt
232166408,New South Wales,147.0177778,-32.16166667,NSW,0,0,1,100,exact,18790210-232-232166408 (1 of 1).txt
232166408,London,-0.127758,51.5074,No best estimate,0,0,1,100,exact,18790210-232-232166408 (1 of 1).txt
232166408,Prince of Wales,141.4601683,-24.37757389,Ambiguous,13.69751665,13.69751665,2,,exact,18790210-232-232166408 (1 of 1).txt
232166408,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18790210-232-232166408 (1 of 1).txt
232166408,Noumea,150.5173996,-30.0622435,NSW,0.01652004,0.01652004,2,100,exact,18790210-232-232166408 (1 of 1).txt
5973197,WEDDERBURN,143.6118078,-36.41874886,VIC,0.008754415,0.003658573,6,66.66666667,exact,18810126-13-5973197 (1 of 1).txt
5973197,Korong Shire,,,None,,,0,,None,18810126-13-5973197 (1 of 1).txt
5973197,COLAC,143.5873566,-38.3409729,VIC,0.004472854,0.003973361,5,60,exact,18810126-13-5973197 (1 of 1).txt
5973197,Lorne,147.9740645,-31.64833333,Ambiguous,5.785450713,4.677046611,11,,exact,18810126-13-5973197 (1 of 1).txt
5973197,Krambuk,,,None,,,0,,None,18810126-13-5973197 (1 of 1).txt
5973197,Apollo Bay,143.6695816,-38.75624923,VIC,0.004800418,0.001697414,6,66.66666667,exact,18810126-13-5973197 (1 of 1).txt
254368393,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18840125-436-254368393 (1 of 2).txt
254368393,Mordialloc Creek,145.0932007,-38.0106926,VIC,0,0,2,100,exact,18840125-436-254368393 (1 of 2).txt
254368393,Mordialloc,145.0876465,-38.0031929,VIC,0.013935818,0.002995712,5,100,exact,18840125-436-254368393 (1 of 2).txt
254368393,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18840125-436-254368393 (1 of 2).txt
254368393,Long Gully,148.6844444,-32.54833333,Ambiguous,5.359101625,4.609199738,153,,exact,18840125-436-254368393 (1 of 2).txt
254368393,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18840125-436-254368393 (1 of 2).txt
254368393,Bullarook Forest,,,None,,,0,,None,18840125-436-254368393 (1 of 2).txt
254368393,Melboufne'from Rome,,,None,,,0,,None,18840125-436-254368393 (1 of 2).txt
254368393,Ballarat,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,18840125-436-254368393 (1 of 2).txt
254368393,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18840125-436-254368393 (1 of 2).txt
254368393,Bridgewood,,,None,,,0,,None,18840125-436-254368393 (1 of 2).txt
254368393,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18840125-436-254368393 (1 of 2).txt
156675419,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18930217-650-156675419 (1 of 2).txt
156675419,Wrigley,,,None,,,0,,None,18930217-650-156675419 (1 of 2).txt
156675419,Gilgandra,148.6595,-31.7065,No best estimate,0.010111874,0.010111874,3,66.66666667,exact,18930217-650-156675419 (1 of 2).txt
1269014,ROCKHAMPTON,150.5136111,-23.38694444,QLD,0.009342313,0.008888889,3,100,exact,18650302-16-1269014 (1 of 1).txt
1269014,SYDNEY,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18650302-16-1269014 (1 of 1).txt
1269014,Brisbane,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,18650302-16-1269014 (1 of 1).txt
1269014,MELBOURNE,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18650302-16-1269014 (1 of 1).txt
1269014,AUCKLAND,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,18650302-16-1269014 (1 of 1).txt
1269014,Taurangi,,,None,,,0,,None,18650302-16-1269014 (1 of 1).txt
213980353,Queensland,121.2023,-31.02926,WA,0,0,1,100,exact,18850808-1128-213980353 (1 of 1).txt
213980353,Irwin,115.0801,-29.21987,WA,0.007296971,0.010536527,4,75,exact,18850808-1128-213980353 (1 of 1).txt
246227058,Gordon,149.6605556,-31.262662,NSW,3.319656803,2.898330182,28,64.28571429,exact,18790205-1190-246227058 (1 of 2).txt
246227058,Egerton,147.8079886,-32.97756925,Ambiguous,5.164322516,4.928353837,5,,exact,18790205-1190-246227058 (1 of 2).txt
5789510,Derwent,143.5448333,-27.02039583,Ambiguous,10.5535817,10.0562954,4,,exact,18651211-13-5789510 (1 of 3).txt
5789510,Macquarie Plains,147.1850019,-42.27499954,TAS,0.514634416,0.514634416,3,66.66666667,exact,18651211-13-5789510 (1 of 3).txt
5789510,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18651211-13-5789510 (1 of 3).txt
5789510,Kyneton,144.4509722,-37.24791718,VIC,0.005007209,0.002229078,4,75,exact,18651211-13-5789510 (1 of 3).txt
5789510,Mount Macedon,144.5843048,-37.39763889,VIC,0.012631697,0.016110801,3,100,exact,18651211-13-5789510 (1 of 3).txt
100231835,Goulburn,149.7344444,-34.74833333,NSW,1.441876439,0.0372678,10,70,exact,18881117-367-100231835 (1 of 1).txt
100231835,Goulburn,149.7344444,-34.74833333,NSW,1.441876439,0.0372678,10,70,exact,18881117-367-100231835 (1 of 1).txt
100231835,Geolong,148.7907645,-33.9731665,NSW,0,0,1,100,fuzzy,18881117-367-100231835 (1 of 1).txt
32716823,New Norcia,116.20275,-30.96139,WA,0.014566791,0.014566791,2,100,exact,18890216-101-32716823 (1 of 1).txt
32716823,Victoria Plains,132.6689389,-26.13452167,Ambiguous,17.07200752,17.07200752,2,,exact,18890216-101-32716823 (1 of 1).txt
225488890,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18810324-567-225488890 (3 of 3).txt
225488890,Jjiile,,,None,,,0,,None,18810324-567-225488890 (3 of 3).txt
225488890,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18810324-567-225488890 (3 of 3).txt
225488890,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18810324-567-225488890 (3 of 3).txt
158935257,Immigration Hospital,,,None,,,0,,None,18690116-821-158935257 (1 of 2).txt
158935257,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18690116-821-158935257 (1 of 2).txt
158935257,Dandenong Ranges,145.359024,-37.83541489,VIC,0,0,1,100,exact,18690116-821-158935257 (1 of 2).txt
158935257,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18690116-821-158935257 (1 of 2).txt
158935257,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18690116-821-158935257 (1 of 2).txt
158935257,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18690116-821-158935257 (1 of 2).txt
158935257,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18690116-821-158935257 (1 of 2).txt
216684595,Bendigo,144.2604218,-36.77402878,VIC,0.043930287,0.022730071,5,60,exact,18970106-1216-216684595 (1 of 2).txt
198972485,Colac,143.5873566,-38.3409729,VIC,0.004472854,0.003973361,5,60,exact,18840117-326-198972485 (3 of 5).txt
198972485,Walbnndrie,146.7344444,-35.68166667,NSW,0.013412298,0.016666667,3,100,fuzzy,18840117-326-198972485 (3 of 5).txt
198972485,Howlong,146.6344444,-35.915,NSW,0.705002161,0.066666667,5,100,exact,18840117-326-198972485 (3 of 5).txt
249290860,Kanyapella,144.8887482,-36.12902832,VIC,0.047303474,0.033593502,3,100,exact,18820202-232-249290860 (1 of 2).txt
163805109,Gippsland,146.966,-37.4032,Ambiguous,0,0,2,,exact,18980122-698-163805109 (1 of 3).txt
163805109,Nerrim,137.0553445,-26.0619995,Ambiguous,14.75030363,14.75030363,2,,fuzzy,18980122-698-163805109 (1 of 3).txt
163805109,London,-0.127758,51.5074,No best estimate,0,0,1,100,exact,18980122-698-163805109 (1 of 3).txt
159449340,Bradford,144.0688885,-36.92305474,VIC,0.003971501,0.003971501,4,50,exact,18770217-821-159449340 (1 of 3).txt
159449340,St. Blaize,,,None,,,0,,None,18770217-821-159449340 (1 of 3).txt
159449340,St. Blaize,,,None,,,0,,None,18770217-821-159449340 (1 of 3).txt
159449340,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18770217-821-159449340 (1 of 3).txt
254460398,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18860129-436-254460398 (2 of 2).txt
88630314,North Melbourne,144.9465278,-37.80291748,VIC,0.006746413,0.006298902,5,100,exact,18810128-346-88630314 (1 of 2).txt
88630314,Harcourt,144.2751425,-36.35221245,Ambiguous,2.375359608,2.170313785,10,,exact,18810128-346-88630314 (1 of 2).txt
88630314,Sandhurst,144.7506978,-36.30062145,Ambiguous,4.295641088,4.805030485,8,,exact,18810128-346-88630314 (1 of 2).txt
69136818,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18620423-180-69136818 (1 of 1).txt
69136818,Pinjarrab,,,None,,,0,,None,18620423-180-69136818 (1 of 1).txt
69136818,Pinjarrah,115.87415,-32.624345,WA,0.006289716,0.006289716,2,100,fuzzy,18620423-180-69136818 (1 of 1).txt
69136818,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18620423-180-69136818 (1 of 1).txt
69136818,Darling Range,116.13395,-32.382725,WA,0.233277792,0.233277792,4,50,exact,18620423-180-69136818 (1 of 1).txt
69136818,Guildfbrd,,,None,,,0,,None,18620423-180-69136818 (1 of 1).txt
11563292,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18821223-13-11563292 (3 of 3).txt
70746034,Lake Rowan,145.9659722,-36.26486111,VIC,0,0,1,100,exact,18840408-222-70746034 (1 of 1).txt
221760411,Ararat,142.9273682,-37.28291667,VIC,0.008438304,0.004046349,6,83.33333333,exact,18800117-621-221760411 (2 of 9).txt
221760411,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18800117-621-221760411 (2 of 9).txt
221760411,KILMORE,144.9512482,-37.29708481,VIC,0.000741876,0.00083542,6,50,exact,18800117-621-221760411 (2 of 9).txt
221760411,Wattle Gully,149.8677778,-32.83166667,NSW,2.786303064,3.334874644,18,66.66666667,exact,18800117-621-221760411 (2 of 9).txt
221760411,Glenarona,,,None,,,0,,None,18800117-621-221760411 (2 of 9).txt
2984324,Fremantle,115.7459,-32.055085,WA,0.006672194,0.006670032,4,100,exact,18810104-30-2984324 (1 of 1).txt
2984324,GERALDTON,114.6145,-28.77904,WA,0.047854708,0,5,80,exact,18810104-30-2984324 (1 of 1).txt
260754951,Brisbane,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,18911209-1606-260754951 (2 of 2).txt
260754951,Darr Station,,,None,,,0,,None,18911209-1606-260754951 (2 of 2).txt
260754951,Longreach,144.3041445,-30.891856,Ambiguous,6.549807809,7.35951433,12,,exact,18911209-1606-260754951 (2 of 2).txt
3722810,Wales,,,None,,,0,,None,18610110-14-3722810 (1 of 1).txt
5734248,Ballarat,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,18650309-13-5734248 (1 of 2).txt
232700730,Perth,115.85905,-31.95184,Ambiguous,12.89798925,0.004257786,12,,exact,18870323-1270-232700730 (1 of 1).txt
232700730,White,149.6844444,-31.34833333,NSW,2.286918652,2.316666667,11,90.90909091,exact,18870323-1270-232700730 (1 of 1).txt
232700730,Perth,115.85905,-31.95184,Ambiguous,12.89798925,0.004257786,12,,exact,18870323-1270-232700730 (1 of 1).txt
232700730,Perth,115.85905,-31.95184,Ambiguous,12.89798925,0.004257786,12,,exact,18870323-1270-232700730 (1 of 1).txt
232700730,Albany,117.8838,-35.0174,WA,0.123908336,0,5,60,exact,18870323-1270-232700730 (1 of 1).txt
232700730,Perth,115.85905,-31.95184,Ambiguous,12.89798925,0.004257786,12,,exact,18870323-1270-232700730 (1 of 1).txt
244745988,Mcrnington,,,None,,,0,,None,18791118-1190-244745988 (1 of 1).txt
197551520,Ballarat,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,18750106-582-197551520 (1 of 2).txt
197551520,Guildford,144.1654205,-33.865,Ambiguous,11.12049871,6.819023944,14,,exact,18750106-582-197551520 (1 of 2).txt
197551520,Yapeen,145.1180555,-35.59399847,Ambiguous,1.802631082,1.802631082,2,,exact,18750106-582-197551520 (1 of 2).txt
200455664,Gerogery,147.0011111,-35.84833333,NSW,0.048904309,0.030046261,3,100,exact,18820204-326-200455664 (4 of 5).txt
200455664,Beechworth,146.6890259,-32.877885,Ambiguous,2.846997171,2.6926976,8,,exact,18820204-326-200455664 (4 of 5).txt
200455664,Barwidgee,146.8113889,-36.54458309,VIC,0.050191876,0.050191876,4,50,exact,18820204-326-200455664 (4 of 5).txt
200455664,Whorouly,146.5958321,-36.53319471,VIC,0.031226494,0.031226494,2,100,exact,18820204-326-200455664 (4 of 5).txt
212693600,Lome,,,None,,,0,,None,18810707-1052-212693600 (1 of 1).txt
198992507,ADELAIDE,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18701222-582-198992507 (1 of 1).txt
221146940,Leongatha,145.9406944,-38.47736111,VIC,0.019543305,0.006072437,3,100,exact,18990318-621-221146940 (4 of 4).txt
221146940,Katamatite,145.6904144,-36.07652778,VIC,0.017586988,0.013335042,3,100,exact,18990318-621-221146940 (4 of 4).txt
221146940,Yourang,145.8026389,-36.17319444,VIC,0,0,1,100,exact,18990318-621-221146940 (4 of 4).txt
221146940,Youanmite,145.6893056,-36.15569444,VIC,0.003971538,0.004967745,3,100,exact,18990318-621-221146940 (4 of 4).txt
221146940,Broadford,145.0484699,-37.20597167,VIC,0.008902894,0.005685172,5,80,exact,18990318-621-221146940 (4 of 4).txt
221146940,Avoca,148.3717145,-33.92797444,NSW,2.704627868,2.54881921,41,73.17073171,exact,18990318-621-221146940 (4 of 4).txt
221146940,Avenel,145.2356944,-36.90430556,VIC,0.018169073,0.012718058,9,55.55555556,exact,18990318-621-221146940 (4 of 4).txt
221146940,Beaufort,146.5,-33.53166667,Ambiguous,6.976222863,6.397046393,18,,exact,18990318-621-221146940 (4 of 4).txt
221146940,Benalla,145.9801331,-36.54430389,VIC,0.006301909,0.00722122,5,60,exact,18990318-621-221146940 (4 of 4).txt
221146940,Strafford,,,None,,,0,,None,18990318-621-221146940 (4 of 4).txt
221146940,Tallarook,145.1040344,-37.09152603,VIC,0.035864771,0.004973567,4,75,exact,18990318-621-221146940 (4 of 4).txt
221146940,Woodend,145.5775565,-36.78409195,Ambiguous,2.280298765,1.517842214,16,,exact,18990318-621-221146940 (4 of 4).txt
125074337,Forest Hill,150.5511111,-32.45415925,Ambiguous,5.209649714,5.189159539,22,,exact,18900724-377-125074337 (1 of 1).txt
220446908,Colac,143.5873566,-38.3409729,VIC,0.004472854,0.003973361,5,60,exact,18790315-621-220446908 (1 of 2).txt
220446908,COLAC,143.5873566,-38.3409729,VIC,0.004472854,0.003973361,5,60,exact,18790315-621-220446908 (1 of 2).txt
220446908,T.D,,,None,,,0,,None,18790315-621-220446908 (1 of 2).txt
220446908,Colac,143.5873566,-38.3409729,VIC,0.004472854,0.003973361,5,60,exact,18790315-621-220446908 (1 of 2).txt
220446908,Colac,143.5873566,-38.3409729,VIC,0.004472854,0.003973361,5,60,exact,18790315-621-220446908 (1 of 2).txt
126612595,Brisbane,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,18940113-493-126612595 (1 of 5).txt
126612595,Logan,143.491806,-36.62097168,VIC,0.016128582,0.004100652,4,75,exact,18940113-493-126612595 (1 of 5).txt
90149627,Knowsley,144.585968,-36.82625,VIC,0.003649557,0.00083344,3,100,exact,18940111-239-90149627 (2 of 3).txt
211537165,Linton,145.1937561,-37.53458405,Ambiguous,4.004977411,1.675681066,10,,exact,18780315-232-211537165 (1 of 1).txt
211537165,Linton,145.1937561,-37.53458405,Ambiguous,4.004977411,1.675681066,10,,exact,18780315-232-211537165 (1 of 1).txt
211537165,Creek,,,None,,,0,,None,18780315-232-211537165 (1 of 1).txt
211537165,Creek,,,None,,,0,,None,18780315-232-211537165 (1 of 1).txt
33112151,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18950126-101-33112151 (2 of 4).txt
33112151,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18950126-101-33112151 (2 of 4).txt
33112151,London,-0.127758,51.5074,No best estimate,0,0,1,100,exact,18950126-101-33112151 (2 of 4).txt
66015067,Northam,116.66775,-31.650015,WA,0.00343082,0.00343082,4,50,exact,18650524-180-66015067 (1 of 1).txt
240936912,Mollisonstreet,,,None,,,0,,None,18810201-1324-240936912 (6 of 6).txt
240936912,Metcalfe,144.4181922,-37.11500079,VIC,0.014291024,0.014291024,2,100,exact,18810201-1324-240936912 (6 of 6).txt
207000589,Taradale,147.9408457,-34.92294175,NSW,1.937540074,1.490195112,12,66.66666667,exact,18650306-582-207000589 (5 of 6).txt
207000589,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18650306-582-207000589 (5 of 6).txt
207000589,Castiemaine,,,None,,,0,,None,18650306-582-207000589 (5 of 6).txt
207000589,Chewton,144.2595833,-37.08486176,VIC,0.009028044,0.004445093,3,100,exact,18650306-582-207000589 (5 of 6).txt
198441833,Perth,115.85905,-31.95184,Ambiguous,12.89798925,0.004257786,12,,exact,18950123-966-198441833 (1 of 1).txt
198441833,Euola,146.0425201,-32.87077075,NSW,2.737083711,2.737083711,2,100,exact,18950123-966-198441833 (1 of 1).txt
198441833,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18950123-966-198441833 (1 of 1).txt
198441833,Mnllewa,,,None,,,0,,None,18950123-966-198441833 (1 of 1).txt
260672310,Albany,117.8838,-35.0174,WA,0.123908336,0,5,60,exact,18901205-1606-260672310 (1 of 1).txt
260672310,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18901205-1606-260672310 (1 of 1).txt
260672310,Albany,117.8838,-35.0174,WA,0.123908336,0,5,60,exact,18901205-1606-260672310 (1 of 1).txt
260672310,Australia,137.13828,-28.61389,Ambiguous,0,0,2,,exact,18901205-1606-260672310 (1 of 1).txt
260672310,York,140.474705,-32.71549611,Ambiguous,14.05627939,14.76409358,8,,exact,18901205-1606-260672310 (1 of 1).txt
212685730,South Australia,137.305178,-32.4907365,SA,3.424218639,3.424218639,2,100,exact,18890103-1086-212685730 (1 of 1).txt
212685730,MELBOURNE,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18890103-1086-212685730 (1 of 1).txt
