0,1,2
Austra,LOCATION,18800731-288-94753301 (1 of 1).txt
Epsom Downs,ORGANIZATION,18800731-288-94753301 (1 of 1).txt
Caird,PERSON,18800731-288-94753301 (1 of 1).txt
Ly,PERSON,18800731-288-94753301 (1 of 1).txt
Malvern Police Court,ORGANIZATION,18820124-13-11530073 (1 of 1).txt
Robert Hunter,PERSON,18820124-13-11530073 (1 of 1).txt
Lempriere,PERSON,18820124-13-11530073 (1 of 1).txt
Sandhurst,LOCATION,18820124-13-11530073 (1 of 1).txt
Myers,PERSON,18820124-13-11530073 (1 of 1).txt
Behool,ORGANIZATION,18820124-13-11530073 (1 of 1).txt
Sandhurst Police Court,ORGANIZATION,18820124-13-11530073 (1 of 1).txt
Cahill,PERSON,18820124-13-11530073 (1 of 1).txt
Green,PERSON,18900823-56-65342586 (4 of 5).txt
Jack,PERSON,18900823-56-65342586 (4 of 5).txt
Jack,PERSON,18900823-56-65342586 (4 of 5).txt
Jack,PERSON,18900823-56-65342586 (4 of 5).txt
Ihero,PERSON,18900823-56-65342586 (4 of 5).txt
Brown,PERSON,18900823-56-65342586 (4 of 5).txt
Kri,PERSON,18900823-56-65342586 (4 of 5).txt
Brown,PERSON,18900823-56-65342586 (4 of 5).txt
Pridham,PERSON,18600103-189-72464103 (1 of 1).txt
Melbourne,LOCATION,18600103-189-72464103 (1 of 1).txt
Post Office,ORGANIZATION,18600103-189-72464103 (1 of 1).txt
Geelong,LOCATION,18600103-189-72464103 (1 of 1).txt
Melbourne,LOCATION,18600103-189-72464103 (1 of 1).txt
Springs,LOCATION,18600103-189-72464103 (1 of 1).txt
Brighton,LOCATION,18600103-189-72464103 (1 of 1).txt
Sunbury,LOCATION,18600103-189-72464103 (1 of 1).txt
Hobson,PERSON,18600103-189-72464103 (1 of 1).txt
Bay,LOCATION,18600103-189-72464103 (1 of 1).txt
BATHURST,LOCATION,18881106-35-13702594 (1 of 4).txt
Mondât,PERSON,18881106-35-13702594 (1 of 4).txt
Pntrick Walsh,PERSON,18881106-35-13702594 (1 of 4).txt
Bathurst,LOCATION,18881106-35-13702594 (1 of 4).txt
John Eviston,PERSON,18881106-35-13702594 (1 of 4).txt
Bush,PERSON,18881106-35-13702594 (1 of 4).txt
CAMDEN,LOCATION,18881106-35-13702594 (1 of 4).txt
Camden,LOCATION,18881106-35-13702594 (1 of 4).txt
Thomas Wasson,PERSON,18881106-35-13702594 (1 of 4).txt
F. H.-Burne,PERSON,18881106-35-13702594 (1 of 4).txt
C. R. Von Amheim,PERSON,18881106-35-13702594 (1 of 4).txt
W. C. Turner,PERSON,18881106-35-13702594 (1 of 4).txt
A. J. Doust,PERSON,18881106-35-13702594 (1 of 4).txt
B. Reedy,PERSON,18881106-35-13702594 (1 of 4).txt
D. O'Brien,PERSON,18881106-35-13702594 (1 of 4).txt
F. Zglinicki,PERSON,18881106-35-13702594 (1 of 4).txt
J. Poole,PERSON,18881106-35-13702594 (1 of 4).txt
COONABARABRAN,LOCATION,18881106-35-13702594 (1 of 4).txt
CJz'jj Creek,LOCATION,18590305-821-158126305 (3 of 6).txt
CW,ORGANIZATION,18590305-821-158126305 (3 of 6).txt
Willi,PERSON,18590305-821-158126305 (3 of 6).txt
Renfrey,PERSON,18590305-821-158126305 (3 of 6).txt
Vasse,LOCATION,18750216-29-2973699 (1 of 1).txt
Ed,PERSON,18750216-29-2973699 (1 of 1).txt
Bay,LOCATION,18750216-29-2973699 (1 of 1).txt
Franklin Harbor,LOCATION,18800922-1093-207661195 (1 of 2).txt
Moonta,PERSON,18800922-1093-207661195 (1 of 2).txt
Burke,PERSON,18871008-460-142445444 (1 of 1).txt
Burke,PERSON,18871008-460-142445444 (1 of 1).txt
Mc,LOCATION,18871008-460-142445444 (1 of 1).txt
Howitt,PERSON,18871008-460-142445444 (1 of 1).txt
Victoria,LOCATION,18871008-460-142445444 (1 of 1).txt
Zhet,PERSON,18871008-460-142445444 (1 of 1).txt
Gitcomo Sullivan,PERSON,18871008-460-142445444 (1 of 1).txt
Carandini,PERSON,18871008-460-142445444 (1 of 1).txt
Mel,PERSON,18871008-460-142445444 (1 of 1).txt
Messrs Lister,PERSON,18871008-460-142445444 (1 of 1).txt
Ana,PERSON,18871008-460-142445444 (1 of 1).txt
Great Britain,LOCATION,18871008-460-142445444 (1 of 1).txt
Mount Alexander,LOCATION,18650301-13-5739044 (3 of 12).txt
M'Clellan,PERSON,18650301-13-5739044 (3 of 12).txt
Junction,LOCATION,18650301-13-5739044 (3 of 12).txt
Heathcote,PERSON,18650301-13-5739044 (3 of 12).txt
Mount,LOCATION,18650301-13-5739044 (3 of 12).txt
Dainty,PERSON,18650301-13-5739044 (3 of 12).txt
White,PERSON,18650301-13-5739044 (3 of 12).txt
Thomas wa,PERSON,18650301-13-5739044 (3 of 12).txt
Hobart Town,LOCATION,18750206-232-191558563 (4 of 4).txt
Hamilton,PERSON,18750206-232-191558563 (4 of 4).txt
J KhSfeWEarSKlBiSB,PERSON,18750206-232-191558563 (4 of 4).txt
Hank,PERSON,18750206-232-191558563 (4 of 4).txt
Penola,LOCATION,18750206-232-191558563 (4 of 4).txt
PORCUPINE RIDGE,LOCATION,18990211-621-221142853 (1 of 2).txt
Porcupine Ridge,LOCATION,18990211-621-221142853 (1 of 2).txt
Near Glenlyon,LOCATION,18990211-621-221142853 (1 of 2).txt
Franklin,PERSON,18990211-621-221142853 (1 of 2).txt
Narandera Hosipital,LOCATION,18980121-436-99971758 (1 of 1).txt
Arizona,LOCATION,18980121-436-99971758 (1 of 1).txt
St. Patrick,PERSON,18980121-436-99971758 (1 of 1).txt
DUBBO,LOCATION,18881201-698-161888468 (4 of 8).txt
Everingrham,PERSON,18881201-698-161888468 (4 of 8).txt
Queensland,LOCATION,18881201-698-161888468 (4 of 8).txt
Wambangalang,PERSON,18881201-698-161888468 (4 of 8).txt
Goingon,PERSON,18881201-698-161888468 (4 of 8).txt
Port Elliot,LOCATION,18590212-287-96494945 (3 of 4).txt
Rockley,LOCATION,18720104-8-18760114 (3 of 3).txt
Bathurst,LOCATION,18720104-8-18760114 (3 of 3).txt
Dubbo Dispatch,ORGANIZATION,18720104-8-18760114 (3 of 3).txt
Lower River,LOCATION,18720104-8-18760114 (3 of 3).txt
Bogan,PERSON,18720104-8-18760114 (3 of 3).txt
George Bindewald,PERSON,18720104-8-18760114 (3 of 3).txt
Talbot,LOCATION,18720104-8-18760114 (3 of 3).txt
Yiotoria,LOCATION,18720104-8-18760114 (3 of 3).txt
Pleasant Creek,LOCATION,18720104-8-18760114 (3 of 3).txt
Victoria,LOCATION,18720104-8-18760114 (3 of 3).txt
Chiltern,LOCATION,18720104-8-18760114 (3 of 3).txt
Williamstown,LOCATION,18720104-8-18760114 (3 of 3).txt
Cobden,PERSON,18961230-346-88994913 (6 of 8).txt
Glenrowan,LOCATION,18961230-346-88994913 (6 of 8).txt
Acock,PERSON,18961230-346-88994913 (6 of 8).txt
Roulston,PERSON,18961230-346-88994913 (6 of 8).txt
Branxholme,LOCATION,18961230-346-88994913 (6 of 8).txt
Gunnedah,LOCATION,18840109-232-262612545 (1 of 1).txt
River Samoi,LOCATION,18840109-232-262612545 (1 of 1).txt
Gulgong,LOCATION,18840109-232-262612545 (1 of 1).txt
Bega,PERSON,18840109-232-262612545 (1 of 1).txt
Coonamble,LOCATION,18840109-232-262612545 (1 of 1).txt
Sydney,LOCATION,18840109-232-262612545 (1 of 1).txt
Sydney,LOCATION,18930121-319-198031937 (2 of 4).txt
Cbbtamundra,PERSON,18930121-319-198031937 (2 of 4).txt
Walb'umliie,LOCATION,18930121-319-198031937 (2 of 4).txt
Slobb,ORGANIZATION,18930121-319-198031937 (2 of 4).txt
Miad,ORGANIZATION,18930121-319-198031937 (2 of 4).txt
Flcnsar.t Hills,LOCATION,18930121-319-198031937 (2 of 4).txt
Vmroijrf,PERSON,18930121-319-198031937 (2 of 4).txt
J. Isanos,PERSON,18930121-319-198031937 (2 of 4).txt
Tongio,LOCATION,18840126-326-198970048 (1 of 1).txt
Bindi,PERSON,18840126-326-198970048 (1 of 1).txt
Sugarloaf,LOCATION,18700115-8-18742689 (3 of 5).txt
Wollombi Range,LOCATION,18700115-8-18742689 (3 of 5).txt
Sugarloaf,ORGANIZATION,18700115-8-18742689 (3 of 5).txt
Dagworth,LOCATION,18700115-8-18742689 (3 of 5).txt
Rottnest,LOCATION,18730201-386-114442194 (1 of 1).txt
Hemlock,PERSON,18790418-756-202424243 (1 of 1).txt
Williams,PERSON,18810122-436-254362257 (1 of 2).txt
Albury Hospital,ORGANIZATION,18810122-436-254362257 (1 of 2).txt
Bethanga,LOCATION,18810122-436-254362257 (1 of 2).txt
Navlcan,LOCATION,18810122-436-254362257 (1 of 2).txt
Hawksview,LOCATION,18810122-436-254362257 (1 of 2).txt
Mullengandra,LOCATION,18810122-436-254362257 (1 of 2).txt
Harvey,PERSON,18810122-436-254362257 (1 of 2).txt
Murrumbidgee Turf Club,ORGANIZATION,18810122-436-254362257 (1 of 2).txt
S. Minchin,PERSON,18810122-436-254362257 (1 of 2).txt
R. Cox,PERSON,18810122-436-254362257 (1 of 2).txt
H. B. Fitzhardinge,PERSON,18810122-436-254362257 (1 of 2).txt
E. C. Pearson,PERSON,18810122-436-254362257 (1 of 2).txt
J. Leitcb,PERSON,18810122-436-254362257 (1 of 2).txt
M. A. Devlin,PERSON,18810122-436-254362257 (1 of 2).txt
S. Hawkins,PERSON,18810122-436-254362257 (1 of 2).txt
H. Welmen,PERSON,18810122-436-254362257 (1 of 2).txt
G. P. W,PERSON,18810122-436-254362257 (1 of 2).txt
South Australia,LOCATION,18910228-464-115569494 (1 of 1).txt
King,PERSON,18910228-464-115569494 (1 of 1).txt
Adelaide,LOCATION,18910228-464-115569494 (1 of 1).txt
Mount Morgan,LOCATION,18940721-493-126610278 (1 of 2).txt
Maryborough,PERSON,18940721-493-126610278 (1 of 2).txt
Kearny,LOCATION,18650318-103-63170016 (20 of 23).txt
O'Brien,PERSON,18650318-103-63170016 (20 of 23).txt
Kearny,PERSON,18650318-103-63170016 (20 of 23).txt
Kearny,LOCATION,18650318-103-63170016 (20 of 23).txt
Govett,PERSON,18650318-103-63170016 (20 of 23).txt
Australia,LOCATION,18550201-13-4803851 (3 of 7).txt
Recreation Reverve,ORGANIZATION,18970320-192-72551351 (1 of 1).txt
Wilberforce,LOCATION,18970320-192-72551351 (1 of 1).txt
Geo,PERSON,18970320-192-72551351 (1 of 1).txt
Nicholls,PERSON,18970320-192-72551351 (1 of 1).txt
St. Matthew 's R.C,LOCATION,18970320-192-72551351 (1 of 1).txt
Hayes,PERSON,18970320-192-72551351 (1 of 1).txt
R. A Pye,PERSON,18970320-192-72551351 (1 of 1).txt
Freeman,PERSON,18970320-192-72551351 (1 of 1).txt
Kurrajong,LOCATION,18970320-192-72551351 (1 of 1).txt
Penrith,LOCATION,18970320-192-72551351 (1 of 1).txt
Wesleyan Church,ORGANIZATION,18970320-192-72551351 (1 of 1).txt
Wilberforce,ORGANIZATION,18970320-192-72551351 (1 of 1).txt
Southern Stars,ORGANIZATION,18970320-192-72551351 (1 of 1).txt
QUEENSLAND,LOCATION,18811026-185-202595080 (1 of 1).txt
BRISBANE,LOCATION,18811026-185-202595080 (1 of 1).txt
Newcastle,ORGANIZATION,18811026-185-202595080 (1 of 1).txt
Wakatipn,PERSON,18811026-185-202595080 (1 of 1).txt
New Zealand,LOCATION,18811026-185-202595080 (1 of 1).txt
Naeeandeea,PERSON,18931213-508-112931958 (2 of 5).txt
Bynya Station,LOCATION,18931213-508-112931958 (2 of 5).txt
Pleasant Valley,LOCATION,18931213-508-112931958 (2 of 5).txt
Ballandrj,PERSON,18931213-508-112931958 (2 of 5).txt
Lachlan,LOCATION,18931213-508-112931958 (2 of 5).txt
Grong Grong,PERSON,18931213-508-112931958 (2 of 5).txt
Murril Creek,LOCATION,18931213-508-112931958 (2 of 5).txt
Mu,PERSON,18931213-508-112931958 (2 of 5).txt
Jerilderie,PERSON,18931213-650-156674668 (3 of 3).txt
Albury,PERSON,18931213-650-156674668 (3 of 3).txt
Springwood,LOCATION,18931213-650-156674668 (3 of 3).txt
Cowra,LOCATION,18931213-650-156674668 (3 of 3).txt
Campbelltown,LOCATION,18931213-650-156674668 (3 of 3).txt
Deniliquin,LOCATION,18931213-650-156674668 (3 of 3).txt
Blechynden,PERSON,18620219-180-69136194 (3 of 3).txt
Hinds,PERSON,18620219-180-69136194 (3 of 3).txt
Blechynden,PERSON,18620219-180-69136194 (3 of 3).txt
Beverley,LOCATION,18620219-180-69136194 (3 of 3).txt
York,LOCATION,18620219-180-69136194 (3 of 3).txt
Beverley,PERSON,18620219-180-69136194 (3 of 3).txt
Depot Bridge,LOCATION,18620219-180-69136194 (3 of 3).txt
S. S. Parker,PERSON,18620219-180-69136194 (3 of 3).txt
Bland 's Brook,LOCATION,18620219-180-69136194 (3 of 3).txt
Englehawk,LOCATION,18840119-240-84701747 (2 of 3).txt
Berrimna,LOCATION,18840119-240-84701747 (2 of 3).txt
Beoral,LOCATION,18840119-240-84701747 (2 of 3).txt
Nossvale,LOCATION,18840119-240-84701747 (2 of 3).txt
Sutton Forest,ORGANIZATION,18840119-240-84701747 (2 of 3).txt
Neow South Wales,LOCATION,18840119-240-84701747 (2 of 3).txt
Bush,PERSON,18840119-240-84701747 (2 of 3).txt
Wagga,LOCATION,18840119-240-84701747 (2 of 3).txt
Whipatick,LOCATION,18840119-240-84701747 (2 of 3).txt
Al,PERSON,18840119-240-84701747 (2 of 3).txt
Carlisle,PERSON,18840119-240-84701747 (2 of 3).txt
Sparker,PERSON,18840119-240-84701747 (2 of 3).txt
Loliwah,LOCATION,18841113-367-103507757 (1 of 1).txt
Hestartedup,PERSON,18840621-367-103506603 (1 of 1).txt
Paris,LOCATION,18840621-367-103506603 (1 of 1).txt
Clive,PERSON,18840621-367-103506603 (1 of 1).txt
Paris,LOCATION,18840621-367-103506603 (1 of 1).txt
Paris,LOCATION,18840621-367-103506603 (1 of 1).txt
Heine,PERSON,18840621-367-103506603 (1 of 1).txt
Paris,LOCATION,18840621-367-103506603 (1 of 1).txt
Uncle Mlose,PERSON,18840621-367-103506603 (1 of 1).txt
Tamar,PERSON,18520218-21-2959457 (1 of 2).txt
Byron,PERSON,18520218-21-2959457 (1 of 2).txt
Richmond,LOCATION,18520218-21-2959457 (1 of 2).txt
Engineer Department,ORGANIZATION,18520218-21-2959457 (1 of 2).txt
Launceston,LOCATION,18520218-21-2959457 (1 of 2).txt
Huon,LOCATION,18520218-21-2959457 (1 of 2).txt
John Watson,PERSON,18520218-21-2959457 (1 of 2).txt
Long Bay,LOCATION,18520218-21-2959457 (1 of 2).txt
Drury,PERSON,18520218-21-2959457 (1 of 2).txt
Samuel Crisp,PERSON,18520218-21-2959457 (1 of 2).txt
Charles Harwood,PERSON,18520218-21-2959457 (1 of 2).txt
Timms,PERSON,18520218-21-2959457 (1 of 2).txt
John Firth,PERSON,18520218-21-2959457 (1 of 2).txt
Firth,PERSON,18520218-21-2959457 (1 of 2).txt
Flower Pot Bay,PERSON,18520218-21-2959457 (1 of 2).txt
McCulloch,PERSON,18520218-21-2959457 (1 of 2).txt
Robert Knight,PERSON,18520218-21-2959457 (1 of 2).txt
Parliament,ORGANIZATION,18551126-35-12975196 (6 of 7).txt
Mount Egerton,LOCATION,18820328-185-200668998 (1 of 2).txt
Germany,LOCATION,18820328-185-200668998 (1 of 2).txt
Russia,LOCATION,18820328-185-200668998 (1 of 2).txt
Murray,LOCATION,18820328-185-200668998 (1 of 2).txt
Bryant,PERSON,18820328-185-200668998 (1 of 2).txt
Karnot,PERSON,18820328-185-200668998 (1 of 2).txt
Carlton,LOCATION,18820328-185-200668998 (1 of 2).txt
Fitzroy,LOCATION,18820328-185-200668998 (1 of 2).txt
Melbourne,LOCATION,18820328-185-200668998 (1 of 2).txt
Sydney,LOCATION,18820328-185-200668998 (1 of 2).txt
Exhibition Hall Co,ORGANIZATION,18820328-185-200668998 (1 of 2).txt
Metropolitan Board,ORGANIZATION,18980312-335-165312245 (2 of 2).txt
Hiss Mary Ksyhoe,PERSON,18980312-335-165312245 (2 of 2).txt
Df Herr,PERSON,18980312-335-165312245 (2 of 2).txt
St Josephs,ORGANIZATION,18980312-335-165312245 (2 of 2).txt
Seyhoe,PERSON,18980312-335-165312245 (2 of 2).txt
J. J. Bartlett,PERSON,18980312-335-165312245 (2 of 2).txt
P. Cnchton,PERSON,18980312-335-165312245 (2 of 2).txt
P. G. Pemberton,PERSON,18980312-335-165312245 (2 of 2).txt
Town Hall,LOCATION,18980312-335-165312245 (2 of 2).txt
Dorcas Society,ORGANIZATION,18980312-335-165312245 (2 of 2).txt
Bush Fires,PERSON,18970227-508-108862190 (1 of 3).txt
NELSON 'S BAY,ORGANIZATION,18970227-508-108862190 (1 of 3).txt
Bush,PERSON,18970227-508-108862190 (1 of 3).txt
Eagletpn,PERSON,18970227-508-108862190 (1 of 3).txt
Anna,PERSON,18970227-508-108862190 (1 of 3).txt
Bay,PERSON,18970227-508-108862190 (1 of 3).txt
KEMPSEY,LOCATION,18970227-508-108862190 (1 of 3).txt
Parliament,ORGANIZATION,18821223-377-123275264 (1 of 1).txt
Sisened,PERSON,18821223-377-123275264 (1 of 1).txt
Victor Levison,PERSON,18821223-377-123275264 (1 of 1).txt
Yarra River,LOCATION,18861120-1220-234172912 (1 of 1).txt
Michael Mulligan,PERSON,18861120-1220-234172912 (1 of 1).txt
Council BBBwxasion,ORGANIZATION,18730308-567-194848417 (1 of 1).txt
Penshursta,LOCATION,18730308-567-194848417 (1 of 1).txt
D. Hattun,PERSON,18730308-567-194848417 (1 of 1).txt
D. Twomey,PERSON,18730308-567-194848417 (1 of 1).txt
Melbourne,LOCATION,18550210-170-65718847 (1 of 2).txt
Sandridge,PERSON,18550210-170-65718847 (1 of 2).txt
Melbourne,LOCATION,18550210-170-65718847 (1 of 2).txt
Sci'ton 's Hotel,LOCATION,18550210-170-65718847 (1 of 2).txt
Geclong,LOCATION,18550210-170-65718847 (1 of 2).txt
Bream Creek,LOCATION,18550210-170-65718847 (1 of 2).txt
Murphy,PERSON,18550210-170-65718847 (1 of 2).txt
Miller,PERSON,18550210-170-65718847 (1 of 2).txt
Nicholson,PERSON,18550210-170-65718847 (1 of 2).txt
Clsapmali,PERSON,18550210-170-65718847 (1 of 2).txt
Herald,ORGANIZATION,18550210-170-65718847 (1 of 2).txt
Maitlaud,LOCATION,18720115-67-60880075 (2 of 2).txt
Wu,PERSON,18720115-67-60880075 (2 of 2).txt
Rocky Creek,LOCATION,18720115-67-60880075 (2 of 2).txt
Barraba,LOCATION,18720115-67-60880075 (2 of 2).txt
Angledool,LOCATION,18720115-67-60880075 (2 of 2).txt
East Maitland,ORGANIZATION,18720115-67-60880075 (2 of 2).txt
Bush,PERSON,18881201-657-161600624 (1 of 2).txt
W. Stephens,PERSON,18881201-657-161600624 (1 of 2).txt
Bald Hill,LOCATION,18630106-13-6482437 (1 of 17).txt
Treovo,PERSON,18751012-1056-212667061 (1 of 1).txt
Lano,PERSON,18751012-1056-212667061 (1 of 1).txt
Ghostor,PERSON,18751012-1056-212667061 (1 of 1).txt
Bluo Mountains,LOCATION,18751012-1056-212667061 (1 of 1).txt
Edinn,PERSON,18751012-1056-212667061 (1 of 1).txt
Brisbane,LOCATION,18751012-1056-212667061 (1 of 1).txt
Singapore,LOCATION,18751012-1056-212667061 (1 of 1).txt
Brisbane,LOCATION,18751012-1056-212667061 (1 of 1).txt
Melbourne,LOCATION,18751012-1056-212667061 (1 of 1).txt
Wccchurob,LOCATION,18751012-1056-212667061 (1 of 1).txt
Pcntridgo,LOCATION,18751012-1056-212667061 (1 of 1).txt
Town Hall,LOCATION,18751012-1056-212667061 (1 of 1).txt
Cr,LOCATION,18980212-335-165314695 (3 of 3).txt
Edwards,PERSON,18980212-335-165314695 (3 of 3).txt
Evervone,PERSON,18980212-335-165314695 (3 of 3).txt
Edwards,PERSON,18980212-335-165314695 (3 of 3).txt
Sangster,PERSON,18980212-335-165314695 (3 of 3).txt
Jo,PERSON,18980212-335-165314695 (3 of 3).txt
Dubbo,LOCATION,18711218-67-60879207 (2 of 2).txt
Tatooke Estate,LOCATION,18881229-460-142434272 (4 of 6).txt
AVOCA,LOCATION,18881229-460-142434272 (4 of 6).txt
Green-hill Creek,LOCATION,18881229-460-142434272 (4 of 6).txt
Avoca,LOCATION,18881229-460-142434272 (4 of 6).txt
Campbell,PERSON,18881229-460-142434272 (4 of 6).txt
Howell,PERSON,18881229-460-142434272 (4 of 6).txt
Loch Goyle,PERSON,18800918-8-812130 (1 of 1).txt
Young,PERSON,18800918-8-812130 (1 of 1).txt
Clifden,LOCATION,18800918-8-812130 (1 of 1).txt
NARANDERA,ORGANIZATION,18711220-412-103920722 (1 of 1).txt
Duff,PERSON,18711220-412-103920722 (1 of 1).txt
Keating,PERSON,18711220-412-103920722 (1 of 1).txt
Gillenbah,PERSON,18711220-412-103920722 (1 of 1).txt
Adelaide,LOCATION,18500215-41-38440554 (2 of 2).txt
Sydney,LOCATION,18500215-41-38440554 (2 of 2).txt
ARTHUR LANDON,PERSON,18870416-80-47996770 (1 of 4).txt
BUSHMAN,PERSON,18870416-80-47996770 (1 of 4).txt
ANGUS MACLEAN,PERSON,18870416-80-47996770 (1 of 4).txt
Scarvell,PERSON,18740211-366-100844629 (1 of 2).txt
VWarri River,LOCATION,18740211-366-100844629 (1 of 2).txt
J. Donelly,PERSON,18740211-366-100844629 (1 of 2).txt
Fremantle Bhilharnjonio Sooiety,ORGANIZATION,18900131-30-3131707 (1 of 3).txt
Tbwn Hall,LOCATION,18900131-30-3131707 (1 of 3).txt
Fremantle,LOCATION,18900131-30-3131707 (1 of 3).txt
Subiaco,LOCATION,18900131-30-3131707 (1 of 3).txt
J. R. Jfnes,PERSON,18900131-30-3131707 (1 of 3).txt
Fremantle Munioipal Council,ORGANIZATION,18900131-30-3131707 (1 of 3).txt
Sydney,LOCATION,18821213-41-43333585 (1 of 1).txt
Johnson,PERSON,18821213-41-43333585 (1 of 1).txt
Morris & Goldstein,ORGANIZATION,18821213-41-43333585 (1 of 1).txt
Mel,PERSON,18821213-41-43333585 (1 of 1).txt
Temora,LOCATION,18821213-41-43333585 (1 of 1).txt
Newcastle,ORGANIZATION,18821213-41-43333585 (1 of 1).txt
Henebcrry,PERSON,18821213-41-43333585 (1 of 1).txt
Newcastle,ORGANIZATION,18821213-41-43333585 (1 of 1).txt
Tamworth,LOCATION,18821213-41-43333585 (1 of 1).txt
J. Davics,PERSON,18821213-41-43333585 (1 of 1).txt
Gnpreme Court,ORGANIZATION,18821213-41-43333585 (1 of 1).txt
Cape Otway,LOCATION,18821213-41-43333585 (1 of 1).txt
Henry Marks,PERSON,18810704-1052-212695602 (1 of 1).txt
Elizabeth,PERSON,18810704-1052-212695602 (1 of 1).txt
H. Marks,PERSON,18810704-1052-212695602 (1 of 1).txt
Lome,LOCATION,18810704-1052-212695602 (1 of 1).txt
Edelsten,PERSON,18810704-1052-212695602 (1 of 1).txt
Bince,PERSON,18810704-1052-212695602 (1 of 1).txt
Evrnuss Office,ORGANIZATION,18790208-701-145215536 (2 of 3).txt
Queensland,LOCATION,18790208-701-145215536 (2 of 3).txt
Cumiamulla,LOCATION,18790208-701-145215536 (2 of 3).txt
Tnmbo,PERSON,18790208-701-145215536 (2 of 3).txt
Ipswich,ORGANIZATION,18790208-701-145215536 (2 of 3).txt
Kimbcrlev,PERSON,18790208-701-145215536 (2 of 3).txt
Georgetown,LOCATION,18790208-701-145215536 (2 of 3).txt
Brisbane,LOCATION,18790208-701-145215536 (2 of 3).txt
Brisbane,LOCATION,18790208-701-145215536 (2 of 3).txt
Bremer,PERSON,18790208-701-145215536 (2 of 3).txt
Christine Feodore Sclierger,PERSON,18991202-621-222523693 (1 of 2).txt
Christine.— Uncle Ben,PERSON,18991202-621-222523693 (1 of 2).txt
Edina,LOCATION,18710127-558-150655845 (1 of 1).txt
Warraambool Com pany,ORGANIZATION,18710127-558-150655845 (1 of 1).txt
Iiake,PERSON,18710127-558-150655845 (1 of 1).txt
J. Smith,PERSON,18710127-558-150655845 (1 of 1).txt
Melbourne,LOCATION,18710127-558-150655845 (1 of 1).txt
Bowen,PERSON,18710127-558-150655845 (1 of 1).txt
iSTorth Queens,LOCATION,18710127-558-150655845 (1 of 1).txt
R. Grills,PERSON,18881228-185-209452794 (3 of 3).txt
Messrs A. M. Greenfield,PERSON,18881228-185-209452794 (3 of 3).txt
Buninyong Turf Club,ORGANIZATION,18881228-185-209452794 (3 of 3).txt
Borough Handi,ORGANIZATION,18881228-185-209452794 (3 of 3).txt
Handicap Trot,PERSON,18881228-185-209452794 (3 of 3).txt
Lai Lai,LOCATION,18881228-185-209452794 (3 of 3).txt
Ballarat,LOCATION,18881228-185-209452794 (3 of 3).txt
Clarendon,LOCATION,18881228-185-209452794 (3 of 3).txt
Marongo,LOCATION,18720103-366-100871762 (1 of 2).txt
Burramundra,LOCATION,18720103-366-100871762 (1 of 2).txt
Forboes,LOCATION,18720103-366-100871762 (1 of 2).txt
Chisholm,PERSON,18720103-366-100871762 (1 of 2).txt
Churoh,PERSON,18720103-366-100871762 (1 of 2).txt
Burrott,PERSON,18720103-366-100871762 (1 of 2).txt
Eurola,LOCATION,18720103-366-100871762 (1 of 2).txt
Russell,PERSON,18690603-582-197313968 (1 of 1).txt
Connor,PERSON,18690603-582-197313968 (1 of 1).txt
Colao,ORGANIZATION,18690603-582-197313968 (1 of 1).txt
