0,1,2,__mappify_error
Tallarook,,18900215-464-111121967 (1 of 1).txt,
Flowerdale,,18900215-464-111121967 (1 of 1).txt,
COWRA,,18931223-52-71193207 (4 of 19).txt,
COROWA,,18931223-52-71193207 (4 of 19).txt,
JERILDERIE,,18931223-52-71193207 (4 of 19).txt,
Tuppal,,18931223-52-71193207 (4 of 19).txt,
Billabong,,18931223-52-71193207 (4 of 19).txt,
Wunnamurra Station,,18931223-52-71193207 (4 of 19).txt,
Springfield Station,,18931223-52-71193207 (4 of 19).txt,
Victoria,,18921229-346-88607689 (4 of 10).txt,
MELBOURNE,,18750125-67-61020825 (1 of 6).txt,
Melbourne,,18750125-67-61020825 (1 of 6).txt,
Victoria,,18750125-67-61020825 (1 of 6).txt,
Melbourne,,18750125-67-61020825 (1 of 6).txt,
Broad Sound,,18751112-985-187718251 (1 of 5).txt,
North Shore,,18751112-985-187718251 (1 of 5).txt,
Neutral Bay,,18751112-985-187718251 (1 of 5).txt,
North Shore,,18751112-985-187718251 (1 of 5).txt,
Neutral Bay,,18751112-985-187718251 (1 of 5).txt,
Queensland,,18710902-698-164374974 (1 of 1).txt,
Dalby,,18710902-698-164374974 (1 of 1).txt,
QUEENSLAND,,18870811-1297-239815301 (2 of 2).txt,
Townsville,,18870811-1297-239815301 (2 of 2).txt,
Moxwellton,,18870811-1297-239815301 (2 of 2).txt,
Richmond,,18870811-1297-239815301 (2 of 2).txt,
Urea,,18910106-35-13793246 (9 of 10).txt,
COBAR,,18910106-35-13793246 (9 of 10).txt,
Meryula,,18910106-35-13793246 (9 of 10).txt,
COWRA,,18910106-35-13793246 (9 of 10).txt,
Adiniriil Fairfax,,18880904-840-175111790 (1 of 1).txt,
Orlando,,18880904-840-175111790 (1 of 1).txt,
Camden,,18880904-840-175111790 (1 of 1).txt,
Melbourne,,18880904-840-175111790 (1 of 1).txt,
Seymour,,18910227-135-59205350 (1 of 1).txt,
Springhill Colliery inNovaScotia,,18910227-135-59205350 (1 of 1).txt,
Melbourne,,18910227-135-59205350 (1 of 1).txt,
Hamilton,,18910227-135-59205350 (1 of 1).txt,
Grange Creek,,18910227-135-59205350 (1 of 1).txt,
Kyneton,,18630106-13-6482437 (5 of 17).txt,
Kangaroo Creek,,18630106-13-6482437 (5 of 17).txt,
Cove River,,18931021-508-112933637 (1 of 1).txt,
Vasse,,18910109-275-77425796 (1 of 1).txt,
York,,18910109-275-77425796 (1 of 1).txt,
Frem'antle Park,,18910109-275-77425796 (1 of 1).txt,
Fremantle,,18910109-275-77425796 (1 of 1).txt,
Melbourne,,18780111-582-199012185 (3 of 3).txt,
Smythesdale,,18780111-582-199012185 (3 of 3).txt,
Colac,,18780111-582-199012185 (3 of 3).txt,
Birreguara,,18780111-582-199012185 (3 of 3).txt,
Melbourne,,18780111-582-199012185 (3 of 3).txt,
Richmond,,18830125-41-43466962 (1 of 1).txt,
Dimboola,,18830125-41-43466962 (1 of 1).txt,
Hawthorn,,18830125-41-43466962 (1 of 1).txt,
Colac,,18830125-41-43466962 (1 of 1).txt,
Hawthorn,,18830125-41-43466962 (1 of 1).txt,
Hawthorn,,18830125-41-43466962 (1 of 1).txt,
Port Elliot,,18590209-7-788797 (1 of 4).txt,
Hindmarsh,,18590209-7-788797 (1 of 4).txt,
YORK,,18910130-180-67197250 (1 of 2).txt,
Woonwooning,,18910130-180-67197250 (1 of 2).txt,
Martain,,18910130-180-67197250 (1 of 2).txt,
M.C,,18970205-714-148073608 (2 of 2).txt,
Adelaide Hospital,,18970205-714-148073608 (2 of 2).txt,
Santa Claus,,18840108-326-198972028 (1 of 1).txt,
Halifax,,18840108-326-198972028 (1 of 1).txt,
Euclid,,18840108-326-198972028 (1 of 1).txt,
Pyretts,,18840108-326-198972028 (1 of 1).txt,
Hills,,18840108-326-198972028 (1 of 1).txt,
Waterloo,,18840108-326-198972028 (1 of 1).txt,
Vergy,,18840108-326-198972028 (1 of 1).txt,
Lord Wilton,,18840108-326-198972028 (1 of 1).txt,
Middlemarch,,18840108-326-198972028 (1 of 1).txt,
Le Grand,,18840108-326-198972028 (1 of 1).txt,
Sydney,,18840108-326-198972028 (1 of 1).txt,
Hotham,,18840108-326-198972028 (1 of 1).txt,
Queensland,,18851128-42-19801844 (2 of 2).txt,
Victoria,,18851128-42-19801844 (2 of 2).txt,
Bourke,,18851128-42-19801844 (2 of 2).txt,
Noorama,,18851128-42-19801844 (2 of 2).txt,
Gundagai,,18851128-42-19801844 (2 of 2).txt,
Cunna,,18851128-42-19801844 (2 of 2).txt,
Albury,,18851128-42-19801844 (2 of 2).txt,
Colac,,18851128-42-19801844 (2 of 2).txt,
Wimmero,,18851128-42-19801844 (2 of 2).txt,
Brighton Park,,18860306-326-200577010 (1 of 1).txt,
Beechworth United Shire,,18860306-326-200577010 (1 of 1).txt,
Dederang,,18860306-326-200577010 (1 of 1).txt,
Wahgunyah,,18860306-326-200577010 (1 of 1).txt,
Kangaroo Island,,18860219-1093-208431238 (1 of 1).txt,
Bletchley,,18860219-1093-208431238 (1 of 1).txt,
Port Lincoln,,18860219-1093-208431238 (1 of 1).txt,
Rutherglen,,18620118-287-90258364 (2 of 2).txt,
Rutherglen,,18620118-287-90258364 (2 of 2).txt,
Wagvmyah,,18620118-287-90258364 (2 of 2).txt,
Tarawingee,,18620118-287-90258364 (2 of 2).txt,
Inglfiwood,,18620118-287-90258364 (2 of 2).txt,
Creswick,,18660108-185-112866364 (1 of 1).txt,
Scarsdale,,18660108-185-112866364 (1 of 1).txt,
Mount Lofty Ranges,,18880428-41-47272003 (1 of 1).txt,
Sydney,,18951121-185-203766375 (1 of 1).txt,
New South Wales,,18951121-185-203766375 (1 of 1).txt,
New South Wales,,18950927-1198-225623903 (1 of 2).txt,
Auckland,,18950927-1198-225623903 (1 of 2).txt,
New Zealand,,18950927-1198-225623903 (1 of 2).txt,
Kalgoorlie,,18950927-1198-225623903 (1 of 2).txt,
Bridgetown Races,,18900411-275-77286208 (2 of 2).txt,
Capel River,,18900411-275-77286208 (2 of 2).txt,
Prince of Wales,,18900411-275-77286208 (2 of 2).txt,
Melbourne Hospital,,18510210-13-4776100 (11 of 14).txt,
Victoria,,18660109-35-13124405 (2 of 9).txt,
South Australia,,18660109-35-13124405 (2 of 9).txt,
South Wales,,18660109-35-13124405 (2 of 9).txt,
Albury,,18660109-35-13124405 (2 of 9).txt,
Carnarvon,,18960115-806-181512840 (1 of 2).txt,
Gascoyne'and Pqqjc Hill,,18960115-806-181512840 (1 of 2).txt,
Cheroke,,18960115-806-181512840 (1 of 2).txt,
Romsoy,,18960115-806-181512840 (1 of 2).txt,
Avoca,,18940219-185-206496510 (1 of 1).txt,
Ballarat,,18940219-185-206496510 (1 of 1).txt,
Ballarat,,18940219-185-206496510 (1 of 1).txt,
Lexton,,18940219-185-206496510 (1 of 1).txt,
GUNDAGAI,,18740114-366-100844379 (1 of 1).txt,
Gundugai,,18740114-366-100844379 (1 of 1).txt,
Sunny Corner,,18991212-985-193363138 (1 of 2).txt,
Windsor,,18991212-985-193363138 (1 of 2).txt,
Sutherland,,18991212-985-193363138 (1 of 2).txt,
Hawkesbury River,,18991212-985-193363138 (1 of 2).txt,
Windsor bridge,,18991212-985-193363138 (1 of 2).txt,
Harden,,18991212-985-193363138 (1 of 2).txt,
Cowra,,18991212-985-193363138 (1 of 2).txt,
Brisbane,,18991212-985-193363138 (1 of 2).txt,
Albury,,18890322-275-77371952 (1 of 1).txt,
COLAC,,18790419-232-232168777 (1 of 2).txt,
Irrewillipe,,18790419-232-232168777 (1 of 2).txt,
Clarendon Gallop,,18950914-192-66447853 (3 of 3).txt,
Sydney,,18950914-192-66447853 (3 of 3).txt,
M.B.,,18950914-192-66447853 (3 of 3).txt,
Sydney Hospital,,18950914-192-66447853 (3 of 3).txt,
DENILIQUIN,,18900104-698-162072903 (1 of 2).txt,
Oue Tree Hill,,18650301-185-112885071 (8 of 8).txt,
Echuca,,18650301-185-112885071 (8 of 8).txt,
Goornong,,18650301-185-112885071 (8 of 8).txt,
Kunnymede,,18650301-185-112885071 (8 of 8).txt,
Bullock Creek,,18650301-185-112885071 (8 of 8).txt,
Melbourne,,18650301-185-112885071 (8 of 8).txt,
Woodend,,18650301-185-112885071 (8 of 8).txt,
Mount Macedon,,18650301-185-112885071 (8 of 8).txt,
Tatura,,18840103-232-262612214 (2 of 2).txt,
America,,18840103-232-262612214 (2 of 2).txt,
Dover Valley,,18810125-10-8992796 (1 of 3).txt,
Surges Bay,,18810125-10-8992796 (1 of 3).txt,
Walpole,,18810125-10-8992796 (1 of 3).txt,
Cudgewa,,18881214-436-254472557 (1 of 1).txt,
Colombo,,18660217-821-159500966 (1 of 1).txt,
Brisbane,,18530202-8-662426 (1 of 3).txt,
Durandur,,18530202-8-662426 (1 of 3).txt,
Durandur,,18530202-8-662426 (1 of 3).txt,
Ko-rt Koortnong,,18850304-43-23584350 (1 of 1).txt,
Otway,,18850304-43-23584350 (1 of 1).txt,
Camperdown,,18850304-43-23584350 (1 of 1).txt,
Cbbden,,18850304-43-23584350 (1 of 1).txt,
Creek,,18850304-43-23584350 (1 of 1).txt,
Camperdown,,18850304-43-23584350 (1 of 1).txt,
Melbourne,,18850304-43-23584350 (1 of 1).txt,
NORMANVILLE,,18980212-821-162389005 (5 of 9).txt,
Australia,,18470616-181-65769865 (1 of 1).txt,
Sandhurst,,18910216-346-88958143 (2 of 4).txt,
Ellesmere,,18910216-346-88958143 (2 of 4).txt,
Kangaroo Creek,,18910216-346-88958143 (2 of 4).txt,
Whipstick,,18910216-346-88958143 (2 of 4).txt,
Minto,,18910216-346-88958143 (2 of 4).txt,
Wincbeleea,,18770206-567-226041290 (1 of 1).txt,
Loddon,,18770206-567-226041290 (1 of 1).txt,
Gundagai,,18840112-52-71007431 (2 of 8).txt,
Coonamble,,18840112-52-71007431 (2 of 8).txt,
Carranballac,,18890108-43-18586089 (1 of 1).txt,
Bristol,,18810323-13-5984790 (2 of 2).txt,
Caramut,,18810323-13-5984790 (2 of 2).txt,
Mortlake,,18810323-13-5984790 (2 of 2).txt,
SANDHURST,,18810323-13-5984790 (2 of 2).txt,
Melbourne Hospital,,18810323-13-5984790 (2 of 2).txt,
PARLIAMENT,,18940914-1625-260149887 (2 of 2).txt,
PERTH,,18940914-1625-260149887 (2 of 2).txt,
Australia,,18860120-180-66037690 (1 of 3).txt,
Bicton,,18860120-180-66037690 (1 of 3).txt,
Mons,,18860120-180-66037690 (1 of 3).txt,
Paris,,18860120-180-66037690 (1 of 3).txt,
London,,18860120-180-66037690 (1 of 3).txt,
Adelaide,,18830712-185-202508252 (1 of 1).txt,
Ballarat,,18830712-185-202508252 (1 of 1).txt,
Creswick,,18830712-185-202508252 (1 of 1).txt,
Bungaree,,18830712-185-202508252 (1 of 1).txt,
Ballarat East,,18830712-185-202508252 (1 of 1).txt,
RICHMOND,,18950914-52-71222902 (21 of 21).txt,
Grose Valley,,18950914-52-71222902 (21 of 21).txt,
Kurrajong,,18950914-52-71222902 (21 of 21).txt,
Blaxland,,18950914-52-71222902 (21 of 21).txt,
Kurrajong Slopes,,18950914-52-71222902 (21 of 21).txt,
Kurrajong,,18950914-52-71222902 (21 of 21).txt,
Kurrajong Heights,,18950914-52-71222902 (21 of 21).txt,
SPRINGWOOD,,18950914-52-71222902 (21 of 21).txt,
Single 's Ridge,,18950914-52-71222902 (21 of 21).txt,
Sassaras Gully,,18950914-52-71222902 (21 of 21).txt,
Haddon Rigg Station,,18950914-52-71222902 (21 of 21).txt,
Sydney,,18510430-181-65740490 (1 of 1).txt,
Melbourne,,18510430-181-65740490 (1 of 1).txt,
Sydney,,18510430-181-65740490 (1 of 1).txt,
Fairfax,,18510430-181-65740490 (1 of 1).txt,
Victoria,,18510430-181-65740490 (1 of 1).txt,
Western Port,,18510430-181-65740490 (1 of 1).txt,
Western Port,,18510430-181-65740490 (1 of 1).txt,
Deep Creek,,18510430-181-65740490 (1 of 1).txt,
Portland Hills,,18510430-181-65740490 (1 of 1).txt,
Mount Pleasant,,18630420-41-50181199 (1 of 1).txt,
M.U.,,18761211-582-198219089 (1 of 2).txt,
Mount,,18761211-582-198219089 (1 of 2).txt,
Mount Cornish,,18770920-8-18831797 (1 of 1).txt,
Esq.,,18770920-8-18831797 (1 of 1).txt,
Wondetvale,,18770920-8-18831797 (1 of 1).txt,
Springs,,18510208-939-226519005 (1 of 4).txt,
Western Port,,18510208-939-226519005 (1 of 4).txt,
Bathurst,,18720117-366-101094654 (2 of 2).txt,
Werris Creek,,18920116-698-162182901 (5 of 6).txt,
Muswellbrook,,18920116-698-162182901 (5 of 6).txt,
Quirindi,,18920116-698-162182901 (5 of 6).txt,
Tamworth,,18920116-698-162182901 (5 of 6).txt,
Nundle,,18920116-698-162182901 (5 of 6).txt,
Manilla,,18920116-698-162182901 (5 of 6).txt,
Barraba,,18920116-698-162182901 (5 of 6).txt,
NARRANDERA,,18920116-698-162182901 (5 of 6).txt,
Narrandera,,18920116-698-162182901 (5 of 6).txt,
ORANGE,,18920116-698-162182901 (5 of 6).txt,
COLAC,,18790212-558-150425479 (1 of 2).txt,
Barnedown,,18800106-346-88879858 (3 of 3).txt,
Talbragar River,,18740214-698-162479372 (1 of 2).txt,
Queensland,,18740214-698-162479372 (1 of 2).txt,
Pomborneit,,18690329-72-60448937 (2 of 2).txt,
Parrumbeit,,18690329-72-60448937 (2 of 2).txt,
England,,18881211-669-135708479 (1 of 1).txt,
Town Hall,,18881211-669-135708479 (1 of 1).txt,
Albury,,18881211-669-135708479 (1 of 1).txt,
Melbourne,,18881211-669-135708479 (1 of 1).txt,
Town Hall,,18881211-669-135708479 (1 of 1).txt,
M.P,,18881211-669-135708479 (1 of 1).txt,
New South Wales,,18881211-669-135708479 (1 of 1).txt,
Paris,,18881211-669-135708479 (1 of 1).txt,
Gertong Lodge,,18750315-232-191562261 (3 of 3).txt,
Ballarat Lodge,,18750315-232-191562261 (3 of 3).txt,
Balmoral Lodge,,18750315-232-191562261 (3 of 3).txt,
Caledonia Lodge,,18750315-232-191562261 (3 of 3).txt,
Inglewood,,18750315-232-191562261 (3 of 3).txt,
Ballarat Lodge,,18750315-232-191562261 (3 of 3).txt,
Malmsbtuy,,18750315-232-191562261 (3 of 3).txt,
Mount Mercer,,18750315-232-191562261 (3 of 3).txt,
Liego,,18750315-232-191562261 (3 of 3).txt,
Liego,,18750315-232-191562261 (3 of 3).txt,
Bridge Inn,,18650301-13-5739044 (7 of 12).txt,
SANDHURST,,18650301-13-5739044 (7 of 12).txt,
Sandhurst,,18650301-13-5739044 (7 of 12).txt,
Lorne,,18810702-1052-212695509 (1 of 1).txt,
Mount,,18820404-185-200669381 (1 of 1).txt,
Ceres,,18820404-185-200669381 (1 of 1).txt,
Bundaberg,,18990819-186-68195917 (1 of 1).txt,
Australia,,18711007-185-197573245 (2 of 2).txt,
Maitland,,18711007-185-197573245 (2 of 2).txt,
Ararat,,18711007-185-197573245 (2 of 2).txt,
Pleasant Creek,,18711007-185-197573245 (2 of 2).txt,
Stawell,,18711007-185-197573245 (2 of 2).txt,
Walhalla,,18711007-185-197573245 (2 of 2).txt,
Phillip Island,,18711007-185-197573245 (2 of 2).txt,
Queens,,18711007-185-197573245 (2 of 2).txt,
Victoria,,18711007-185-197573245 (2 of 2).txt,
Tarban Creek,,18861030-508-107316360 (1 of 1).txt,
Californ,,18861030-508-107316360 (1 of 1).txt,
Milrea,,18910110-698-163657874 (12 of 12).txt,
Bourooma,,18910110-698-163657874 (12 of 12).txt,
Inverell,,18910110-698-163657874 (12 of 12).txt,
Mehi,,18910110-698-163657874 (12 of 12).txt,
Motee,,18910110-698-163657874 (12 of 12).txt,
Lake Cowal,,18910110-698-163657874 (12 of 12).txt,
Berthong,,18910110-698-163657874 (12 of 12).txt,
Oxley Plains,,18810224-326-199460775 (2 of 4).txt,
Mount Lofty,,18820327-582-201035889 (6 of 7).txt,
Sti'atlgilbyn,,18820327-582-201035889 (6 of 7).txt,
Peninsula,,18820327-582-201035889 (6 of 7).txt,
Hobart,,18811129-567-226061726 (2 of 2).txt,
North-west-Bay,,18811129-567-226061726 (2 of 2).txt,
Byaduk,,18811129-567-226061726 (2 of 2).txt,
Queanbeyan,,18960117-367-101115337 (1 of 1).txt,
Sydney,,18960117-367-101115337 (1 of 1).txt,
DROMANA,,18980204-13-9789608 (6 of 7).txt,
DROJIANA,,18980204-13-9789608 (6 of 7).txt,
Castiemaine,,18770210-621-221766592 (6 of 8).txt,
Sandhurst,,18770210-621-221766592 (6 of 8).txt,
Sandhurst,,18770210-621-221766592 (6 of 8).txt,
Loneley,,18980115-1435-250944822 (2 of 3).txt,
Hobart,,18980115-1435-250944822 (2 of 3).txt,
Hobart Hospital,,18980115-1435-250944822 (2 of 3).txt,
Longley,,18980115-1435-250944822 (2 of 3).txt,
Moraml,,18990117-715-146811240 (1 of 3).txt,
Border Town,,18990117-715-146811240 (1 of 3).txt,
Padthaway,,18990117-715-146811240 (1 of 3).txt,
East Maitland,,18781214-52-70597400 (2 of 2).txt,
Dungog,,18781214-52-70597400 (2 of 2).txt,
GRAFTON,,18781214-52-70597400 (2 of 2).txt,
Mountain View,,18781214-52-70597400 (2 of 2).txt,
Gippsland,,18980809-136-68691246 (5 of 5).txt,
Victoria,,18650817-67-64142785 (1 of 2).txt,
Beautiful Valley,,18820304-7-34278417 (3 of 4).txt,
Crystal Brook,,18820304-7-34278417 (3 of 4).txt,
Barunga,,18820304-7-34278417 (3 of 4).txt,
Cape Recif,,18710610-13-5849407 (1 of 3).txt,
Cape L'Agulhas,,18710610-13-5849407 (1 of 3).txt,
Ballarat,,18660913-16-1274163 (1 of 2).txt,
Sandhurst,,18660913-16-1274163 (1 of 2).txt,
Castlemaine,,18660913-16-1274163 (1 of 2).txt,
Ararat,,18660913-16-1274163 (1 of 2).txt,
Inglowood,,18660913-16-1274163 (1 of 2).txt,
Beechworth,,18660913-16-1274163 (1 of 2).txt,
Rosewood,,18660913-16-1274163 (1 of 2).txt,
Dubbo,,18831231-41-43607633 (1 of 2).txt,
Longley Hotel,,18980108-291-87775126 (3 of 6).txt,
Port Arthur,,18980108-291-87775126 (3 of 6).txt,
Hobart,,18980108-291-87775126 (3 of 6).txt,
Longley,,18980108-291-87775126 (3 of 6).txt,
Huon,,18980108-291-87775126 (3 of 6).txt,
England,,18980108-291-87775126 (3 of 6).txt,
Hettering,,18980108-291-87775126 (3 of 6).txt,
Oyster Cove,,18980108-291-87775126 (3 of 6).txt,
Pratland,,18980217-567-226097626 (2 of 2).txt,
Cresrici,,18980217-567-226097626 (2 of 2).txt,
Ararat,,18980217-567-226097626 (2 of 2).txt,
Dalesford,,18790204-13-5930971 (5 of 7).txt,
Irentham,,18790204-13-5930971 (5 of 7).txt,
Mr. Ireland,,18930218-319-198032478 (10 of 10).txt,
Welshpool Creamery,,18930218-319-198032478 (10 of 10).txt,
Wonge,,18930218-319-198032478 (10 of 10).txt,
Foster,,18930218-319-198032478 (10 of 10).txt,
Mount Wellington,,18980314-10-9417426 (3 of 14).txt,
Tasmania,,18980314-10-9417426 (3 of 14).txt,
Julia Creek,,18640105-7-31831688 (1 of 1).txt,
Euroa,,18920217-558-149925152 (1 of 2).txt,
Adelaide,,18980215-715-146809116 (2 of 2).txt,
Gnlf,,18980215-715-146809116 (2 of 2).txt,
Albury,,18980215-715-146809116 (2 of 2).txt,
Hobart,,18980215-715-146809116 (2 of 2).txt,
Melbourne,,18980215-715-146809116 (2 of 2).txt,
Streaky Bay,,18980215-715-146809116 (2 of 2).txt,
Heytesbury,,18860127-43-22096983 (3 of 5).txt,
Bungowanah,,18660113-697-166663015 (6 of 12).txt,
Benalla,,18840105-52-71007182 (1 of 6).txt,
Sandhurst,,18840105-52-71007182 (1 of 6).txt,
Waranga,,18840105-52-71007182 (1 of 6).txt,
Footscray,,18840105-52-71007182 (1 of 6).txt,
Elmore,,18840105-52-71007182 (1 of 6).txt,
Strathdown,,18840105-52-71007182 (1 of 6).txt,
Temperance Hall,,18980117-367-114427690 (1 of 1).txt,
Millpost,,18980117-367-114427690 (1 of 1).txt,
Bywong,,18980117-367-114427690 (1 of 1).txt,
Perth,,18810326-386-112197874 (1 of 2).txt,
Guildford,,18810326-386-112197874 (1 of 2).txt,
York,,18810326-386-112197874 (1 of 2).txt,
Guilford,,18810326-386-112197874 (1 of 2).txt,
Slaty Creek,,18750121-232-191558637 (2 of 4).txt,
Spring Hill,,18750121-232-191558637 (2 of 4).txt,
Daylesford,,18750121-232-191558637 (2 of 4).txt,
Mount,,18580101-67-60260142 (8 of 14).txt,
Whipstick,,18580101-67-60260142 (8 of 14).txt,
Lockwood,,18580101-67-60260142 (8 of 14).txt,
Mount Alexa,,18580101-67-60260142 (8 of 14).txt,
Jupiter,,18700203-41-39206200 (1 of 1).txt,
Sabbath,,18700203-41-39206200 (1 of 1).txt,
Middle Creek Battery Riley,,18941114-56-62965676 (1 of 1).txt,
Gippsland,,18980119-188-72502583 (1 of 6).txt,
Neerim,,18980119-188-72502583 (1 of 6).txt,
Thorpdale,,18980119-188-72502583 (1 of 6).txt,
Leongatha,,18980119-188-72502583 (1 of 6).txt,
Yarram,,18980119-188-72502583 (1 of 6).txt,
Traralgon,,18980119-188-72502583 (1 of 6).txt,
Avoca,,18980119-188-72502583 (1 of 6).txt,
Paynesville,,18980119-188-72502583 (1 of 6).txt,
Upper Macedon,,18980119-188-72502583 (1 of 6).txt,
Beaconsfield,,18980119-188-72502583 (1 of 6).txt,
Victoria,,18630117-582-200380820 (2 of 2).txt,
Viotoria,,18630117-582-200380820 (2 of 2).txt,
SoUth Wales,,18630117-582-200380820 (2 of 2).txt,
Bliibk,,18630117-582-200380820 (2 of 2).txt,
Fingal,,18630117-582-200380820 (2 of 2).txt,
New South Wales,,18891228-311-114674630 (1 of 1).txt,
Hobart,,18980228-1414-252775918 (3 of 3).txt,
Seottsdale,,18980228-1414-252775918 (3 of 3).txt,
West coast,,18980228-1414-252775918 (3 of 3).txt,
CONDOBOLIN,,18981210-35-14189608 (2 of 2).txt,
Bygaloree,,18981210-35-14189608 (2 of 2).txt,
Rochester,,18981210-35-14189608 (2 of 2).txt,
Victoria,,18981210-35-14189608 (2 of 2).txt,
West Milby,,18981210-35-14189608 (2 of 2).txt,
KIAMA,,18960114-35-14033182 (7 of 14).txt,
LAWSON,,18960114-35-14033182 (7 of 14).txt,
LISMORE,,18960114-35-14033182 (7 of 14).txt,
LIVERPOOL,,18960114-35-14033182 (7 of 14).txt,
Laoepede Bay,,18600312-41-49895652 (1 of 1).txt,
Adelaide,,18600312-41-49895652 (1 of 1).txt,
Bulla,,18620225-189-66331664 (1 of 3).txt,
Melbourne,,18620225-189-66331664 (1 of 3).txt,
Moorabool,,18620225-189-66331664 (1 of 3).txt,
Melbourne,,18870112-41-46083654 (3 of 4).txt,
Mount Deception,,18870112-41-46083654 (3 of 4).txt,
Deniliquin,,18870112-41-46083654 (3 of 4).txt,
Wootoonea Station,,18870112-41-46083654 (3 of 4).txt,
Moira Station,,18870112-41-46083654 (3 of 4).txt,
Esq.,,18900201-101-32726673 (1 of 3).txt,
Ä.M,,18900201-101-32726673 (1 of 3).txt,
Subiaco,,18900201-101-32726673 (1 of 3).txt,
Xtnas Handicap,,18880106-436-254574364 (1 of 1).txt,
Charlestowu,,18840125-232-262613549 (1 of 1).txt,
Momalong,,18921216-436-254577209 (1 of 1).txt,
Jamestown,,18790224-41-42978956 (1 of 1).txt,
Gladstone,,18790224-41-42978956 (1 of 1).txt,
Mount Lofty Range,,18790224-41-42978956 (1 of 1).txt,
Paris,,18980120-961-197529225 (1 of 1).txt,
Creek,,18790130-232-232166059 (2 of 2).txt,
Terra River,,18861001-225-72956639 (1 of 1).txt,
Heytesbury,,18860127-43-22096984 (5 of 5).txt,
Barraba,,18720115-508-114737923 (1 of 1).txt,
Angledool,,18720115-508-114737923 (1 of 1).txt,
East Muitland,,18720115-508-114737923 (1 of 1).txt,
Burrabouie,,18741111-412-104117051 (1 of 1).txt,
Wanganella,,18741111-412-104117051 (1 of 1).txt,
Wanganella,,18741111-412-104117051 (1 of 1).txt,
Llaiiillo,,18741111-412-104117051 (1 of 1).txt,
Rockhampfcon,,18741111-412-104117051 (1 of 1).txt,
Sydney,,18741111-412-104117051 (1 of 1).txt,
Warreweeua,,18741111-412-104117051 (1 of 1).txt,
Grongal,,18741111-412-104117051 (1 of 1).txt,
Dunolly,,18630124-13-6482924 (2 of 8).txt,
Castlemaine,,18630124-13-6482924 (2 of 8).txt,
Bendigo,,18630124-13-6482924 (2 of 8).txt,
Goree,,18920109-698-162182546 (7 of 9).txt,
Kempsey,,18920109-698-162182546 (7 of 9).txt,
Mudgee,,18920109-698-162182546 (7 of 9).txt,
Wilcannia,,18920109-698-162182546 (7 of 9).txt,
Mossvale,,18920109-698-162182546 (7 of 9).txt,
Peak Hill,,18920109-698-162182546 (7 of 9).txt,
Tuena,,18920109-698-162182546 (7 of 9).txt,
Tumut,,18920109-698-162182546 (7 of 9).txt,
Wagga,,18920109-698-162182546 (7 of 9).txt,
Brynkinallt,,18820210-558-150630511 (1 of 1).txt,
Chirk,,18820210-558-150630511 (1 of 1).txt,
Wales,,18820210-558-150630511 (1 of 1).txt,
Scarsdale,,18820210-558-150630511 (1 of 1).txt,
Epsom,,18820210-558-150630511 (1 of 1).txt,
Mansfield,,18750128-108-61909659 (4 of 7).txt,
Gianta,,18750128-108-61909659 (4 of 7).txt,
London,,18820309-567-226062899 (1 of 1).txt,
