INDEX,FILE,QUOTE_TRANSCRIPTION,LAT,LNG,VERIFICATION_STATUS,COMMENT,SECOND_QUOTE_TRANSCRIPTION,Column
209,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
210,10785_23_10_1908_6_V _SPORT._45038727.txt,Victoria,-15.50381,-87.82625,UNVERIFIED,,Victoria,
211,10785_23_10_1908_6_V _SPORT._45038727.txt,Mallee Plais,,,NOT_IDENTIFIABLE,Imaginary,Mallee Plais,
212,10785_23_10_1908_6_V _SPORT._45038727.txt,Weddin Mountains,-33.909857,147.948913,NOT_IDENTIFIABLE,,Weddin Mountains,
213,10785_23_10_1908_6_V _SPORT._45038727.txt,Bland Creek,-33.70824,147.501399,NOT_IDENTIFIABLE,,Bland Creek,
214,10785_23_10_1908_6_V _SPORT._45038727.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
215,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
216,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,-33.607582,147.436039,NOT_IDENTIFIABLE,,Lake Cowal,
217,10785_23_10_1908_6_V _SPORT._45038727.txt,Bland Creek,-33.70824,147.501399,NOT_IDENTIFIABLE,,Bland Creek,
218,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,-33.607582,147.436039,NOT_IDENTIFIABLE,,Lake Cowal,
219,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
220,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,-33.607582,147.436039,NOT_IDENTIFIABLE,,Lake Cowal,
221,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Macquarie,-33.087343,151.575337,NOT_IDENTIFIABLE,,Lake Macquarie,
222,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake-Cowal,-33.607582,147.436039,UNVERIFIED,,Lake-Cowal,
223,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
224,10785_23_10_1908_6_V _SPORT._45038727.txt,Back Creek,-28.782047,153.064428,UNVERIFIED,,Back Creek,
225,10785_23_10_1908_6_V _SPORT._45038727.txt,Back Creek,-28.782047,153.064428,UNVERIFIED,,Back Creek,
226,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
227,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
228,10785_23_10_1908_6_V _SPORT._45038727.txt,West Wyalong,-33.92373,147.20473,UNVERIFIED,,West Wyalong,
229,10785_23_10_1908_6_V _SPORT._45038727.txt,England,52.3555,1.1743,UNVERIFIED,,England,
230,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
231,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
232,10785_23_10_1908_6_V _SPORT._45038727.txt,Africa,6.425770006,18.27463905,UNVERIFIED,,Africa,
233,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
234,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
235,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
236,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
237,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
238,10785_23_10_1908_6_V _SPORT._45038727.txt,West Wyalong,-33.92373,147.20473,UNVERIFIED,,West Wyalong,
239,10785_23_10_1908_6_V _SPORT._45038727.txt,West Wyalong,-33.92373,147.20473,UNVERIFIED,,West Wyalong,
240,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
241,10785_23_10_1908_6_V _SPORT._45038727.txt,Broken Hill,-31.9652,141.4512,UNVERIFIED,,Broken Hill,
242,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,-33.92373,147.20473,VERIFIED,,Wyalong,
243,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Bald Hills,-27.32112,153.00857,VERIFIED,,Bald Hills,
244,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Bathurst,-33.41665,149.5806,VERIFIED,,Bathurst,
245,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Weddln Mountains,-33.909857,147.948913,UNVERIFIED,,Weddln Mountains,
246,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Carcoar,-33.624697,149.138213,NOT_IDENTIFIABLE,,Carcoar,
247,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Red Creek,,,UNVERIFIED,Imaginary,Red Creek,
248,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Sandy Creek,,,NOT_IDENTIFIABLE,Imaginary,Sandy Creek,
249,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Cowra,-33.83554,148.69663,VERIFIED,,Cowra,
250,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Bald Hill Flat,-36.91653,149.844325,NOT_IDENTIFIABLE,,Bald Hill Flat,
252,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,"Twofold Bay,",-37.085969,149.929935,NOT_IDENTIFIABLE,,"Twofold Bay,",
253,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,"Twofold Bay,",-37.085969,149.929935,UNVERIFIED,,"Twofold Bay,",
254,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,America,51.43667,5.97917,UNVERIFIED,,America,
255,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Frisco,33.145071,-96.806857,NOT_IDENTIFIABLE,,Frisco,
256,23687_30_11_1909_5___33297095.txt,Pleasant Valley,,,NOT_IDENTIFIABLE,,Pleasant Valley,
257,23687_30_11_1909_5___33297095.txt,New Mlexieo,34.42168925,-106.1112994,VERIFIED,,New Mlexieo,
258,23687_30_11_1909_5___33297095.txt,Amerca,45.70207475,-112.5748711,VERIFIED,,Amerca,
259,8873_29_5_1909_6_XXXVI_Marjorie Unsatisfied._71968655.txt,London,51.50853,-0.12574,VERIFIED,,London,
260,8873_29_5_1909_6_XXXVI_Marjorie Unsatisfied._71968655.txt,England,52.3555,1.1743,VERIFIED,,England,
261,8873_29_5_1909_6_XXXVI_Marjorie Unsatisfied._71968655.txt,London,51.50853,-0.12574,VERIFIED,,London,
262,24020_8_12_1906_15___25972763.txt,Jiia,,,UNVERIFIED,,Jiia,
264,23996_14_03_1906_697___164040319.txt,Gulf,-7.381041126,144.7962407,UNVERIFIED,,Gulf,
265,23996_14_03_1906_697___164040319.txt,America,51.43667,5.97917,UNVERIFIED,,America,
266,23996_14_03_1906_697___164040319.txt,Iowa,41.878,93.0977,UNVERIFIED,,Iowa,
268,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Brisbane,-27.46794,153.02809,UNVERIFIED,,Brisbane,
269,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Townsville,-19.26639,146.80569,VERIFIED,,Townsville,
270,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Acacia Gardens,,,NOT_IDENTIFIABLE,Imaginary,Acacia Gardens,
273,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",North Queensland,-22.57086835,144.5505388,VERIFIED,,North Queensland,
274,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Cleveland Bay,19.218379,146.925655,UNVERIFIED,,Cleveland Bay,
275,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Picnic Bay,19.171611,146.831403,UNVERIFIED,,Picnic Bay,
277,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Carlidtta,,,UNVERIFIED,,Carlidtta,
278,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Townsville,-19.26639,146.80569,VERIFIED,,Townsville,
279,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Queensland,-22.57086835,144.5505388,UNVERIFIED,,Queensland,
280,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Queensland,-22.57086835,144.5505388,UNVERIFIED,,Queensland,
281,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Townsville,-19.26639,146.80569,VERIFIED,,Townsville,
282,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",China,25.69997,-99.23454,UNVERIFIED,,china,
283,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
284,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Townsville,-19.26639,146.80569,VERIFIED,,Townsville,
285,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Greek,41.94531818,12.7738356,UNVERIFIED,,Greek,
286,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
287,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",England,52.3555,1.1743,UNVERIFIED,,England,
288,23983_3_06_1905_50___139807147.txt,Charleville,,,UNVERIFIED,,Charleville,
289,23983_3_06_1905_50___139807147.txt,Charleville,,,UNVERIFIED,,Charleville,
291,24051_4_01_1908_18_XI__196105655.txt,York,53.95763,-1.08271,UNVERIFIED,,York,
292,24051_4_01_1908_18_XI__196105655.txt,New Zealand,-41.7944599,171.3331694,VERIFIED,,New Zealand,
293,24051_4_01_1908_18_XI__196105655.txt,Tedward,,,UNVERIFIED,,Tedward,
294,24051_4_01_1908_18_XI__196105655.txt,Brisbane,-27.46794,153.02809,UNVERIFIED,,Brisbane,
295,24051_4_01_1908_18_XI__196105655.txt,North Island,-39.431063,175.639206,VERIFIED,,North Island,
296,24051_4_01_1908_18_XI__196105655.txt,New Zealand,-41.7944599,171.3331694,VERIFIED,,New Zealand,
297,24051_4_01_1908_18_XI__196105655.txt,Queensland,-22.57086835,144.5505388,UNVERIFIED,,Queensland,
298,5657_13_05_1905_72_XIX__33520931.txt,Somerset,37.09202,-84.60411,UNVERIFIED,,Somerset,
299,5657_13_05_1905_72_XIX__33520931.txt,Port Denison,-29.273064,114.924844,UNVERIFIED,,Port Denison,
300,5657_13_05_1905_72_XIX__33520931.txt,Port Denison,-29.28333,114.91667,UNVERIFIED,,Port Denison,
301,5657_13_05_1905_72_XIX__33520931.txt,Somerset,37.09202,-84.60411,UNVERIFIED,,Somerset,
302,5657_13_05_1905_72_XIX__33520931.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
303,5657_13_05_1905_72_XIX__33520931.txt,North Queensland,-16.834607,143.817983,UNVERIFIED,,North Queensland,
304,5657_13_05_1905_72_XIX__33520931.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
306,5657_13_05_1905_72_XIX__33520931.txt,Gerrards,51.5861,-0.55543,UNVERIFIED,,Gerrards,
307,23177_8_07_1904_4_9.1__207078153.txt,Mt. Yatna,,,UNVERIFIED,imaginary,Mt. Yatna,
308,23177_8_07_1904_4_9.1__207078153.txt,Broken Hill,-31.9652,141.4512,UNVERIFIED,,Broken Hill,
309,23177_8_07_1904_4_9.1__207078153.txt,Mt. Yatna,,,UNVERIFIED,imaginary,Mt. Yatna,
310,23177_8_07_1904_4_9.1__207078153.txt,Mount Yatna,,,UNVERIFIED,imaginary,Mount Yatna,
311,23177_8_07_1904_4_9.1__207078153.txt,Mt. Yatna,,,UNVERIFIED,imaginary,Mt. Yatna,
312,23177_8_07_1904_4_9.1__207078153.txt,Mount Yatna,,,UNVERIFIED,imaginary,Mount Yatna,
313,11561_24_07_1903_3_IV__90318419.txt,Wyalong,,,UNVERIFIED,imaginary,Myalong,
315,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
316,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
317,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Robson Sea,,,UNVERIFIED,imaginary,Robson Sea,
318,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Emerald Isle,53.18365372,-8.146716125,VERIFIED,,Em erald Isle,
319,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Durlham,54.77676,-1.57566,UNVERIFIED,,Durlham,
320,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Durham,54.77676,-1.57566,UNVERIFIED,,Durham,
321,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Port Phillip,37.8136,144.9631,UNVERIFIED,,Port Phillip,
322,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,London,51.50853,-0.12574,UNVERIFIED,,London,
323,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,St. Hel,,,UNVERIFIED,,St. Hel,
324,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,India,22.5,77.5,UNVERIFIED,,India,
325,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Longwood,53.45389,-6.92194,UNVERIFIED,,Longwood,
326,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Longwood,53.45389,-6.92194,UNVERIFIED,,Longwood,
328,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Longwood,53.45389,-6.92194,UNVERIFIED,,Longwood,
329,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
330,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Colac,-38.339,143.58489,UNVERIFIED,,Colac,
331,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Geelong,-38.14711,144.36069,UNVERIFIED,,Geelong,
332,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Avoca,-43.6861,-88.5465,UNVERIFIED,,Avoca,
333,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
334,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Lancefield,-37.266873,144.707554,UNVERIFIED,,Lancefield,
335,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Collingwood,-37.8019,144.9882,,,Collingwood,
336,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Newtown,38.153833,144.336036,NOT_IDENTIFIABLE,,Newtown,
337,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,Red Stone Hill,,,UNVERIFIED,imaginary,Red Stone Hill,
338,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Australasia,,,UNVERIFIED,,Australasia,
340,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Africa,6.425770006,18.27463905,VERIFIED,,Africa,
341,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Africa,6.425770006,18.27463905,VERIFIED,,Africa,
342,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,British Isles,,,UNVERIFIED,,British Isles,
343,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Micklhham,,,UNVERIFIED,imaginary,Micklhham,
344,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Portland Bay,-38.330008,141.636197,UNVERIFIED,,Portland Bay,
345,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
346,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Maaedon,,144.582214,UNVERIFIED,,Maaedon,
347,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
348,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
349,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Plymouth,16.70555,-62.21292,UNVERIFIED,,Plymouth,
350,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,London,51.50853,-0.12574,UNVERIFIED,,London,
351,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Plysmouth,16.70555,-62.21292,UNVERIFIED,,Plysmouth,
352,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,London,51.50853,-0.12574,UNVERIFIED,,London,
353,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Eng Slan,,,UNVERIFIED,,Eng Slan,
354,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Exeter,50.7236,-3.52751,UNVERIFIED,,Exeter,
355,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,London,51.50853,-0.12574,UNVERIFIED,,London,
356,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Jamnica,18.27341,-77.311514,UNVERIFIED,,Jamnica,
357,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Dandenong,-37.98333,145.2,UNVERIFIED,,Dandenong,
358,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,British Isles,,,UNVERIFIED,,British Isles,
359,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,France,46.55757544,2.552257285,VERIFIED,,France,
361,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
362,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,Lamb Inn,,,UNVERIFIED,,Lamb Inn,
363,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Aldgate,-35.01667,138.73333,UNVERIFIED,,Aldgate,
364,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
365,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
366,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,IL,41.878666,12.710713,UNVERIFIED,,IL,
367,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
368,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
369,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
370,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Jiad,,,UNVERIFIED,,Jiad,
371,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
372,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
373,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
374,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
375,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,imaginary,Neva,
376,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,Neva,,,UNVERIFIED,,Neva,
377,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Plymouth Rock,41.957998,-70.662128,UNVERIFIED,,Plymouth Rock,
378,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,Kuryong,,,UNVERIFIED,imaginary,Kuryong,
379,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,Kuryong,,,UNVERIFIED,imaginary,Kuryong,
380,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
381,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,Kur - yong,,,UNVERIFIED,imaginary,Kur - yong,
382,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,Kiley 's Crossing,,,UNVERIFIED,imaginary,Kiley 's Crossing,
383,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,Donohoes,,,UNVERIFIED,imaginary,Donohoes,
384,15915_11_11_1899_70_XXIV.__33178310.txt,Malayta,,,UNVERIFIED,,Malayta,
386,15915_11_11_1899_70_XXIV.__33178310.txt,Queensland,-22.57086835,144.5505388,UNVERIFIED,,Queensland,
387,15915_11_11_1899_70_XXIV.__33178310.txt,Queensland,-22.57086835,144.5505388,UNVERIFIED,,Queensland,
388,"24051_26_10_1907_19_I, II__205011032.txt",Chinatown,,,UNVERIFIED,unclear,Chinatown,
389,"24051_26_10_1907_19_I, II__205011032.txt",Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
390,"24051_26_10_1907_19_I, II__205011032.txt",Barcoo,,,UNVERIFIED,,Barcoo,
391,"24051_26_10_1907_19_I, II__205011032.txt",England,52.3555,-1.1743,UNVERIFIED,,England,
392,"24051_26_10_1907_19_I, II__205011032.txt",England,52.3555,-1.1743,UNVERIFIED,,England,
394,"24051_26_10_1907_19_I, II__205011032.txt",Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
395,"24051_26_10_1907_19_I, II__205011032.txt",West England,52.3555,-1.1743,UNVERIFIED,,West England,
396,"24051_26_10_1907_19_I, II__205011032.txt",Townsville,19.260969,146.815607,UNVERIFIED,,Townsvillc,
397,"24051_26_10_1907_19_I, II__205011032.txt",Warwick,52.28333,-1.58333,UNVERIFIED,,Warwick,
399,"24051_26_10_1907_19_I, II__205011032.txt",Borlaise,,,UNVERIFIED,,Borlaise,
400,"24051_26_10_1907_19_I, II__205011032.txt",Singapore,1.354928543,103.8175325,UNVERIFIED,,Singapore,
401,22995_19_12_1900_4_None_None_9568148.txt,Macquarie Harbor,-42.284798,145.333642,NOT_IDENTIFIABLE,,Macquarie Harbor,
402,22995_19_12_1900_4_None_None_9568148.txt,Van Dieman's Land,-41.93519318,146.5984904,VERIFIED,,Van Dieman's Land,
403,22995_19_12_1900_4_None_None_9568148.txt,Hobart,-42.87936,147.32941,UNVERIFIED,,Hobart,
404,22995_19_12_1900_4_None_None_9568148.txt,Southern Ocean,,,UNVERIFIED,,Southern Ocean,
405,22995_19_12_1900_4_None_None_9568148.txt,Port Davey,-43.323684,145.912648,NOT_IDENTIFIABLE,imaginary,Port Davey,
406,22995_19_12_1900_4_None_None_9568148.txt,Sydney,-33.86785,151.20732,VERIFIED,,Sydney,
407,22995_19_12_1900_4_None_None_9568148.txt,Liverpool,53.41058,-2.97794,VERIFIED,,Liverpool,
408,22995_19_12_1900_4_None_None_9568148.txt,Australia,-25.73650334,134.48623,VERIFIED,,Australia,
409,22995_19_12_1900_4_None_None_9568148.txt,Botany Bay,-33.985844,151.179859,UNVERIFIED,,Botany Bay,
410,22995_19_12_1900_4_None_None_9568148.txt,Britain,54.12539508,-2.859749915,VERIFIED,,Britain,
411,22995_19_12_1900_4_None_None_9568148.txt,New South Wales,-32.1690028,147.0117543,UNVERIFIED,,New South Wales,
412,22995_19_12_1900_4_None_None_9568148.txt,Sydney,-33.86785,151.20732,VERIFIED,,Sydney,
413,22995_19_12_1900_4_None_None_9568148.txt,Illawarra,-34.54658,150.85645,VERIFIED,,Illawarra,
414,22995_19_12_1900_4_None_None_9568148.txt,Illawarra,-34.54658,150.85645,VERIFIED,,Illawarra,
415,22995_19_12_1900_4_None_None_9568148.txt,Sydney,-33.86785,151.20732,VERIFIED,,Sydney,
416,22995_19_12_1900_4_None_None_9568148.txt,Illawarra,-34.54658,150.85645,VERIFIED,,Illawarra,
417,11196_17_02_1900_33_IX_The []oyles and the []onohoes._71376267.txt,Kuryong,,,UNVERIFIED,imaginary,Kuryong,
418,11196_17_02_1900_33_IX_The []oyles and the []onohoes._71376267.txt,Kuryorg,,,UNVERIFIED,imaginary,Kuryorg,
419,11196_17_02_1900_33_IX_The []oyles and the []onohoes._71376267.txt,Kuryong Estate,,,UNVERIFIED,imaginary,Kuryong Estate,
420,11196_17_02_1900_33_IX_The []oyles and the []onohoes._71376267.txt,England,52.3555,1.1743,UNVERIFIED,,England,
421,11196_17_02_1900_33_IX_The []oyles and the []onohoes._71376267.txt,Kuryong,,,UNVERIFIED,imaginary,Kuryong,
422,11196_17_02_1900_33_IX_The []oyles and the []onohoes._71376267.txt,Kiley 's Crossing,,,UNVERIFIED,,Kiley 's Crossing,
423,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Boston,7.87111,126.36417,UNVERIFIED,,Boston,
424,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Charihe,,,UNVERIFIED,imaginary,Charihe,
425,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Fiery Creek,,,UNVERIFIED,imaginary,Fiery Creek,
426,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Britain,54.12539508,-2.859749915,UNVERIFIED,,Britain,
427,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Britain,54.12539508,-2.859749915,UNVERIFIED,,Britain,
428,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Liverpool,-33.9,150.93333,UNVERIFIED,,Liverpool,
430,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Israel,31.4468021,35.00771234,UNVERIFIED,,Israel,
431,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Rhine,51.981667,4.080556,UNVERIFIED,,Rhine,
432,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Purealumina,,,UNVERIFIED,imaginary,Purealumina,
433,19192_4_08_1899_2_XV - CONTINUED__106836678.txt,Neuchauser,,,UNVERIFIED,imaginary,Neuchauser,
434,349_4_8_1899_6_XVI_FIRE! FIRE_109462707.txt,Fiery Creek,,,UNVERIFIED,imaginary,Fiery Creek,
435,349_4_8_1899_6_XVI_FIRE! FIRE_109462707.txt,Britain,54.12539508,-2.859749915,UNVERIFIED,,Britain,
436,349_4_8_1899_6_XVI_FIRE! FIRE_109462707.txt,Britain,54.12539508,-2.859749915,UNVERIFIED,,Britain,
437,349_4_8_1899_6_XVI_FIRE! FIRE_109462707.txt,Liverpool,-33.9,150.93333,UNVERIFIED,,Liverpool,
438,349_4_8_1899_6_XVI_FIRE! FIRE_109462707.txt,Israel,31.4468021,35.00771234,UNVERIFIED,,Israel,
439,23622_1_01_1899_19___76967030.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
