article_id,Placename,Filename,latitude,longitude,State,mean_median_dist,median_median_dist,n_results,winnerPct,searchType,Trove_id
45038727,Lake Cowal,10785_23_10_1908_6_V _SPORT._45038727.txt,147.4092106,-33.64416667,NSW,0.070025398,0.050587495,4,100,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Victoria,10785_23_10_1908_6_V _SPORT._45038727.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,10785
45038727,Mallee Plais,10785_23_10_1908_6_V _SPORT._45038727.txt,,,None,,,0,,None,10785
45038727,Weddin Mountains,10785_23_10_1908_6_V _SPORT._45038727.txt,,,None,,,0,,None,10785
45038727,Bland Creek,10785_23_10_1908_6_V _SPORT._45038727.txt,147.6677778,-34.165,NSW,0,0,1,100,exact,10785
45038727,Australia,10785_23_10_1908_6_V _SPORT._45038727.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Lake Cowal,10785_23_10_1908_6_V _SPORT._45038727.txt,147.4092106,-33.64416667,NSW,0.070025398,0.050587495,4,100,exact,10785
45038727,Bland Creek,10785_23_10_1908_6_V _SPORT._45038727.txt,147.6677778,-34.165,NSW,0,0,1,100,exact,10785
45038727,Lake Cowal,10785_23_10_1908_6_V _SPORT._45038727.txt,147.4092106,-33.64416667,NSW,0.070025398,0.050587495,4,100,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Lake Cowal,10785_23_10_1908_6_V _SPORT._45038727.txt,147.4092106,-33.64416667,NSW,0.070025398,0.050587495,4,100,exact,10785
45038727,Lake Macquarie,10785_23_10_1908_6_V _SPORT._45038727.txt,151.6011111,-33.065,NSW,0,0,2,100,exact,10785
45038727,Lake-Cowal,10785_23_10_1908_6_V _SPORT._45038727.txt,147.4092106,-33.64416667,NSW,0.070025398,0.050587495,4,100,fuzzy,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Back Creek,10785_23_10_1908_6_V _SPORT._45038727.txt,149.5844444,-31.19833333,Ambiguous,4.503715414,3.638070307,366,,exact,10785
45038727,Back Creek,10785_23_10_1908_6_V _SPORT._45038727.txt,149.5844444,-31.19833333,Ambiguous,4.503715414,3.638070307,366,,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,West Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2011111,-33.93166667,NSW,0,0,1,100,exact,10785
45038727,England,10785_23_10_1908_6_V _SPORT._45038727.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Africa,10785_23_10_1908_6_V _SPORT._45038727.txt,,,None,,,0,,None,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,West Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2011111,-33.93166667,NSW,0,0,1,100,exact,10785
45038727,West Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2011111,-33.93166667,NSW,0,0,1,100,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
45038727,Broken Hill,10785_23_10_1908_6_V _SPORT._45038727.txt,141.4511111,-31.965,NSW,0.002777778,0,3,100,exact,10785
45038727,Wyalong,10785_23_10_1908_6_V _SPORT._45038727.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,10785
103466080,Bald Hills,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,149.2677778,-33.03166667,Ambiguous,5.558535531,4.300712119,40,,exact,10595
103466080,Bathurst,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,149.5805556,-33.42416667,NSW,0.486084924,0.212091905,7,100,exact,10595
103466080,Weddln Mountains,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,,,None,,,0,,None,10595
103466080,Carcoar,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,149.1344444,-33.59833333,NSW,0.004166667,0,4,100,exact,10595
103466080,Red Creek,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,147.9677778,-33.68194444,Ambiguous,3.750666688,2.572014645,23,,exact,10595
103466080,Sandy Creek,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,,,None,,,0,,None,10595
103466080,Cowra,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,148.6577778,-33.81833333,NSW,0.881959603,0.084983659,6,83.33333333,exact,10595
103466080,Bald Hill Flat,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,,,None,,,0,,None,10595
103466080,"Twofold Bay,",10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,149.9011111,-37.065,NSW,0,0,1,100,fuzzy,10595
103466080,"Twofold Bay,",10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,149.9011111,-37.065,NSW,0,0,1,100,fuzzy,10595
103466080,America,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,,,None,,,0,,None,10595
103466080,Frisco,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,,,None,,,0,,None,10595
33297095,Pleasant Valley,23687_30_11_1909_5___33297095.txt,138.58073,-34.1012805,Ambiguous,8.649500221,7.714313,3,,exact,23687
33297095,New Mlexieo,23687_30_11_1909_5___33297095.txt,,,None,,,0,,None,23687
33297095,Amerca,23687_30_11_1909_5___33297095.txt,,,None,,,0,,None,23687
71968655,London,8873_29_5_1909_6_XXXVI_Marjorie Unsatisfied._71968655.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,8873
71968655,England,8873_29_5_1909_6_XXXVI_Marjorie Unsatisfied._71968655.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,8873
71968655,London,8873_29_5_1909_6_XXXVI_Marjorie Unsatisfied._71968655.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,8873
25972763,Jiia,24020_8_12_1906_15___25972763.txt,,,None,,,0,,None,24020
164040319,Gulf,23996_14_03_1906_697___164040319.txt,,,None,,,0,,None,23996
164040319,America,23996_14_03_1906_697___164040319.txt,,,None,,,0,,None,23996
164040319,Iowa,23996_14_03_1906_697___164040319.txt,146.8819665,-35.4307505,NSW,0,0,1,100,exact,23996
205009008,Brisbane,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,24051
205009008,Townsville,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",146.815,-19.26222222,QLD,0.003167154,0.003167154,2,100,exact,24051
205009008,Acacia Gardens,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",150.9127778,-33.73222222,NSW,0,0,1,100,exact,24051
205009008,North Queensland,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",,,None,,,0,,None,24051
205009008,Cleveland Bay,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",146.9222222,-19.21805556,QLD,0,0,1,100,exact,24051
205009008,Picnic Bay,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",146.8333333,-19.17583333,QLD,0.008878014,0.009722222,8,62.5,exact,24051
205009008,Carlidtta,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",,,None,,,0,,None,24051
205009008,Townsville,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",146.815,-19.26222222,QLD,0.003167154,0.003167154,2,100,exact,24051
205009008,Queensland,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",121.2023,-31.02926,WA,0,0,1,100,exact,24051
205009008,Queensland,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",121.2023,-31.02926,WA,0,0,1,100,exact,24051
205009008,Townsville,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",146.815,-19.26222222,QLD,0.003167154,0.003167154,2,100,exact,24051
205009008,China,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",,,None,,,0,,None,24051
205009008,Australia,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",137.13828,-28.61389,Ambiguous,0,0,2,,exact,24051
205009008,Townsville,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",146.815,-19.26222222,QLD,0.003167154,0.003167154,2,100,exact,24051
205009008,Greek,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",,,None,,,0,,None,24051
205009008,Australia,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",137.13828,-28.61389,Ambiguous,0,0,2,,exact,24051
205009008,England,"24051_30_11_1907_19_VI (Continued), VII__205009008.txt",152.4666667,-27.43333333,QLD,0,0,1,100,exact,24051
139807147,Charleville,23983_3_06_1905_50___139807147.txt,146.2723611,-26.40083333,QLD,0.038935718,0.032287453,4,100,exact,23983
139807147,Charleville,23983_3_06_1905_50___139807147.txt,146.2723611,-26.40083333,QLD,0.038935718,0.032287453,4,100,exact,23983
196105655,York,24051_4_01_1908_18_XI__196105655.txt,140.474705,-32.71549611,Ambiguous,14.05627939,14.76409358,8,,exact,24051
196105655,New Zealand,24051_4_01_1908_18_XI__196105655.txt,,,None,,,0,,None,24051
196105655,Tedward,24051_4_01_1908_18_XI__196105655.txt,,,None,,,0,,None,24051
196105655,Brisbane,24051_4_01_1908_18_XI__196105655.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,24051
196105655,North Island,24051_4_01_1908_18_XI__196105655.txt,149.3001389,-24.22763889,Ambiguous,11.1514226,10.535419,12,,exact,24051
196105655,New Zealand,24051_4_01_1908_18_XI__196105655.txt,,,None,,,0,,None,24051
196105655,Queensland,24051_4_01_1908_18_XI__196105655.txt,121.2023,-31.02926,WA,0,0,1,100,exact,24051
33520931,Somerset,5657_13_05_1905_72_XIX__33520931.txt,148.409538,-32.4915885,NSW,2.777186209,3.160793061,21,61.9047619,exact,5657
33520931,Port Denison,5657_13_05_1905_72_XIX__33520931.txt,114.92475,-29.281405,WA,0.008164283,0.008164283,3,66.66666667,exact,5657
33520931,Port Denison,5657_13_05_1905_72_XIX__33520931.txt,114.92475,-29.281405,WA,0.008164283,0.008164283,3,66.66666667,exact,5657
33520931,Somerset,5657_13_05_1905_72_XIX__33520931.txt,148.409538,-32.4915885,NSW,2.777186209,3.160793061,21,61.9047619,exact,5657
33520931,Sydney,5657_13_05_1905_72_XIX__33520931.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5657
33520931,North Queensland,5657_13_05_1905_72_XIX__33520931.txt,,,None,,,0,,None,5657
33520931,Sydney,5657_13_05_1905_72_XIX__33520931.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5657
33520931,Gerrards,5657_13_05_1905_72_XIX__33520931.txt,,,None,,,0,,None,5657
207078153,Mt. Yatna,23177_8_07_1904_4_9.1__207078153.txt,,,None,,,0,,None,23177
207078153,Broken Hill,23177_8_07_1904_4_9.1__207078153.txt,141.4511111,-31.965,NSW,0.002777778,0,3,100,exact,23177
207078153,Mt. Yatna,23177_8_07_1904_4_9.1__207078153.txt,,,None,,,0,,None,23177
207078153,Mount Yatna,23177_8_07_1904_4_9.1__207078153.txt,,,None,,,0,,None,23177
207078153,Mt. Yatna,23177_8_07_1904_4_9.1__207078153.txt,,,None,,,0,,None,23177
207078153,Mount Yatna,23177_8_07_1904_4_9.1__207078153.txt,,,None,,,0,,None,23177
90318419,Wyalong,11561_24_07_1903_3_IV__90318419.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,11561
70069326,Melbourne,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,7618
70069326,Melbourne,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,7618
70069326,Robson Sea,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,,,None,,,0,,None,7618
70069326,Emerald Isle,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,,,None,,,0,,None,7618
70069326,Durlham,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,,,None,,,0,,None,7618
70069326,Durham,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,141.8548611,-26.67097222,QLD,2.186234988,0.503923671,7,57.14285714,exact,7618
70069326,Port Phillip,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,144.8913889,-38.1072222,VIC,0,0,1,100,exact,7618
70069326,London,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,7618
70069326,St. Hel,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,,,None,,,0,,None,7618
70069326,India,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,,,None,,,0,,None,7618
70069326,Longwood,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,145.4240265,-36.80430556,VIC,0.022979384,0.005884918,7,71.42857143,exact,7618
70069326,Longwood,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,145.4240265,-36.80430556,VIC,0.022979384,0.005884918,7,71.42857143,exact,7618
70069326,Longwood,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,145.4240265,-36.80430556,VIC,0.022979384,0.005884918,7,71.42857143,exact,7618
70069326,England,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,7618
70069326,Colac,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,143.5873566,-38.3409729,VIC,0.004472854,0.003973361,5,60,exact,7618
70069326,Geelong,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,144.3559723,-38.14819527,VIC,0.005005075,0.002249296,5,80,exact,7618
70069326,Avoca,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,148.3717145,-33.92797444,NSW,2.704627868,2.54881921,41,73.17073171,exact,7618
70069326,Sydney,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,7618
70069326,Lancefield,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,144.7329102,-37.27708333,VIC,0.00557576,0.001104644,3,100,exact,7618
70069326,Collingwood,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,149.3071065,-33.93166667,NSW,1.915356526,1.651533141,13,53.84615385,exact,7618
70069326,Newtown,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,152.7,-27.56666667,QLD,0.750374885,0.766666667,10,50,exact,7618
70069326,Red Stone Hill,7618_15_08_1903_4_XI_ON THE RIVER PLENTY_70069326.txt,141.6308945,-33.46452313,Ambiguous,5.188502767,5.188502767,2,,fuzzy,7618
70069260,Australasia,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,Africa,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,Africa,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,British Isles,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,Micklhham,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,Portland Bay,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,141.6362457,-38.32902908,VIC,0,0,1,100,exact,7618
70069260,Sydney,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,7618
70069260,Maaedon,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,Melbourne,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,7618
70069260,Melbourne,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,7618
70069260,Plymouth,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,138.48455,-34.83252,SA,0,0,1,100,exact,7618
70069260,London,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,7618
70069260,Plysmouth,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,London,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,7618
70069260,Eng Slan,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,Exeter,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,150.3,-34.61861111,NSW,0.364054318,0.018140824,6,50,exact,7618
70069260,London,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,7618
70069260,Jamnica,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,Dandenong,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,145.2111139,-37.98694484,VIC,0.009304579,0.00473178,4,100,exact,7618
70069260,British Isles,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
70069260,France,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,140.9557462,-36.71372208,SA,1.689200584,0,4,75,fuzzy,7618
70069260,Melbourne,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,7618
70069260,Lamb Inn,7618_25_07_1903_4_IX_FRIGID AND TURRID. _70069260.txt,,,None,,,0,,None,7618
33198335,Aldgate,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,138.73903,-35.01573,SA,0,0,1,100,exact,10417
33198335,Sydney,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,IL,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Jiad,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
33198335,Neva,10417_5_01_1901_76_I_INSATIABLE SUMMER OPPRESSES._33198335.txt,,,None,,,0,,None,10417
21263190,Plymouth Rock,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,,,None,,,0,,None,9426
87795226,Kuryong,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,,,None,,,0,,None,11197
87795226,Kuryong,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,,,None,,,0,,None,11197
87795226,England,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,11197
87795226,Kur - yong,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,,,None,,,0,,None,11197
87795226,Kiley 's Crossing,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,,,None,,,0,,None,11197
87795226,Donohoes,11197_17_2_1900_35_IX_THE DOYLES AND THE DONOROES._87795226.txt,,,None,,,0,,None,11197
33178310,Malayta,15915_11_11_1899_70_XXIV.__33178310.txt,,,None,,,0,,None,15915
33178310,Queensland,15915_11_11_1899_70_XXIV.__33178310.txt,121.2023,-31.02926,WA,0,0,1,100,exact,15915
33178310,Queensland,15915_11_11_1899_70_XXIV.__33178310.txt,121.2023,-31.02926,WA,0,0,1,100,exact,15915
205011032,Chinatown,"24051_26_10_1907_19_I, II__205011032.txt",148.8071528,-34.93743056,Ambiguous,2.638412437,2.638412437,2,,exact,24051
205011032,Sydney,"24051_26_10_1907_19_I, II__205011032.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,24051
205011032,Barcoo,"24051_26_10_1907_19_I, II__205011032.txt",144.2333333,-24.45,QLD,0,0,1,100,exact,24051
205011032,England,"24051_26_10_1907_19_I, II__205011032.txt",152.4666667,-27.43333333,QLD,0,0,1,100,exact,24051
205011032,England,"24051_26_10_1907_19_I, II__205011032.txt",152.4666667,-27.43333333,QLD,0,0,1,100,exact,24051
205011032,Sydney,"24051_26_10_1907_19_I, II__205011032.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,24051
205011032,West England,"24051_26_10_1907_19_I, II__205011032.txt",,,None,,,0,,None,24051
205011032,Townsville,"24051_26_10_1907_19_I, II__205011032.txt",146.815,-19.26222222,QLD,0.003167154,0.003167154,2,100,exact,24051
205011032,Warwick,"24051_26_10_1907_19_I, II__205011032.txt",149.056126,-32.65893331,Ambiguous,4.038004649,5.211543125,15,,exact,24051
205011032,Borlaise,"24051_26_10_1907_19_I, II__205011032.txt",,,None,,,0,,None,24051
205011032,Singapore,"24051_26_10_1907_19_I, II__205011032.txt",103.82,1.35208,No best estimate,0,0,1,100,exact,24051
9568148,Macquarie Harbor,22995_19_12_1900_4_None_None_9568148.txt,145.324,-42.1682,No best estimate,0.086444722,0.086444722,3,66.66666667,fuzzy,22995
9568148,Van Dieman's Land,22995_19_12_1900_4_None_None_9568148.txt,,,TAS,,,1,100,fuzzy,22995
9568148,Hobart,22995_19_12_1900_4_None_None_9568148.txt,147.3200073,-42.88000107,TAS,0.053560692,0.036720958,4,75,exact,22995
9568148,Southern Ocean,22995_19_12_1900_4_None_None_9568148.txt,135.08405,-39.05764038,Ambiguous,12.0925576,12.0925576,2,,exact,22995
9568148,Port Davey,22995_19_12_1900_4_None_None_9568148.txt,146.0350037,-43.375,TAS,0.132852683,0.132852683,3,66.66666667,exact,22995
9568148,Sydney,22995_19_12_1900_4_None_None_9568148.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,22995
