0,1,2,__mappify_error
Bathurst,LOCATION,18920108-56-62722312 (1 of 2).txt,No match found.
Sydney,LOCATION,18920108-56-62722312 (1 of 2).txt,No match found.
Sydney Hospital,LOCATION,18920108-56-62722312 (1 of 2).txt,No match found.
Springs,LOCATION,18620226-13-5710682 (4 of 6).txt,No match found.
Springs,LOCATION,18620226-13-5710682 (4 of 6).txt,No match found.
Boroondara,LOCATION,18580129-13-7145759 (2 of 2).txt,No match found.
Jonea,LOCATION,18780110-232-211537763 (5 of 6).txt,No match found.
Booty Hill,LOCATION,18950727-192-66447437 (2 of 2).txt,No match found.
South Creek,LOCATION,18950727-192-66447437 (2 of 2).txt,No match found.
Windsor district,LOCATION,18950727-192-66447437 (2 of 2).txt,No match found.
Hawkesbury,LOCATION,18950727-192-66447437 (2 of 2).txt,No match found.
Wyong Creek,LOCATION,18950727-192-66447437 (2 of 2).txt,No match found.
THE KURRAJONG,LOCATION,18950912-35-14016418 (2 of 3).txt,No match found.
Northfield,LOCATION,18950912-35-14016418 (2 of 3).txt,No match found.
Keelbottom Creek,LOCATION,18760624-42-18343242 (1 of 1).txt,No match found.
Burdekin River,LOCATION,18760624-42-18343242 (1 of 1).txt,No match found.
Dandenong Ranges,LOCATION,18950212-13-9345344 (1 of 1).txt,No match found.
Wagga Wogga,LOCATION,18711229-67-60879555 (2 of 5).txt,No match found.
Mount Barker,LOCATION,18971217-714-148070557 (1 of 2).txt,No match found.
Mount Barker,LOCATION,18971217-714-148070557 (1 of 2).txt,No match found.
Tanunda,LOCATION,18591124-13-5692323 (1 of 1).txt,No match found.
Tanandi,LOCATION,18591124-13-5692323 (1 of 1).txt,No match found.
Esq.,LOCATION,18580210-14-3723761 (1 of 1).txt,No match found.
Gippsland,LOCATION,18910227-135-59205351 (5 of 6).txt,No match found.
Murray River,LOCATION,18980224-346-89467616 (1 of 2).txt,No match found.
Cumroerajunga,LOCATION,18980224-346-89467616 (1 of 2).txt,No match found.
Whefe,LOCATION,18810520-1052-208565323 (1 of 1).txt,No match found.
Jindabyne,LOCATION,18720203-698-162662715 (4 of 4).txt,No match found.
SOUTH WALES,LOCATION,18890102-180-66092269 (1 of 1).txt,No match found.
Sydney,LOCATION,18890102-180-66092269 (1 of 1).txt,No match found.
BAYSWATER,LOCATION,18930221-13-8517565 (1 of 4).txt,No match found.
Bayswater,LOCATION,18930221-13-8517565 (1 of 4).txt,No match found.
Springs,LOCATION,18980430-10-9420932 (1 of 4).txt,No match found.
Mars,LOCATION,18670213-180-69385774 (1 of 2).txt,No match found.
AUSTRALIA,LOCATION,18670213-180-69385774 (1 of 2).txt,No match found.
Mouul Gambier,LOCATION,18670213-180-69385774 (1 of 2).txt,No match found.
Tjonrimi,LOCATION,18670213-180-69385774 (1 of 2).txt,No match found.
Sydney,LOCATION,18670213-180-69385774 (1 of 2).txt,No match found.
Robe Town,LOCATION,18640109-170-66460366 (1 of 1).txt,No match found.
Perth Observatory,LOCATION,18980122-30-3193312 (1 of 1).txt,No match found.
Sergt,LOCATION,18980122-30-3193312 (1 of 1).txt,No match found.
Botanical Gardens,LOCATION,18980122-30-3193312 (1 of 1).txt,No match found.
Australia,LOCATION,18770728-16-1365345 (1 of 1).txt,No match found.
J.P.,LOCATION,18850131-326-201596247 (1 of 1).txt,No match found.
Thologolong,LOCATION,18850131-326-201596247 (1 of 1).txt,No match found.
Barrabool Hills,LOCATION,18510222-364-101734335 (6 of 6).txt,No match found.
Collingwood,LOCATION,18510222-364-101734335 (6 of 6).txt,No match found.
Toongabbie Creek,LOCATION,18840509-134-71545041 (1 of 1).txt,No match found.
Tennynon,LOCATION,18710615-110-65425194 (1 of 1).txt,No match found.
Mount Tennyson,LOCATION,18710615-110-65425194 (1 of 1).txt,No match found.
Mount Tennyson,LOCATION,18710615-110-65425194 (1 of 1).txt,No match found.
Geelong,LOCATION,18650228-13-5738103 (1 of 3).txt,No match found.
Handicap,LOCATION,18971218-413-101826951 (1 of 1).txt,No match found.
Australia,LOCATION,18821216-41-43340891 (2 of 2).txt,No match found.
Upper Swan,LOCATION,18821216-41-43340891 (2 of 2).txt,No match found.
Birmodman,LOCATION,18910106-35-13793246 (7 of 10).txt,No match found.
Big Hill,LOCATION,18801228-346-88641090 (2 of 5).txt,No match found.
Long'un,LOCATION,18820318-821-160155333 (1 of 2).txt,No match found.
Straits,LOCATION,18830526-460-137588134 (1 of 1).txt,No match found.
Vancouver s Island,LOCATION,18830526-460-137588134 (1 of 1).txt,No match found.
Northern Pacific,LOCATION,18830526-460-137588134 (1 of 1).txt,No match found.
Port Arthur,LOCATION,18830526-460-137588134 (1 of 1).txt,No match found.
Greenough Flats,LOCATION,18691208-180-66032858 (1 of 1).txt,No match found.
Batavia,LOCATION,18691208-180-66032858 (1 of 1).txt,No match found.
Singapore,LOCATION,18691208-180-66032858 (1 of 1).txt,No match found.
Fort Regent,LOCATION,18691208-180-66032858 (1 of 1).txt,No match found.
Mauritius,LOCATION,18691208-180-66032858 (1 of 1).txt,No match found.
Conewarre,LOCATION,18550205-110-71571665 (1 of 3).txt,No match found.
New South Wales,LOCATION,18851110-241-90354383 (1 of 1).txt,No match found.
Belfast Gazttle,LOCATION,18790401-232-232168137 (2 of 2).txt,No match found.
Sydney,LOCATION,18851110-241-90354383 (1 of 1).txt,No match found.
St. Pter,LOCATION,18851110-241-90354383 (1 of 1).txt,No match found.
Pluto,LOCATION,18930408-460-138653302 (1 of 1).txt,No match found.
Sydney,LOCATION,18851110-241-90354383 (1 of 1).txt,No match found.
Queensland,LOCATION,18950914-52-71222902 (2 of 21).txt,No match found.
Numbugga,LOCATION,18950914-52-71222902 (2 of 21).txt,No match found.
Victoria,LOCATION,18950914-52-71222902 (2 of 21).txt,No match found.
Australia,LOCATION,18820617-460-138079767 (4 of 4).txt,No match found.
Mount Alexander,LOCATION,18650325-103-63169589 (9 of 22).txt,No match found.
Mount Alexander,LOCATION,18650325-103-63169589 (9 of 22).txt,No match found.
Ballook Creek,LOCATION,18650325-103-63169589 (9 of 22).txt,No match found.
Mount Alexander,LOCATION,18650325-103-63169589 (9 of 22).txt,No match found.
Comleroy,LOCATION,18950914-192-66447861 (1 of 3).txt,No match found.
Builridge,LOCATION,18950914-192-66447861 (1 of 3).txt,No match found.
Pyrmont Bridge,LOCATION,18890202-698-161934228 (1 of 1).txt,No match found.
Williamstown,LOCATION,18890202-698-161934228 (1 of 1).txt,No match found.
Orizaba,LOCATION,18890202-698-161934228 (1 of 1).txt,No match found.
Orizaba,LOCATION,18890202-698-161934228 (1 of 1).txt,No match found.
Dunedin,LOCATION,18890202-698-161934228 (1 of 1).txt,No match found.
Orizaba,LOCATION,18890202-698-161934228 (1 of 1).txt,No match found.
Mount Lofty Ranges,LOCATION,18830201-239-90141298 (2 of 2).txt,No match found.
Geelong,LOCATION,18830201-239-90141298 (2 of 2).txt,No match found.
Rutherglen,LOCATION,18980222-1495-255606357 (2 of 2).txt,No match found.
East,LOCATION,18980222-1495-255606357 (2 of 2).txt,No match found.
Wangaratta,LOCATION,18980222-1495-255606357 (2 of 2).txt,No match found.
Collingwood,LOCATION,18860130-42-19803146 (1 of 1).txt,No match found.
Victoria,LOCATION,18860130-42-19803146 (1 of 1).txt,No match found.
Jamaica,LOCATION,18860130-42-19803146 (1 of 1).txt,No match found.
Town Hall,LOCATION,18860130-42-19803146 (1 of 1).txt,No match found.
Lake Tyrrell,LOCATION,18940317-326-198936338 (1 of 1).txt,No match found.
South Australia,LOCATION,18940317-326-198936338 (1 of 1).txt,No match found.
Gippsland,LOCATION,18940317-326-198936338 (1 of 1).txt,No match found.
Kanyapella,LOCATION,18820211-49-60620068 (6 of 6).txt,No match found.
Melbourne Exhibition Building,LOCATION,18920130-346-89013745 (1 of 1).txt,No match found.
Himalaya,LOCATION,18650615-13-5747868 (1 of 4).txt,No match found.
Creek,LOCATION,18680108-366-101476338 (1 of 2).txt,No match found.
Byethorne,LOCATION,18951206-714-148209029 (1 of 1).txt,No match found.
Strathalbyn,LOCATION,18951206-714-148209029 (1 of 1).txt,No match found.
Carringtbn Park,LOCATION,18880222-426-142595567 (1 of 2).txt,No match found.
Buna Buna,LOCATION,18880222-426-142595567 (1 of 2).txt,No match found.
Nocaleche,LOCATION,18880222-426-142595567 (1 of 2).txt,No match found.
Cuiinamulia,LOCATION,18880222-426-142595567 (1 of 2).txt,No match found.
SYDNEY,LOCATION,18680101-366-101479829 (1 of 1).txt,No match found.
Ooulburn Jell,LOCATION,18680101-366-101479829 (1 of 1).txt,No match found.
Crow Hotel,LOCATION,18651123-326-112907003 (5 of 5).txt,No match found.
Sydney,LOCATION,18870114-965-195882128 (1 of 1).txt,No match found.
Sydney,LOCATION,18870114-965-195882128 (1 of 1).txt,No match found.
Torrens Island,LOCATION,18870114-965-195882128 (1 of 1).txt,No match found.
Sydney,LOCATION,18870114-965-195882128 (1 of 1).txt,No match found.
Port Adelaide,LOCATION,18870114-965-195882128 (1 of 1).txt,No match found.
Torrens Island,LOCATION,18870114-965-195882128 (1 of 1).txt,No match found.
Plymouth,LOCATION,18870114-965-195882128 (1 of 1).txt,No match found.
Wentworth Mounds,LOCATION,18920304-508-113758734 (1 of 2).txt,No match found.
Tainworth,LOCATION,18920304-508-113758734 (1 of 2).txt,No match found.
Lake Cnrteronge,LOCATION,18860108-1297-237242783 (11 of 12).txt,No match found.
East Woodford,LOCATION,18860108-1297-237242783 (11 of 12).txt,No match found.
Birdsville Handicap,LOCATION,18950703-16-3605173 (2 of 2).txt,No match found.
Flemington,LOCATION,18950703-16-3605173 (2 of 2).txt,No match found.
Myrtle,LOCATION,18950703-16-3605173 (2 of 2).txt,No match found.
Gippsland,LOCATION,18870416-80-47996769 (1 of 1).txt,No match found.
Victoria,LOCATION,18870416-80-47996769 (1 of 1).txt,No match found.
Tasmania,LOCATION,18880526-74-38315959 (1 of 1).txt,No match found.
Mount Zeehan,LOCATION,18880526-74-38315959 (1 of 1).txt,No match found.
Australia,LOCATION,18880526-74-38315959 (1 of 1).txt,No match found.
New South Wales,LOCATION,18840512-108-62022001 (1 of 1).txt,No match found.
Creek,LOCATION,18840512-108-62022001 (1 of 1).txt,No match found.
New Zealand,LOCATION,18840512-108-62022001 (1 of 1).txt,No match found.
Creek,LOCATION,18810214-13-5977498 (2 of 3).txt,No match found.
Sydney,LOCATION,18751106-52-70586703 (5 of 5).txt,No match found.
North Shore,LOCATION,18751106-52-70586703 (5 of 5).txt,No match found.
Sydney,LOCATION,18751106-52-70586703 (5 of 5).txt,No match found.
Doutta Galla,LOCATION,18570309-13-7145823 (1 of 2).txt,No match found.
Balmain,LOCATION,18751106-52-70586703 (5 of 5).txt,No match found.
Hotham Ward,LOCATION,18570309-13-7145823 (1 of 2).txt,No match found.
Ballarnt Star,LOCATION,18600127-582-199048514 (4 of 5).txt,No match found.
Glcndarucl,LOCATION,18600127-582-199048514 (4 of 5).txt,No match found.
Buninyong,LOCATION,18600127-582-199048514 (4 of 5).txt,No match found.
Carughamand,LOCATION,18860108-1297-237242783 (6 of 12).txt,No match found.
Uoelong,LOCATION,18860108-1297-237242783 (6 of 12).txt,No match found.
Creek,LOCATION,18860108-1297-237242783 (6 of 12).txt,No match found.
Mount Macedcn,LOCATION,18810419-1052-208567953 (1 of 1).txt,No match found.
Mount Macedon,LOCATION,18810419-1052-208567953 (1 of 1).txt,No match found.
Bulladelah River,LOCATION,18841018-698-163271302 (1 of 1).txt,No match found.
Bnlldhdelaa River,LOCATION,18841018-698-163271302 (1 of 1).txt,No match found.
Heytesbury Forest,LOCATION,18870309-43-18912382 (1 of 1).txt,No match found.
Creek,LOCATION,18750122-582-197553019 (6 of 8).txt,No match found.
Elliminyt,LOCATION,18860511-241-90326307 (1 of 1).txt,No match found.
Evnefam,LOCATION,18840122-232-262613342 (1 of 1).txt,No match found.
Kmoititasgivpn,LOCATION,18840122-232-262613342 (1 of 1).txt,No match found.
EYDNKV,LOCATION,18980208-53-44205960 (2 of 6).txt,No match found.
Pambula,LOCATION,18980208-53-44205960 (2 of 6).txt,No match found.
Mount Lofty Banges,LOCATION,18980208-53-44205960 (2 of 6).txt,No match found.
Brook,LOCATION,18671123-8-18721653 (2 of 3).txt,No match found.
Wollombi,LOCATION,18671123-8-18721653 (2 of 3).txt,No match found.
South Australia,LOCATION,18890608-966-199868043 (1 of 1).txt,No match found.
Cape Fourcray,LOCATION,18890608-966-199868043 (1 of 1).txt,No match found.
Port Darwin east,LOCATION,18890608-966-199868043 (1 of 1).txt,No match found.
Melville Island,LOCATION,18890608-966-199868043 (1 of 1).txt,No match found.
Deteotive Wardley,LOCATION,18980114-185-215788130 (2 of 2).txt,No match found.
United Kingdom,LOCATION,18690929-107-63514702 (1 of 1).txt,No match found.
United Kingdom,LOCATION,18690929-107-63514702 (1 of 1).txt,No match found.
Eeq.,LOCATION,18630105-1190-244406810 (3 of 5).txt,No match found.
AUSTRALIA,LOCATION,18980407-30-3199269 (1 of 3).txt,No match found.
Port Pirie,LOCATION,18980407-30-3199269 (1 of 3).txt,No match found.
Gippsland,LOCATION,18980407-30-3199269 (1 of 3).txt,No match found.
Kent Town,LOCATION,18980407-30-3199269 (1 of 3).txt,No match found.
Victoria,LOCATION,18711227-366-101096917 (1 of 1).txt,No match found.
South Australia,LOCATION,18711227-366-101096917 (1 of 1).txt,No match found.
Green Hill,LOCATION,18910309-185-209712421 (1 of 1).txt,No match found.
Green Hills,LOCATION,18940113-492-124726895 (1 of 1).txt,No match found.
Moorebank,LOCATION,18940113-492-124726895 (1 of 1).txt,No match found.
Amherst,LOCATION,18630105-189-72553918 (6 of 6).txt,No match found.
Creek,LOCATION,18850206-134-71546229 (2 of 2).txt,No match found.
Creek'they,LOCATION,18850206-134-71546229 (2 of 2).txt,No match found.
Tasmania,LOCATION,18980114-185-215788158 (4 of 4).txt,No match found.
Tasmania,LOCATION,18980114-185-215788158 (4 of 4).txt,No match found.
St. Blaize,LOCATION,18770213-41-40776888 (2 of 3).txt,No match found.
St. Blaize,LOCATION,18770213-41-40776888 (2 of 3).txt,No match found.
South Australia,LOCATION,18770213-41-40776888 (2 of 3).txt,No match found.
Eaglanl,LOCATION,18870719-966-199842932 (2 of 2).txt,No match found.
Goulburn,LOCATION,18680104-366-101476736 (1 of 6).txt,No match found.
Sydney,LOCATION,18880203-436-254576544 (1 of 3).txt,No match found.
Melbourne Ground,LOCATION,18980307-508-108773789 (1 of 1).txt,No match found.
Billarat,LOCATION,18880203-436-254576544 (1 of 3).txt,No match found.
US,LOCATION,18500112-58-59770026 (3 of 3).txt,No match found.
North Shore,LOCATION,18500112-58-59770026 (3 of 3).txt,No match found.
White Hbrae Reef,LOCATION,18630110-319-197290636 (15 of 21).txt,No match found.
Amherst,LOCATION,18630110-319-197290636 (15 of 21).txt,No match found.
Brook,LOCATION,18910123-30-3140073 (1 of 1).txt,No match found.
Scottsdale,LOCATION,18820304-10-9006649 (1 of 1).txt,No match found.
Gippsland,LOCATION,18980128-1495-255606156 (1 of 1).txt,No match found.
Latrobe,LOCATION,18910411-947-199556737 (1 of 1).txt,No match found.
Devon,LOCATION,18910411-947-199556737 (1 of 1).txt,No match found.
Latrobe,LOCATION,18910411-947-199556737 (1 of 1).txt,No match found.
St. George's-terrace,LOCATION,18860120-180-66037690 (3 of 3).txt,No match found.
Suoz,LOCATION,18940220-1190-241596627 (2 of 2).txt,No match found.
Colonial,LOCATION,18940220-1190-241596627 (2 of 2).txt,No match found.
Mi,LOCATION,18510208-939-226519005 (3 of 4).txt,No match found.
Western Port,LOCATION,18510208-939-226519005 (3 of 4).txt,No match found.
Bridge Inn,LOCATION,18650325-103-63169589 (18 of 22).txt,No match found.
Gippsland,LOCATION,18980204-225-73038418 (2 of 5).txt,No match found.
Port Victor,LOCATION,18940302-180-66314520 (1 of 1).txt,No match found.
Mount Blackwood,LOCATION,18630104-807-179380596 (5 of 5).txt,No match found.
Australia,LOCATION,18630104-807-179380596 (5 of 5).txt,No match found.
Brewarrina,LOCATION,18710218-697-162732540 (1 of 1).txt,No match found.
Bqtherford,LOCATION,18840119-621-221149851 (1 of 2).txt,No match found.
Mnhvala,LOCATION,18810129-436-254362348 (2 of 2).txt,No match found.
Urana Hotel,LOCATION,18810129-436-254362348 (2 of 2).txt,No match found.
Mullengandra,LOCATION,18810129-436-254362348 (2 of 2).txt,No match found.
Oondooroo,LOCATION,18950921-186-67945054 (3 of 5).txt,No match found.
Wallsend,LOCATION,18840123-508-109870807 (1 of 1).txt,No match found.
Groongal,LOCATION,18720113-1605-258897260 (2 of 2).txt,No match found.
Suttor,LOCATION,18720113-1605-258897260 (2 of 2).txt,No match found.
Deniliquin,LOCATION,18720113-1605-258897260 (2 of 2).txt,No match found.
Malduke,LOCATION,18940425-639-143444327 (1 of 1).txt,No match found.
Ecliunga,LOCATION,18550203-821-158102040 (1 of 1).txt,No match found.
Mosquito Plains,LOCATION,18550203-821-158102040 (1 of 1).txt,No match found.
Wonwron,LOCATION,18971230-13-9785005 (2 of 2).txt,No match found.
Faulcon-bridge Cemetery,LOCATION,18950914-290-91462048 (8 of 9).txt,No match found.
Hartley Vale,LOCATION,18950914-290-91462048 (8 of 9).txt,No match found.
New England,LOCATION,18950914-290-91462048 (8 of 9).txt,No match found.
Ballarut,LOCATION,18940126-891-181824588 (2 of 2).txt,No match found.
Sydney,LOCATION,18821216-52-70993975 (1 of 1).txt,No match found.
Bburkothey,LOCATION,18821216-52-70993975 (1 of 1).txt,No match found.
New South Wales,LOCATION,18821216-52-70993975 (1 of 1).txt,No match found.
Isavo,LOCATION,18670119-366-100872457 (1 of 2).txt,No match found.
Gundagai,LOCATION,18670119-366-100872457 (1 of 2).txt,No match found.
New South Wales,LOCATION,18980211-101-33150385 (6 of 14).txt,No match found.
Sydney,LOCATION,18950914-192-66447853 (1 of 3).txt,No match found.
Park,LOCATION,18950914-192-66447853 (1 of 3).txt,No match found.
Windsor Park,LOCATION,18950914-192-66447853 (1 of 3).txt,No match found.
Creek,LOCATION,18761202-698-162677036 (1 of 1).txt,No match found.
Jerilderie,LOCATION,18920101-1069-213405915 (1 of 1).txt,No match found.
Esperance,LOCATION,18980212-1086-211845147 (2 of 2).txt,No match found.
Victoria,LOCATION,18980212-1086-211845147 (2 of 2).txt,No match found.
Gippsland,LOCATION,18980212-1086-211845147 (2 of 2).txt,No match found.
Sydney,LOCATION,18980212-1086-211845147 (2 of 2).txt,No match found.
Queensland,LOCATION,18980212-1086-211845147 (2 of 2).txt,No match found.
Ltarmonth,LOCATION,18650303-13-5743011 (1 of 1).txt,No match found.
Sydney,LOCATION,18751218-487-122755347 (1 of 1).txt,No match found.
Sydney,LOCATION,18751218-487-122755347 (1 of 1).txt,No match found.
Wales,LOCATION,18751218-487-122755347 (1 of 1).txt,No match found.
Sydney,LOCATION,18751218-487-122755347 (1 of 1).txt,No match found.
Otway Forest,LOCATION,18850314-460-137599787 (1 of 2).txt,No match found.
Bostock 's Creek,LOCATION,18850314-460-137599787 (1 of 2).txt,No match found.
Cardie 's River,LOCATION,18850314-460-137599787 (1 of 2).txt,No match found.
Upper Jlurray,LOCATION,18690201-558-150644072 (2 of 2).txt,No match found.
Gipps,LOCATION,18690201-558-150644072 (2 of 2).txt,No match found.
Shire,LOCATION,18690201-558-150644072 (2 of 2).txt,No match found.
