,0,1,2,mappify_suburb,mappify_state,mappify_location_lat,mappify_location_lon,partial ratio
8648,HAY,LOCATION,18750206-108-61909753 (1 of 1).txt,HAY,WA,-34.936218,117.471688,100
8650,ALBERTON,LOCATION,18820401-41-47108859 (4 of 5).txt,ALBERTON,QLD,-27.70482026,153.2567304,100
8651,SANDERGROVE,LOCATION,18820401-41-47108859 (4 of 5).txt,SANDERGROVE,SA,-35.318742,138.833841,100
8652,GOOLWA,LOCATION,18820401-41-47108859 (4 of 5).txt,GOOLWA,SA,-35.50263835,138.7850643,100
8654,CALLINGTON,LOCATION,18820401-41-47108859 (4 of 5).txt,CALLINGTON,SA,-35.13378758,139.0428483,100
8655,PERTH,LOCATION,18860329-275-76478679 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
8659,MELBOURNE,LOCATION,18860109-289-93850138 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8660,CAPE OTWAY,LOCATION,18860109-289-93850138 (1 of 2).txt,CAPE OTWAY,VIC,-38.83503627,143.5302245,100
8665,TARADI,LOCATION,18850207-13-6066738 (13 of 14).txt,TARA,QLD,-27.06052845,150.5643494,100
8666,SANDHURST,LOCATION,18850207-13-6066738 (13 of 14).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8672,BENALLA,LOCATION,18980211-101-33150385 (12 of 14).txt,BENALLA,VIC,-36.54834918,145.9803085,100
8675,HEALESVILLE,LOCATION,18960113-13-8887519 (1 of 2).txt,HEALESVILLE,VIC,-37.64881119,145.4648225,100
8676,MOORLANDS,LOCATION,18880121-185-209211808 (2 of 2).txt,MOORLAND,QLD,-24.78836314,152.2151539,100
8678,MOUNT NAPIER,LOCATION,18510210-13-4776100 (9 of 14).txt,MOUNT NAPIER,VIC,-37.88615448,142.0703487,100
8680,MELBOURNE,LOCATION,18510210-13-4776100 (9 of 14).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8682,CLARENDON,LOCATION,18881229-460-142434272 (5 of 6).txt,CLARENDON,QLD,-27.4445299,152.5515778,100
8683,SANDHURST,LOCATION,18650304-319-197035153 (4 of 22).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8684,SANDHURST,LOCATION,18650324-346-87930992 (4 of 11).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8685,SANDHURST,LOCATION,18650324-346-87930992 (4 of 11).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8686,TELOWIE,LOCATION,18960125-821-161834008 (1 of 2).txt,TELOWIE,SA,-33.09173466,138.1034852,100
8688,PORT LINCOLN,LOCATION,18960125-821-161834008 (1 of 2).txt,PORT LINCOLN,SA,-34.71371534,135.8536525,100
8691,MELBOURNE,LOCATION,18920307-1606-260601607 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8692,COLERAINE,LOCATION,18920307-1606-260601607 (1 of 1).txt,COLERAINE,VIC,-37.57659123,141.6847998,100
8693,MELBOURNE,LOCATION,18900311-334-164929411 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8694,OMEO,LOCATION,18900311-334-164929411 (1 of 2).txt,OMEO,VIC,-37.08388493,147.5996651,100
8696,PENN,LOCATION,18900311-334-164929411 (1 of 2).txt,PENNA,TAS,-42.78075507,147.5256656,100
8698,HEALSVILLE,LOCATION,18900311-334-164929411 (1 of 2).txt,HEALESVILLE,VIC,-37.64881119,145.4648225,90
8699,ADELAIDE,LOCATION,18620412-697-166690239 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8700,NORWOOD,LOCATION,18620412-697-166690239 (1 of 1).txt,NORWOOD,TAS,-41.45439244,147.1742707,100
8702,ADELAIDE,LOCATION,18620412-697-166690239 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8703,CLARENDON,LOCATION,18620412-697-166690239 (1 of 1).txt,CLARENDON,QLD,-27.4445299,152.5515778,100
8704,ADELAIDE,LOCATION,18870219-698-163282733 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8705,ADELAIDE,LOCATION,18620127-558-149719404 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8706,WALLAROO,LOCATION,18620127-558-149719404 (1 of 1).txt,WALLAROO,NSW,-35.14835423,149.0007338,100
8708,WILLUNGA,LOCATION,18991208-714-148077360 (1 of 1).txt,WILLUNG,VIC,-38.23397671,146.7971509,100
8709,SALISBURY,LOCATION,18730201-821-159467594 (1 of 2).txt,SALISBURY,SA,-34.75959569,138.642014,100
8710,PARIS CREEK,LOCATION,18730201-821-159467594 (1 of 2).txt,PARIS CREEK,SA,-35.22449428,138.8150911,100
8711,GULNARE,LOCATION,18730201-821-159467594 (1 of 2).txt,GULNARE,SA,-33.44896151,138.4498206,100
8712,MELBOURNE,LOCATION,18980212-821-162388995 (1 of 11).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8713,MELBOURNE,LOCATION,18980212-30-3194861 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8714,PERTH,LOCATION,18980212-30-3194861 (2 of 2).txt,PERTH,TAS,-41.56450256,147.1841337,100
8717,BENDIGO,LOCATION,18960418-346-88895627 (1 of 1).txt,BENDIGO,VIC,-36.76552472,144.280931,100
8718,LYON,LOCATION,18960418-346-88895627 (1 of 1).txt,LYONS,ACT,-35.33886773,149.0766391,100
8719,ELPHINSTONE,LOCATION,18790221-582-198858338 (4 of 5).txt,ELPHINSTONE,QLD,-27.95898358,151.9116039,100
8721,RAVENSWOOD,LOCATION,18790221-582-198858338 (4 of 5).txt,RAVENSWOOD,QLD,-20.11564703,146.9274798,100
8722,SANDHURST,LOCATION,18790131-185-199347622 (5 of 5).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8723,FORBES,LOCATION,18871224-698-165219889 (2 of 2).txt,FORBES,NSW,-33.38547409,148.0114451,100
8724,ADELAIDE,LOCATION,18920308-1093-208324731 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8726,DOVETON,LOCATION,18881203-185-209451777 (1 of 1).txt,DOVETON,VIC,-37.9905,145.248848,100
8728,OOLAC,LOCATION,18790208-232-232166378 (1 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,100
8729,AVOCA,LOCATION,18710104-575-232444421 (2 of 2).txt,AVOCA,QLD,-24.87872961,152.3054074,100
8732,ADELAIDE,LOCATION,18710104-575-232444421 (2 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8734,COBAR,LOCATION,18871206-41-46831202 (1 of 1).txt,COBAR,NSW,-31.52750481,145.85632,100
8735,NYNGAN,LOCATION,18871206-41-46831202 (1 of 1).txt,NYNGAN,NSW,-31.5601705,147.1855049,100
8736,COONAMBLE,LOCATION,18871206-41-46831202 (1 of 1).txt,COONAMBLE,NSW,-30.94977099,148.3939328,100
8737,FORBES,LOCATION,18871206-41-46831202 (1 of 1).txt,FORBES,NSW,-33.38547409,148.0114451,100
8738,DUBBO,LOCATION,18871206-41-46831202 (1 of 1).txt,DUBBO,NSW,-32.37824209,148.6914051,100
8742,MELBOURNE,LOCATION,18990114-1324-240975936 (3 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8745,GARVOC,LOCATION,18980226-821-162389589 (2 of 3).txt,GARVOC,VIC,-38.28404953,142.8179907,100
8746,BARKSTEAD,LOCATION,18980207-185-215789415 (1 of 1).txt,BARKSTEAD,VIC,-37.46291575,144.0839671,100
8747,ERCILDOUN,LOCATION,18650302-1324-240653748 (6 of 6).txt,ERCILDOUNE,VIC,-37.43694037,143.5617642,100
8751,INGLEWOOD,LOCATION,18750126-74-52897349 (2 of 4).txt,INGLEWOOD,WA,-31.92163145,115.8843477,100
8752,ARARAT,LOCATION,18750126-74-52897349 (2 of 4).txt,ARARAT,VIC,-37.30897256,142.9230965,100
8756,TOODYAY,LOCATION,18470331-181-65770432 (1 of 1).txt,TOODYAY,WA,-31.60582478,116.4479317,100
8757,MELBOURNE,LOCATION,18850924-8-18879981 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8758,WINDSOR,LOCATION,18850924-8-18879981 (1 of 2).txt,WINDSOR,SA,-34.43202712,138.3667316,100
8761,SANDHURST,LOCATION,18650302-74-38658298 (6 of 6).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8763,MELBOURNE,LOCATION,18650302-74-38658298 (6 of 6).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8764,SANDHURST,LOCATION,18650302-74-38658298 (6 of 6).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8765,SANDHURST,LOCATION,18650302-74-38658298 (6 of 6).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8769,MELBOURNE,LOCATION,18881201-698-161888468 (5 of 8).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8771,HAMILTON,LOCATION,18630805-13-6487950 (1 of 2).txt,HAMILTON,VIC,-37.7622476,142.0785145,100
8774,BOECHWORTH,LOCATION,18710412-366-101093240 (1 of 1).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,90
8775,CAPE OTWAY,LOCATION,18700301-8-18743732 (1 of 2).txt,CAPE OTWAY,VIC,-38.83503627,143.5302245,100
8776,MELBOURNE,LOCATION,18700301-8-18743732 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8778,ARARAT,LOCATION,18980205-64-61292267 (1 of 2).txt,ARARAT,VIC,-37.30897256,142.9230965,100
8779,ADELAIDE,LOCATION,18980205-64-61292267 (1 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8780,MELBOURNE,LOCATION,18980205-64-61292267 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8781,MELBOURNE,LOCATION,18980205-64-61292267 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8782,BALLAN,LOCATION,18940227-13-8730167 (2 of 2).txt,BALLAN,VIC,-37.587273,144.237012,100
8783,LOWOOD,LOCATION,18900726-42-20284647 (1 of 1).txt,LOWOOD,QLD,-27.49781889,152.5889001,100
8786,MELBOURNE,LOCATION,18980301-1495-255606416 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8788,MELBOURNE,LOCATION,18820204-186-71984865 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8789,MELBOURNE,LOCATION,18820204-186-71984865 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8792,COREE,LOCATION,18931213-508-112931958 (3 of 5).txt,COREE,NSW,-35.42674349,145.4233914,100
8793,SPRINGFIELD,LOCATION,18931213-508-112931958 (3 of 5).txt,SPRINGFIELD,QLD,-27.6591356,152.9134941,100
8794,RICHMOND,LOCATION,18860906-108-62273843 (1 of 1).txt,RICHMOND,SA,-34.94201162,138.5672635,100
8795,YORK,LOCATION,18620219-180-69136194 (2 of 3).txt,YORK,WA,-31.87259029,116.7833291,100
8796,BEVERLEY,LOCATION,18620219-180-69136194 (2 of 3).txt,BEVERLEY,SA,-34.8960518,138.5506228,100
8798,COWRA,LOCATION,18931213-650-156674668 (2 of 3).txt,COWRA,NSW,-33.83208066,148.6610691,100
8799,SPRINGWOOD,LOCATION,18931213-650-156674668 (2 of 3).txt,SPRINGWOOD,QLD,-27.62695025,153.1476448,100
8800,CHILTERN,LOCATION,18830120-326-207178539 (2 of 2).txt,CHILTERN,VIC,-36.23636699,146.6299499,100
8801,BRUTHEN,LOCATION,18981208-1279-233217720 (2 of 2).txt,BRUTHEN,VIC,-37.72069154,147.8554032,100
8802,PERTH,LOCATION,18880316-275-77395539 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
8804,PERTH,LOCATION,18880316-275-77395539 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
8805,BYADUK,LOCATION,18880211-319-198021386 (1 of 2).txt,BYADUK,VIC,-37.95226874,141.9931973,100
8812,SMYTHESDALE,LOCATION,18740106-13-5878923 (1 of 3).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,100
8813,BEAUMONT,LOCATION,18791113-8-18939468 (1 of 1).txt,BEAUMONT,WA,-33.47999527,122.8455679,100
8814,HOMEBUSH,LOCATION,18791113-8-18939468 (1 of 1).txt,HOMEBUSH,QLD,-21.28566507,149.0573732,100
8816,ADELAIDE,LOCATION,18830101-41-43475247 (1 of 3).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8818,TUNGKILLO,LOCATION,18830101-41-43475247 (1 of 3).txt,TUNGKILLO,SA,-34.80656768,139.0551715,100
8823,CRESWICK,LOCATION,18790204-232-232166222 (1 of 1).txt,CRESWICK,VIC,-37.41453725,143.8717211,100
8824,SUGARLOAF,LOCATION,18700115-8-18742689 (2 of 5).txt,SUGARLOAF,QLD,-28.70296231,152.0625514,100
8825,NEERIM NORTH,LOCATION,18990204-319-196515624 (1 of 1).txt,NEERIM NORTH,VIC,-37.91955926,145.9909102,100
8826,NEERIM NORTH,LOCATION,18990204-319-196515624 (1 of 1).txt,NEERIM NORTH,VIC,-37.91955926,145.9909102,100
8827,SLATY CREEK,LOCATION,18750125-809-202134431 (3 of 9).txt,SLATY CREEK,VIC,-36.53368189,143.2889713,100
8828,REEDY CREEK,LOCATION,18750125-809-202134431 (3 of 9).txt,REEDY CREEK,VIC,-37.23972123,145.1317876,100
8829,COROWA,LOCATION,18981217-52-71321501 (3 of 6).txt,COROWA,NSW,-35.97347729,146.3468727,100
8830,BEECHWORTH,LOCATION,18651123-110-64635296 (1 of 1).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,100
8831,ADELAIDE,LOCATION,18820225-289-91291840 (1 of 4).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8832,SWANSEA,LOCATION,18950903-225-75262366 (6 of 6).txt,SWANSEA,NSW,-33.08575497,151.6355841,100
8833,LOCKWOOD,LOCATION,18571226-346-87977714 (1 of 8).txt,LOCKWOOD,VIC,-36.80861334,144.2150196,100
8834,DIAMOND CREEK,LOCATION,18930218-621-221779587 (2 of 5).txt,DIAMOND CREEK,VIC,-37.6805522,145.122711,100
8836,MARYSVILLE,LOCATION,18930223-127-57941012 (1 of 1).txt,MARYSVILLE,VIC,-37.52886247,145.7216797,100
8837,MANSFIELD,LOCATION,18930223-127-57941012 (1 of 1).txt,MANSFIELD,QLD,-27.54594798,153.10998,100
8838,BENAL,LOCATION,18850207-13-6066738 (2 of 14).txt,BENA,VIC,-38.43350515,145.7217524,100
8839,BALLAN,LOCATION,18850207-13-6066738 (2 of 14).txt,BALLAN,VIC,-37.587273,144.237012,100
8843,MOUNT PLEASANT,LOCATION,18860109-1128-213979963 (1 of 2).txt,MOUNT PLEASANT,QLD,-27.16367768,152.7880887,100
8844,ADELAIDE,LOCATION,18860109-1128-213979963 (1 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8846,MELBOURNE,LOCATION,18860109-1128-213979963 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8847,YORK,LOCATION,18900220-1086-212686739 (1 of 1).txt,YORK,WA,-31.87259029,116.7833291,100
8848,SMYTHESDALE,LOCATION,18780305-185-199284784 (1 of 1).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,100
8849,CARNGHAM,LOCATION,18780305-185-199284784 (1 of 1).txt,CARNGHAM,VIC,-37.55977695,143.5721393,100
8851,CRESWICK,LOCATION,18820914-232-250065463 (1 of 3).txt,CRESWICK,VIC,-37.41453725,143.8717211,100
8852,MELBOURNE,LOCATION,18940210-621-221786658 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8853,NELSON,LOCATION,18880323-109-63587387 (1 of 1).txt,NELSON,NSW,-33.64913881,150.9185107,100
8854,CASTERTON,LOCATION,18940210-621-221786658 (1 of 2).txt,CASTERTON,VIC,-37.55146105,141.4563356,100
8855,HAWTHORN,LOCATION,18940210-621-221786658 (1 of 2).txt,HAWTHORN,VIC,-37.831972,145.029432,100
8856,SUNBURY,LOCATION,18940210-621-221786658 (1 of 2).txt,SUNBURY,VIC,-37.61067165,144.7755032,100
8857,MELBOURNE,LOCATION,18980219-1161-211399193 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8858,CLARENDON,LOCATION,18780116-558-149820987 (1 of 2).txt,CLARENDON,QLD,-27.4445299,152.5515778,100
8861,ADELAIDE,LOCATION,18820222-1093-208255543 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8864,HAMILTON,LOCATION,18790109-567-226064615 (3 of 3).txt,HAMILTON,VIC,-37.7622476,142.0785145,100
8867,GOORNONG,LOCATION,18650301-809-155027199 (6 of 13).txt,GOORNONG,VIC,-36.62280943,144.5191222,100
8869,SANDHURST,LOCATION,18650301-809-155027199 (6 of 13).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8870,SANDHURST,LOCATION,18650301-809-155027199 (6 of 13).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8873,MELBOURNE,LOCATION,18931229-145-60670577 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8874,HURSTVILLE,LOCATION,18990324-35-14206064 (1 of 4).txt,HURSTVILLE,NSW,-33.97428036,151.1007796,100
8876,CANTERBURY,LOCATION,18990324-35-14206064 (1 of 4).txt,CANTERBURY,VIC,-37.82376,145.0771588,100
8877,CANTERBURY,LOCATION,18990324-35-14206064 (1 of 4).txt,CANTERBURY,VIC,-37.82376,145.0771588,100
8879,PERTH,LOCATION,18840206-180-71999396 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
8880,JAMESTOWN,LOCATION,18790127-41-42977201 (2 of 2).txt,JAMESTOWN,SA,-33.2081371,138.6498283,100
8881,ADELAIDE,LOCATION,18790127-41-42977201 (2 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8882,CHILTERN,LOCATION,18980211-1495-255606268 (1 of 2).txt,CHILTERN,VIC,-36.23636699,146.6299499,100
8883,STOCKTON,LOCATION,18840126-232-262613695 (3 of 3).txt,STOCKTON,QLD,-17.57567824,146.0323955,100
8884,ROCKHAMPTON,LOCATION,18840126-232-262613695 (3 of 3).txt,BROOKHAMPTON,WA,-33.6401487,115.9162443,91
8885,CAMPERDOWN,LOCATION,18860112-8-18881661 (12 of 12).txt,CAMPERDOWN,VIC,-38.24335818,143.1359488,100
8886,HAMILTON,LOCATION,18860112-8-18881661 (12 of 12).txt,HAMILTON,VIC,-37.7622476,142.0785145,100
8888,MELBOURNE,LOCATION,18820121-8-846935 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8889,YASS,LOCATION,18690105-8-18734061 (1 of 4).txt,YASS,NSW,-34.82423811,148.9088449,100
8890,JERVIS BAY,LOCATION,18690105-8-18734061 (1 of 4).txt,JERVIS BAY,OT,-35.15445136,150.7050229,100
8892,AVOCA,LOCATION,18560310-1100-207090059 (1 of 1).txt,AVOCA,QLD,-24.87872961,152.3054074,100
8894,BLAXLAND,LOCATION,18950831-192-66447728 (2 of 2).txt,BLAXLAND,QLD,-27.23571439,151.3991371,100
8899,PARADISE,LOCATION,18950914-52-71222902 (11 of 21).txt,PARADISE,TAS,-41.4242423,146.3115787,100
8900,PERTH,LOCATION,18910114-1606-260747775 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
8901,PERTH,LOCATION,18910114-1606-260747775 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
8902,TARADALE,LOCATION,18650304-319-197035153 (12 of 22).txt,TARADALE,NSW,-35.66639414,147.9528403,100
8903,TARADALE,LOCATION,18650304-319-197035153 (12 of 22).txt,TARADALE,NSW,-35.66639414,147.9528403,100
8904,ELPHINSTONE,LOCATION,18650304-319-197035153 (12 of 22).txt,ELPHINSTONE,QLD,-27.95898358,151.9116039,100
8905,TARADALE,LOCATION,18650304-319-197035153 (12 of 22).txt,TARADALE,NSW,-35.66639414,147.9528403,100
8906,ADELAIDE,LOCATION,18780201-966-197708649 (3 of 4).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8907,ADELAIDE,LOCATION,18780201-966-197708649 (3 of 4).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8909,INGLEWOOD,LOCATION,18730308-382-145065157 (1 of 1).txt,INGLEWOOD,WA,-31.92163145,115.8843477,100
8910,CAMPERDOWN,LOCATION,18860417-326-200578316 (1 of 2).txt,CAMPERDOWN,VIC,-38.24335818,143.1359488,100
8912,NINE MILE,LOCATION,18820128-326-200455372 (1 of 1).txt,NINE MILE,VIC,-36.43467753,143.4859782,100
8918,ROSE BAY,LOCATION,18981107-508-114045397 (1 of 1).txt,ROSE BAY,TAS,-42.86258576,147.3518046,100
8920,COSSACK,LOCATION,18750303-180-65961851 (1 of 1).txt,COSSACK,WA,-20.68924223,117.173818,100
8921,CLONTARF,LOCATION,18980604-464-115386849 (1 of 1).txt,CLONTARF,QLD,-27.26250844,153.0783411,100
8922,CLONTARF,LOCATION,18980604-464-115386849 (1 of 1).txt,CLONTARF,QLD,-27.26250844,153.0783411,100
8923,MUCKLEFORD,LOCATION,18580101-67-60260142 (11 of 14).txt,MUCKLEFORD,VIC,-37.04274745,144.1888357,100
8924,ADELAIDE,LOCATION,18580209-809-154858989 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8927,MELBOURNE,LOCATION,18830928-371-97292684 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8928,MELBOURNE,LOCATION,18870112-966-199142844 (3 of 4).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8932,MELBOURNE,LOCATION,18820304-1332-244702440 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8933,ADELAIDE,LOCATION,18820304-1332-244702440 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8934,MELBOURNE,LOCATION,18820304-1332-244702440 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8936,TARADALE,LOCATION,18650318-103-63170016 (14 of 23).txt,TARADALE,NSW,-35.66639414,147.9528403,100
8937,TARADALE,LOCATION,18650318-103-63170016 (14 of 23).txt,TARADALE,NSW,-35.66639414,147.9528403,100
8938,TARADALE,LOCATION,18650318-103-63170016 (14 of 23).txt,TARADALE,NSW,-35.66639414,147.9528403,100
8939,MELBOURNE,LOCATION,18930211-319-198029788 (3 of 12).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8940,WARRAGUL,LOCATION,18930211-319-198029788 (3 of 12).txt,WARRAGUL,VIC,-38.17078632,145.9137527,100
8942,MOUNT MERCER,LOCATION,18750203-232-191558998 (5 of 7).txt,MOUNT MERCER,VIC,-37.82471141,143.8875802,100
8943,BEECHWORTH,LOCATION,18780119-460-143273654 (1 of 1).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,100
8945,TWIST CREEK,LOCATION,18780119-460-143273654 (1 of 1).txt,WEST CREEK,VIC,-38.55241704,145.6222685,90
8946,BEECHWORTH,LOCATION,18780119-460-143273654 (1 of 1).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,100
8947,STAWELL,LOCATION,18780119-460-143273654 (1 of 1).txt,STAWELL,VIC,-37.03717644,142.7993704,100
8948,STAWELL,LOCATION,18780119-460-143273654 (1 of 1).txt,STAWELL,VIC,-37.03717644,142.7993704,100
8949,VICTORIA VALLEY,LOCATION,18780119-460-143273654 (1 of 1).txt,VICTORIA VALLEY,VIC,-37.44223071,142.3752261,100
8950,ADELAIDE,LOCATION,18880315-7-36428200 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8951,SEBASBOPOL,LOCATION,18880315-7-36428200 (1 of 1).txt,SEBASTOPOL,NSW,-34.56803325,147.5671165,90
8952,WINDSOR,LOCATION,18880315-7-36428200 (1 of 1).txt,WINDSOR,SA,-34.43202712,138.3667316,100
8955,FRANCE,LOCATION,18540726-181-65740884 (2 of 2).txt,FRANCES,SA,-36.72960118,140.947075,100
8956,LOGAN,LOCATION,18940113-493-126612595 (2 of 5).txt,LOGAN,VIC,-36.65276695,143.4529527,100
8957,MELBOURNE,LOCATION,18980205-1093-209130251 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8958,KORUMBURRA,LOCATION,18980205-1093-209130251 (1 of 1).txt,KORUMBURRA,VIC,-38.41565421,145.7948012,100
8959,LANGLEY,LOCATION,18650306-582-207000589 (6 of 6).txt,LANGLEY,VIC,-37.14948168,144.4924768,100
8960,CHEWTON,LOCATION,18650306-582-207000589 (6 of 6).txt,CHEWTON,VIC,-37.10655654,144.2528999,100
8962,MELBOURNE,LOCATION,18980122-698-163805109 (2 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8964,BRADFORD,LOCATION,18770217-821-159449340 (2 of 3).txt,BRADFORD,VIC,-36.91481105,144.0886067,100
8966,BENDIGO,LOCATION,18970106-1216-216684595 (2 of 2).txt,BENDIGO,VIC,-36.76552472,144.280931,100
8968,MELBOURNE,LOCATION,18690116-821-158935257 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8969,MELBOURNE,LOCATION,18690116-821-158935257 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8970,ARARAT,LOCATION,18800117-621-221760411 (1 of 9).txt,ARARAT,VIC,-37.30897256,142.9230965,100
8971,KILMORE,LOCATION,18800117-621-221760411 (1 of 9).txt,KILMORE,VIC,-37.29427363,144.9338648,100
8972,LONGREACH,LOCATION,18911209-1606-260754951 (1 of 2).txt,LONGREACH,NSW,-34.88080869,150.5256725,100
8975,ADELAIDE,LOCATION,18830112-1093-208332504 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
8976,SANDHURST,LOCATION,18720224-52-70493026 (1 of 1).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8977,SANDHURST,LOCATION,18810128-346-88630314 (2 of 2).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
8978,YASS,LOCATION,18620123-8-18686289 (5 of 5).txt,YASS,NSW,-34.82423811,148.9088449,100
8980,PERTH,LOCATION,18900130-1086-212685513 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
8981,MILTON,LOCATION,18950912-508-109885832 (2 of 3).txt,MILTON,QLD,-27.46698033,153.0051094,100
8982,YORK,LOCATION,18750101-29-2973496 (1 of 3).txt,YORK,WA,-31.87259029,116.7833291,100
8983,TALBOT,LOCATION,18691222-185-112857101 (1 of 2).txt,TALBOT,WA,-31.98748585,116.6658191,100
8985,RUSHWORTH,LOCATION,18980112-185-215788021 (2 of 3).txt,RUSHWORTH,VIC,-36.57230536,145.0040816,100
8986,TRARALGON,LOCATION,18980112-185-215788021 (2 of 3).txt,TRARALGON,VIC,-38.21008638,146.5451332,100
8990,CLARENDON,LOCATION,18790205-1190-246227058 (2 of 2).txt,CLARENDON,QLD,-27.4445299,152.5515778,100
8992,MELBOURNE,LOCATION,18651211-13-5789510 (2 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
8994,LINTON,LOCATION,18840125-436-254368393 (2 of 2).txt,FLINTON,QLD,-27.88514028,149.5539146,100
8996,PERTH,LOCATION,18890124-1086-212686944 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
8999,SMYTHSDALE,LOCATION,18790211-109-63341688 (6 of 9).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,90
9001,SMYTHSDALE,LOCATION,18790211-109-63341688 (6 of 9).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,90
9004,OTAGO,LOCATION,18880816-30-3120231 (1 of 1).txt,OTAGO,TAS,-42.80200809,147.292517,100
