UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,Inidgenous,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,STATE,VERIFICATION_STATUS,NF/NB,INDIGENOUS NAME OR STATION
109f1035-ac1d-4e32-8d90-84c510e87785,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Lizzie,char-offset:8443,PERSON,,,,,,,,,,
b9df29d7-9e18-4e95-bd9a-05ed5006c828,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bart,char-offset:8590,PERSON,,,,,,,,,,
cc0fa1be-a22c-488b-aa1a-e21f0d28dc43,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:8619,PERSON,,,,,,,,,,
1a256443-f550-47bf-bd5d-66e833b5eefd,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:8636,PLACE,,,,,,,,UNVERIFIED,,
9664df7c-4ea7-472f-a0cc-786d3866dd06,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:8641,PERSON,,,,,,,,,,
7449ba42-0343-43c9-b8b1-9760ba7fd611,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:8729,PLACE,,,,,,,,UNVERIFIED,,
319655e9-5760-42a0-a91f-d914a32acf8d,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:8734,PERSON,,,,,,,,,,
d0fa5068-fec0-4518-b1e9-0071cd4ea01c,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bart,char-offset:8784,PERSON,,,,,,,,,,
6ea36342-99e5-43d3-af44-849c7191a0cd,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:8812,PLACE,,,,,,,,UNVERIFIED,,
469de79e-0b04-41f6-8361-975872420a5c,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:8817,PERSON,,,,,,,,,,
5b0f1be5-5d64-40ff-b59e-53aafcc0a6f5,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:9065,PERSON,,,,,,,,,,
21267557-c53d-423a-aaa0-64fa6674d8a5,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:9091,PLACE,,,,,,,,UNVERIFIED,,
2c5a88ef-1fdc-458f-83e2-f8dd45f75f5d,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:9096,PERSON,,,,,,,,,,
4df4f21f-4552-4c50-b14b-61bff090dae6,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:9225,PERSON,,,,,,,,,,
42186b39-4807-4ffe-8228-e64264a7f9cf,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:9426,PERSON,,,,,,,,,,
e804e290-6611-4d53-a199-815f839acccb,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:9619,PLACE,,,,,,,,UNVERIFIED,,
f6d689b5-cf31-419e-b7c0-e26c1a1dfb35,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:9624,PERSON,,,,,,,,,,
7aca2661-e860-403c-ac62-13261de43e90,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:9722,PLACE,,,,,,,,UNVERIFIED,,
f5569948-2502-4260-85f3-4ee8869040df,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:9727,PERSON,,,,,,,,,,
2cd0f9ed-3808-48ee-9b4c-f627c0ba9b2b,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bart,char-offset:10175,PERSON,,,,,,,,,,
28d3b95d-28b5-4f77-a324-604b13a5ab07,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:10242,PERSON,,,,,,,,,,
19d5225a-8715-4122-9e87-c8648d297195,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Lizzie,char-offset:10348,PERSON,,,,,,,,,,
b9283a08-2db5-410c-852b-f6c620f16154,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bart,char-offset:10548,PERSON,,,,,,,,,,
844ebf7f-7599-42d0-9c41-8f648876f3e7,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:10740,PERSON,,,,,,,,,,
5aee6859-434e-4b3c-b3e7-4fedfea39677,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bart,char-offset:11256,PERSON,,,,,,,,,,
db53cf66-7410-48be-99a1-88f137eda207,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:11545,PERSON,,,,,,,,,,
eedff256-053d-4b5f-8906-59af554aa445,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Daddie,char-offset:11609,PERSON,,,,,,,,,,
98083378-f3f6-4bc6-a254-75d5c1fc7f06,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Cameron,char-offset:11618,PERSON,,,,,,,,,,
b52de9b4-0902-4fb1-a40d-463f958e6fce,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Cameron,char-offset:11752,PERSON,,,,,,,,,,
4f91e921-bbc4-46de-824f-248ecdd8c245,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Plymouth,char-offset:12088,PLACE,,http://sws.geonames.org/3578069,Plymouth,,16.70555,-62.21292,,UNVERIFIED,,
26f8c1b1-6833-4768-af98-34230b0b96c4,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Rock,char-offset:12097,PLACE,,http://sws.geonames.org/4841628,Rockville,,41.86676,-72.44953,,UNVERIFIED,,
fb4bb6ce-79cd-4e71-8fbb-5c06e46255d7,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:12203,PERSON,,,,,,,,,,
014f66f2-e565-4c88-8c2a-60700ab9d910,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Turkish,char-offset:12246,PLACE,,,,,,,,UNVERIFIED,,
52bc4429-2ba4-48f9-84e4-151e075cb11e,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bartie,char-offset:12293,PERSON,,,,,,,,,,
fdc523fc-859c-4cd1-b8e4-9b1065c3f767,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:12304,PLACE,,,,,,,,UNVERIFIED,,
3885f5b8-9dac-48d3-bfbd-4dde726847b5,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:12309,PERSON,,,,,,,,,,
50a9eca5-e5e6-4e9f-8c9c-728bca9127c6,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Cameron,char-offset:12407,PERSON,,,,,,,,,,
e237cdbf-3141-480b-8b0d-54112da82466,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:12505,PLACE,,,,,,,,UNVERIFIED,,
ff9f4c53-d790-4dd6-a66b-c784010e9ee9,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:12510,PERSON,,,,,,,,,,
7b3bd27f-70de-461f-ba66-1bd1408aeeb5,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:12522,PLACE,,,,,,,,UNVERIFIED,,
35975517-6c3a-4604-9948-bf8e8edd7188,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:12527,PERSON,,,,,,,,,,
4f6bc2e3-f502-40a7-a387-d09215821f8f,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:12850,PERSON,,,,,,,,,,
0f24e803-c2fe-4c04-8841-5390adcd0690,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:13039,PERSON,,,,,,,,,,
45364567-49b7-4664-9952-44334498c3f8,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:13055,PLACE,,,,,,,,UNVERIFIED,,
0977d6c6-4c8e-4a46-9059-e6bcc9ee6f8f,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:13060,PERSON,,,,,,,,,,
a2fae994-ce3c-4787-af63-a365f0c7b6cc,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Cameron,char-offset:13607,PERSON,,,,,,,,,,
a583e4ef-110c-48f2-8af9-5bfd73bc6733,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Mother,char-offset:14078,PERSON,,,,,,,,,,
aeda787f-a289-45dc-8a3a-61dbca94b76e,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:14607,PERSON,,,,,,,,,,
7e3d28fc-4d80-4017-880a-8fb9fc976945,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Cameron,char-offset:14819,PERSON,,,,,,,,,,
8dd7229a-e5a9-4c9e-a1ae-7302409a48fe,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:15156,PERSON,,,,,,,,,,
ede2a916-3e45-4319-bd30-3d8289caac6f,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Cballis,char-offset:15561,PERSON,,,,,,,,,,
16cf760c-4fc1-49b8-9073-3300abf1f6ce,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Challis,char-offset:15584,PERSON,,,,,,,,,,
dc8bea7e-cd7e-47db-8e23-8d96a3e1e921,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:15635,PLACE,,,,,,,,UNVERIFIED,,
cb33c3e6-0cbd-496b-bee5-74109322c083,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Challis,char-offset:16122,PERSON,,,,,,,,,,
0ff8c7c5-7280-4706-a7c9-1b12ec99b971,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Cballis,char-offset:16195,PERSON,,,,,,,,,,
4739955f-cfa8-419f-ad84-a35a83580acb,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bartie,char-offset:16449,PERSON,,,,,,,,,,
76794d4a-d28d-4529-9a8f-78d1d52b646d,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:16516,PLACE,,,,,,,,UNVERIFIED,,
6ff95734-ab54-49c0-850a-d14cc843c1b9,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Miss,char-offset:16596,PLACE,,,,,,,,UNVERIFIED,,
8bb04afa-a9b1-45f4-b08c-a9171c32bcaa,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Browne,char-offset:16601,PERSON,,,,,,,,,,
7e4d0dd2-615c-4813-b751-339cfeeb0ce6,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Mother,char-offset:16861,PERSON,,,,,,,,,,
37959f9e-b576-4924-b522-c4dffcdab5ee,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Mother,char-offset:16869,PERSON,,,,,,,,,,
5f194951-d33b-4549-9f21-10007e4e48c1,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:17127,PERSON,,,,,,,,,,
1521cf64-6978-4f58-bec7-d34b942837e2,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Tramby,char-offset:17165,PERSON,,,,,,,,,,
6eaf34f4-d987-4eb4-b8ef-4635b164b791,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Wilgandra,char-offset:17177,PERSON,,,,,,,,,,
eddf3de9-cd88-4f62-91c9-7f863693a3c7,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Canadian,char-offset:17289,PLACE,,http://sws.geonames.org/5518214,Canadian,,35.91282,-100.38208,,UNVERIFIED,,
e67fad27-eacd-4b2c-9960-d19105ca4a49,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Challis Cameron,char-offset:17323,PERSON,,,,,,,,,,
d7a71b69-f543-448f-a083-32b70fe60cd3,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Challis,char-offset:17613,PERSON,,,,,,,,,,
4657a1a0-74e1-430e-9514-90dc689f6318,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Cameron,char-offset:17643,PERSON,,,,,,,,,,
2a58efe9-ad7f-444c-aea8-76409fde554f,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Mama,char-offset:17784,PERSON,,,,,,,,,,
c543cf17-02c7-4031-a0a7-81c8aaf2bb58,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:17840,PERSON,,,,,,,,,,
455d819c-d4aa-46bd-b088-fd0b440b2768,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:17917,PERSON,,,,,,,,,,
2dd6057d-04a3-4e8e-95fb-b1e84fcb5847,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:18048,PERSON,,,,,,,,,,
9870ec6c-2b30-4170-b9d5-684aaed555ba,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:19038,PERSON,,,,,,,,,,
d5e2562d-8a63-4caf-b790-426e2796dfbd,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Hermie,char-offset:20340,PERSON,,,,,,,,,,
e0b9bce6-b5db-41d7-b9c0-d3dadda3beae,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bertie,char-offset:20556,PERSON,,,,,,,,,,
f13404f4-6b29-41ca-b7f4-35f17dc73b2d,9426_8_06_1901_0_VI_Thirty Thousand a Year._21263190.txt,Bartie,char-offset:21000,PERSON,,,,,,,,,,
799a99aa-1b25-49f3-9845-dc7f36038d04,13652_17_12_1892_15_I__162189337.txt,PhtTiTp Cohen,char-offset:88,PERSON,,,,,,,,,,
8c50591b-22ec-4fb8-bf75-7b6dbc19eb51,13652_17_12_1892_15_I__162189337.txt,Brabazon,char-offset:284,PERSON,,,,,,,,,,
c1821c58-f866-47f0-ad88-0f582b347720,13652_17_12_1892_15_I__162189337.txt,Burraga,char-offset:453,PLACE,,,,,,,,UNVERIFIED,,
88993c27-726b-4a7a-a521-6e49c3135fc7,13652_17_12_1892_15_I__162189337.txt,New,char-offset:905,PLACE,,http://sws.geonames.org/3571815,New Providence,,25.0391573,-77.42111423,,UNVERIFIED,,
5dd0307e-4ea4-42fe-9707-77ccde4b9e57,13652_17_12_1892_15_I__162189337.txt,England,char-offset:909,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
c31984b2-7681-4dc4-aa0b-aa61dea12277,13652_17_12_1892_15_I__162189337.txt,William Brabazon,char-offset:1069,PERSON,,,,,,,,,,
a6126e6f-ca15-4763-a0bd-6d65d8a266e4,13652_17_12_1892_15_I__162189337.txt,Sydney,char-offset:1176,PLACE,,http://sws.geonames.org/6354908,Sydney,,46.1351,-60.1831,,UNVERIFIED,,
a1acb980-fa8e-488a-8f01-77c357a675d8,13652_17_12_1892_15_I__162189337.txt,Australian,char-offset:1438,PLACE,,http://sws.geonames.org/2177478,ACT,,-35.49847481,149.0065762,,UNVERIFIED,,
b8523942-32f7-4c20-afde-46a4981f06d4,13652_17_12_1892_15_I__162189337.txt,Sydney,char-offset:1489,PLACE,,http://sws.geonames.org/6354908,Sydney,,46.1351,-60.1831,,UNVERIFIED,,
1fc653c9-2ab3-4b0f-aa45-e2596b77d6da,13652_17_12_1892_15_I__162189337.txt,New,char-offset:1897,PLACE,,http://sws.geonames.org/3571815,New Providence,,25.0391573,-77.42111423,,UNVERIFIED,,
5e580172-aba1-417a-bccb-318d3784ff2c,13652_17_12_1892_15_I__162189337.txt,England,char-offset:1901,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
de7a6fa4-93c3-49f0-8b7e-5339c8150620,13652_17_12_1892_15_I__162189337.txt,New South Wales,char-offset:2077,PLACE,,http://sws.geonames.org/2155400,New South Wales,,-32.1690028,147.0117543,,UNVERIFIED,,
007f6608-9303-49ec-b3a0-7b1ce3786bf3,13652_17_12_1892_15_I__162189337.txt,Brabazon,char-offset:2391,PERSON,,,,,,,,,,
18c65174-a23b-4c63-a5e6-f71d91ee0ed5,13652_17_12_1892_15_I__162189337.txt,New,char-offset:2586,PLACE,,http://sws.geonames.org/3571815,New Providence,,25.0391573,-77.42111423,,UNVERIFIED,,
882f9e8b-7b99-4e66-9aa9-4a3d9c639a03,13652_17_12_1892_15_I__162189337.txt,England,char-offset:2590,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
58c50925-5e91-4503-880d-099c08c9f4b5,13652_17_12_1892_15_I__162189337.txt,Brabazon,char-offset:2773,PERSON,,,,,,,,,,
6fa11b68-7ed0-499c-a1bf-9adec56637e3,13652_17_12_1892_15_I__162189337.txt,Burraga,char-offset:3016,PLACE,,,,,,,,UNVERIFIED,,
9267f041-cadd-4d8f-a80d-123b1fe389c5,13652_17_12_1892_15_I__162189337.txt,Burraga,char-offset:3492,PLACE,,,,,,,,UNVERIFIED,,
fc68170b-5597-4c07-ab78-6c04f5938ea8,13652_17_12_1892_15_I__162189337.txt,Brabazon,char-offset:3521,PERSON,,,,,,,,,,
1e2dcac7-92de-4e10-8a5a-d73a664b69ea,13652_17_12_1892_15_I__162189337.txt,Bertie,char-offset:3566,PERSON,,,,,,,,,,
311b434d-4233-4f2e-b98e-a9e7b786c795,13652_17_12_1892_15_I__162189337.txt,Willie,char-offset:3587,PERSON,,,,,,,,,,
776d10a1-3fc0-423f-aaee-78b80d1556bc,13652_17_12_1892_15_I__162189337.txt,Vane,char-offset:3602,PERSON,,,,,,,,,,
14aad733-03f2-47a8-bb0f-39c63331b54d,13652_17_12_1892_15_I__162189337.txt,George Rad cliffe,char-offset:3622,PERSON,,,,,,,,,,
