0,1,2
Hay,LOCATION,18720713-1605-258897787.txt
W.,PERSON,18720713-1605-258897787.txt
Short,PERSON,18720713-1605-258897787.txt
Sydney,LOCATION,18720713-1605-258897787.txt
E.,PERSON,18720713-1605-258897787.txt
Davis,PERSON,18720713-1605-258897787.txt
Blackwall,ORGANIZATION,18720713-1605-258897787.txt
",",ORGANIZATION,18720713-1605-258897787.txt
Brisbane,ORGANIZATION,18720713-1605-258897787.txt
Water,ORGANIZATION,18720713-1605-258897787.txt
Tinonee,LOCATION,18720713-1605-258897787.txt
Hie,PERSON,18720713-1605-258897787.txt
Grenfell,ORGANIZATION,18720713-1605-258897787.txt
Australia,LOCATION,18470616-181-65769865.txt
Committee,ORGANIZATION,18470616-181-65769865.txt
Bud,PERSON,18470616-181-65769865.txt
Sydney,LOCATION,18641126-460-138036507.txt
Wooloomooloo,LOCATION,18641126-460-138036507.txt
Bay,LOCATION,18641126-460-138036507.txt
Botanical,LOCATION,18641126-460-138036507.txt
Gardens,LOCATION,18641126-460-138036507.txt
Sydney,LOCATION,18641126-460-138036507.txt
Ballarat,LOCATION,18641126-460-138036507.txt
Mount,LOCATION,18641126-460-138036507.txt
Warrenhelp,LOCATION,18641126-460-138036507.txt
Watts,LOCATION,18720601-382-145063890.txt
Mount,LOCATION,18641122-189-66349917.txt
Warrenheip,LOCATION,18641122-189-66349917.txt
Hamilton,PERSON,18641122-189-66349917.txt
Mechanics,ORGANIZATION,18641122-189-66349917.txt
',ORGANIZATION,18641122-189-66349917.txt
Institute,ORGANIZATION,18641122-189-66349917.txt
Hamilton,PERSON,18641122-189-66349917.txt
Kerman,LOCATION,18690109-13-5821999.txt
Ho,PERSON,18690109-13-5821999.txt
Jones,PERSON,18690109-13-5821999.txt
J.,PERSON,18690109-13-5821999.txt
M.,PERSON,18690109-13-5821999.txt
Main,PERSON,18690109-13-5821999.txt
E.,PERSON,18690109-13-5821999.txt
R.,PERSON,18690109-13-5821999.txt
Lennon,PERSON,18690109-13-5821999.txt
Geelong,LOCATION,18690109-13-5821999.txt
Geelong,LOCATION,18690109-13-5821999.txt
Belmont,PERSON,18690109-13-5821999.txt
Porsons,PERSON,18690109-13-5821999.txt
Bream,LOCATION,18690109-13-5821999.txt
Creek,LOCATION,18690109-13-5821999.txt
East,LOCATION,18600103-13-5694791.txt
Melbourne,LOCATION,18600103-13-5694791.txt
EVANS,PERSON,18600103-13-5694791.txt
South,LOCATION,18600103-13-5694791.txt
Australia,LOCATION,18600103-13-5694791.txt
Taomania,LOCATION,18600103-13-5694791.txt
North,LOCATION,18600103-13-5694791.txt
Melbourne,LOCATION,18600103-13-5694791.txt
State,ORGANIZATION,18990922-393-106443976.txt
Bank,ORGANIZATION,18990922-393-106443976.txt
Australia,LOCATION,18990922-393-106443976.txt
State,ORGANIZATION,18990922-393-106443976.txt
Bank,ORGANIZATION,18990922-393-106443976.txt
Shark,LOCATION,18750303-180-65961851.txt
's,LOCATION,18750303-180-65961851.txt
Bay,LOCATION,18750303-180-65961851.txt
Gulf,LOCATION,18750303-180-65961851.txt
Beadon,PERSON,18750303-180-65961851.txt
Gea,PERSON,18750303-180-65961851.txt
Dampier,PERSON,18750303-180-65961851.txt
Archipelago,PERSON,18750303-180-65961851.txt
Cossack,LOCATION,18750303-180-65961851.txt
Cossack,ORGANIZATION,18750303-180-65961851.txt
Frank,PERSON,18750303-180-65961851.txt
Bateman,PERSON,18750303-180-65961851.txt
Emma,PERSON,18750303-180-65961851.txt
Herald,ORGANIZATION,18750303-180-65961851.txt
Noel,PERSON,18981224-356-141061772.txt
Glynn,PERSON,18981224-356-141061772.txt
Merimerl,LOCATION,18981224-356-141061772.txt
Noel,PERSON,18981224-356-141061772.txt
Helen,PERSON,18981224-356-141061772.txt
Merimnerl,LOCATION,18981224-356-141061772.txt
Warren,PERSON,18981224-356-141061772.txt
Armstrong,PERSON,18981224-356-141061772.txt
Sydney,LOCATION,18620927-13-5722783.txt
Wong,LOCATION,18620927-13-5722783.txt
»,LOCATION,18620927-13-5722783.txt
Wonga,LOCATION,18620927-13-5722783.txt
Illawarra,LOCATION,18620927-13-5722783.txt
Wellington,LOCATION,18620927-13-5722783.txt
Otago,ORGANIZATION,18620927-13-5722783.txt
Daily,ORGANIZATION,18620927-13-5722783.txt
Time,ORGANIZATION,18620927-13-5722783.txt
Ministry,ORGANIZATION,18620927-13-5722783.txt
Russell,PERSON,18620927-13-5722783.txt
Sewell,PERSON,18620927-13-5722783.txt
Worsley,PERSON,18620927-13-5722783.txt
Taranaki,LOCATION,18620927-13-5722783.txt
Otago,ORGANIZATION,18620927-13-5722783.txt
Daily,ORGANIZATION,18620927-13-5722783.txt
Tima,ORGANIZATION,18620927-13-5722783.txt
England,LOCATION,18620927-13-5722783.txt
Worsley,PERSON,18620927-13-5722783.txt
Taranaki,LOCATION,18620927-13-5722783.txt
Kurrajong,LOCATION,18950921-192-66447900.txt
Kurrajong,LOCATION,18950921-192-66447900.txt
Bichmond,LOCATION,18950921-192-66447900.txt
Kurrajong,PERSON,18950921-192-66447900.txt
Hint,ORGANIZATION,18791025-821-160125582.txt
Council,ORGANIZATION,18791025-821-160125582.txt
Goulburn,LOCATION,18720202-67-60857282.txt
Goulburn,ORGANIZATION,18720202-67-60857282.txt
Herald,ORGANIZATION,18720202-67-60857282.txt
Hain,PERSON,18720202-67-60857282.txt
Braidwood,LOCATION,18720202-67-60857282.txt
Buckley,PERSON,18720202-67-60857282.txt
Bombala,LOCATION,18720202-67-60857282.txt
Meteor,ORGANIZATION,18910404-356-141002622.txt
Downs,ORGANIZATION,18910404-356-141002622.txt
Springsure,LOCATION,18910404-356-141002622.txt
Olormont,LOCATION,18910404-356-141002622.txt
Gympie,LOCATION,18910404-356-141002622.txt
Bunda,PERSON,18910404-356-141002622.txt
Hughon,LOCATION,18910404-356-141002622.txt
Brown,PERSON,18910404-356-141002622.txt
Charleville,LOCATION,18910404-356-141002622.txt
Ormsby,PERSON,18910404-356-141002622.txt
Cunnamulla,PERSON,18910404-356-141002622.txt
Kewloy,PERSON,18910404-356-141002622.txt
Winton,PERSON,18910404-356-141002622.txt
Muttahurra,LOCATION,18910404-356-141002622.txt
Kagosima,LOCATION,18710617-10-8868286.txt
Kuper,PERSON,18710617-10-8868286.txt
Yokohama,LOCATION,18710617-10-8868286.txt
Mauritius,LOCATION,18710617-10-8868286.txt
Port,LOCATION,18710617-10-8868286.txt
Louis,LOCATION,18710617-10-8868286.txt
Cape,LOCATION,18710617-10-8868286.txt
Colony,LOCATION,18710617-10-8868286.txt
New,LOCATION,18710617-10-8868286.txt
Orleans,LOCATION,18710617-10-8868286.txt
Jnnuaiy,PERSON,18600130-13-5695914.txt
Denton,PERSON,18600130-13-5695914.txt
Sanders,PERSON,18600130-13-5695914.txt
Denton,PERSON,18600130-13-5695914.txt
Sanders,PERSON,18600130-13-5695914.txt
Greeves,PERSON,18600130-13-5695914.txt
Cowie,PERSON,18600130-13-5695914.txt
Pettavel,PERSON,18600130-13-5695914.txt
NARANDERA,ORGANIZATION,18711220-412-103920722.txt
Duff,PERSON,18711220-412-103920722.txt
Keating,PERSON,18711220-412-103920722.txt
Gillenbah,PERSON,18711220-412-103920722.txt
SANDY,PERSON,18881208-657-161602485.txt
CREEJL,PERSON,18881208-657-161602485.txt
Wybong,LOCATION,18881208-657-161602485.txt
Taggart,PERSON,18881208-657-161602485.txt
Stock,ORGANIZATION,18881208-657-161602485.txt
Board,ORGANIZATION,18881208-657-161602485.txt
New,LOCATION,18920220-346-89014861.txt
Jerusalem,LOCATION,18920220-346-89014861.txt
Norway,LOCATION,18920220-346-89014861.txt
Austra,LOCATION,18800731-288-94753301.txt
Epsom,ORGANIZATION,18800731-288-94753301.txt
Downs,ORGANIZATION,18800731-288-94753301.txt
Caird,PERSON,18800731-288-94753301.txt
Ly,PERSON,18800731-288-94753301.txt
Emn,LOCATION,18790807-374-97449322.txt
Park,LOCATION,18790807-374-97449322.txt
Barren,LOCATION,18790807-374-97449322.txt
Island,LOCATION,18790807-374-97449322.txt
Hummocky,PERSON,18790807-374-97449322.txt
North,LOCATION,18790807-374-97449322.txt
Keppel,LOCATION,18790807-374-97449322.txt
North,LOCATION,18790807-374-97449322.txt
Keppel,LOCATION,18790807-374-97449322.txt
Island,LOCATION,18790807-374-97449322.txt
England,LOCATION,18790807-374-97449322.txt
Asubstantial,LOCATION,18790807-374-97449322.txt
Hamburg,LOCATION,18790807-374-97449322.txt
Niddnl,LOCATION,18810131-185-200654634.txt
Victoria,LOCATION,18810131-185-200654634.txt
Egerton,PERSON,18810131-185-200654634.txt
Egerton,LOCATION,18810131-185-200654634.txt
Radcliffe,PERSON,18810131-185-200654634.txt
Perth,LOCATION,18950214-1086-212347210.txt
John,PERSON,18950214-1086-212347210.txt
England,LOCATION,18950214-1086-212347210.txt
Southern,ORGANIZATION,18950214-1086-212347210.txt
Cross,ORGANIZATION,18950214-1086-212347210.txt
Mullewa,LOCATION,18950214-1086-212347210.txt
Mr,PERSON,18840221-326-198971487.txt
Chambers,PERSON,18840221-326-198971487.txt
Oxley,PERSON,18840221-326-198971487.txt
Hines,PERSON,18840221-326-198971487.txt
Myrtleford,LOCATION,18840221-326-198971487.txt
Gapsted,LOCATION,18840221-326-198971487.txt
William,PERSON,18840221-326-198971487.txt
Bros,LOCATION,18840221-326-198971487.txt
Wagga,ORGANIZATION,18840221-326-198971487.txt
Wagga,ORGANIZATION,18840221-326-198971487.txt
Davis,PERSON,18840221-326-198971487.txt
Pomilgarama,LOCATION,18840221-326-198971487.txt
Messrs,PERSON,18840221-326-198971487.txt
Mackay,PERSON,18840221-326-198971487.txt
Copla,PERSON,18840221-326-198971487.txt
Melbourne,LOCATION,18651220-16-1284241.txt
Talbot,PERSON,18651220-16-1284241.txt
Maryborough,PERSON,18651220-16-1284241.txt
Kyneton,LOCATION,18651220-16-1284241.txt
Mount,LOCATION,18651220-16-1284241.txt
Macedon,LOCATION,18651220-16-1284241.txt
Jim,PERSON,18651220-16-1284241.txt
Crow,PERSON,18651220-16-1284241.txt
Colac,LOCATION,18651220-16-1284241.txt
Warrnambool,LOCATION,18651220-16-1284241.txt
Melbourne,LOCATION,18651220-16-1284241.txt
Talbot,PERSON,18651220-16-1284241.txt
Maryborough,PERSON,18651220-16-1284241.txt
Kyneton,LOCATION,18651220-16-1284241.txt
Mount,LOCATION,18651220-16-1284241.txt
Macedon,LOCATION,18651220-16-1284241.txt
Jim,PERSON,18651220-16-1284241.txt
Crow,PERSON,18651220-16-1284241.txt
Colac,LOCATION,18651220-16-1284241.txt
Warrnambool,LOCATION,18651220-16-1284241.txt
Prince,ORGANIZATION,18810325-582-198694285.txt
Charlie,ORGANIZATION,18810325-582-198694285.txt
Gold,ORGANIZATION,18810325-582-198694285.txt
Mining,ORGANIZATION,18810325-582-198694285.txt
Company,ORGANIZATION,18810325-582-198694285.txt
New,LOCATION,18810325-582-198694285.txt
South,LOCATION,18810325-582-198694285.txt
Wales,LOCATION,18810325-582-198694285.txt
Melbourne,LOCATION,18810325-582-198694285.txt
Smith,PERSON,18810325-582-198694285.txt
New,LOCATION,18810325-582-198694285.txt
Zealand,LOCATION,18810325-582-198694285.txt
Hamilton,LOCATION,18810325-582-198694285.txt
Hamiltou,LOCATION,18810325-582-198694285.txt
Brisbane,LOCATION,18810325-582-198694285.txt
AVarden,PERSON,18810325-582-198694285.txt
Hodkinson,PERSON,18810325-582-198694285.txt
Mount,LOCATION,18810325-582-198694285.txt
Lindsay,LOCATION,18810325-582-198694285.txt
Sydney,LOCATION,18810325-582-198694285.txt
Edward,PERSON,18810325-582-198694285.txt
Moran,PERSON,18810325-582-198694285.txt
Mailor,LOCATION,18810325-582-198694285.txt
Koroit,LOCATION,18810325-582-198694285.txt
Moran,PERSON,18810325-582-198694285.txt
Kingsley,PERSON,18971204-192-72553595.txt
J.,PERSON,18971204-192-72553595.txt
Attiwell,PERSON,18971204-192-72553595.txt
Sydney,LOCATION,18971204-192-72553595.txt
S.,PERSON,18971204-192-72553595.txt
Chaseling,PERSON,18971204-192-72553595.txt
T.,PERSON,18971204-192-72553595.txt
Herps,PERSON,18971204-192-72553595.txt
Chaseling,PERSON,18971204-192-72553595.txt
Hunter,LOCATION,18971204-192-72553595.txt
River,LOCATION,18971204-192-72553595.txt
Windsor,LOCATION,18971204-192-72553595.txt
Wiseman,PERSON,18971204-192-72553595.txt
Ferry,LOCATION,18971204-192-72553595.txt
Road,LOCATION,18971204-192-72553595.txt
Maroota,LOCATION,18971204-192-72553595.txt
Wiseman,PERSON,18971204-192-72553595.txt
A.,PERSON,18971204-192-72553595.txt
Taylor,PERSON,18971204-192-72553595.txt
Taylor,PERSON,18971204-192-72553595.txt
Queensland,LOCATION,18971204-192-72553595.txt
Smith,PERSON,18971204-192-72553595.txt
Paradise,LOCATION,18971204-192-72553595.txt
Point,LOCATION,18971204-192-72553595.txt
Mouth,ORGANIZATION,18971204-192-72553595.txt
of,ORGANIZATION,18971204-192-72553595.txt
Colo,ORGANIZATION,18971204-192-72553595.txt
S.,PERSON,18971204-192-72553595.txt
Ever,PERSON,18971204-192-72553595.txt
W.,PERSON,18971204-192-72553595.txt
Kemp,PERSON,18971204-192-72553595.txt
Tambo,PERSON,18701217-108-61346776.txt
Bin,PERSON,18701217-108-61346776.txt
Bush,PERSON,18810323-966-197752945.txt
Wirrega,LOCATION,18810323-966-197752945.txt
Station,LOCATION,18810323-966-197752945.txt
Lazy,PERSON,18810323-966-197752945.txt
Jimmy,PERSON,18810323-966-197752945.txt
KAFTJNDA,LOCATION,18810323-966-197752945.txt
Amateur,ORGANIZATION,18810323-966-197752945.txt
Dramatic,ORGANIZATION,18810323-966-197752945.txt
Society,ORGANIZATION,18810323-966-197752945.txt
Institute,ORGANIZATION,18810323-966-197752945.txt
Fund,ORGANIZATION,18810323-966-197752945.txt
AUSTRALIA,LOCATION,18881128-180-66088341.txt
Adelaide,LOCATION,18881128-180-66088341.txt
Hart,PERSON,18881128-180-66088341.txt
Alderman,PERSON,18881128-180-66088341.txt
Shaw,PERSON,18881128-180-66088341.txt
Adelaide,LOCATION,18881128-180-66088341.txt
New,LOCATION,18881128-180-66088341.txt
South,LOCATION,18881128-180-66088341.txt
Wales,LOCATION,18881128-180-66088341.txt
Queensland,LOCATION,18881128-180-66088341.txt
South,LOCATION,18881128-180-66088341.txt
Australia,LOCATION,18881128-180-66088341.txt
Restora,LOCATION,18881128-180-66088341.txt
tion,LOCATION,18881128-180-66088341.txt
Island,LOCATION,18881128-180-66088341.txt
Cape,LOCATION,18881128-180-66088341.txt
Weytnouth,LOCATION,18881128-180-66088341.txt
Cooktown,LOCATION,18881128-180-66088341.txt
Western,LOCATION,18881128-180-66088341.txt
Australia,LOCATION,18881128-180-66088341.txt
Adelaide,ORGANIZATION,18881128-180-66088341.txt
Hospital,ORGANIZATION,18881128-180-66088341.txt
Board,ORGANIZATION,18881128-180-66088341.txt
Rakaia,LOCATION,18680307-13-5810438.txt
Panama,LOCATION,18680307-13-5810438.txt
Capo,PERSON,18680307-13-5810438.txt
Howe,PERSON,18680307-13-5810438.txt
Sponco,ORGANIZATION,18680307-13-5810438.txt
Brothers,ORGANIZATION,18680307-13-5810438.txt
and,ORGANIZATION,18680307-13-5810438.txt
Co.,ORGANIZATION,18680307-13-5810438.txt
Ncwciistlo,LOCATION,18680307-13-5810438.txt
Denis,PERSON,18680307-13-5810438.txt
Calcutta,LOCATION,18680307-13-5810438.txt
Sandridgo,LOCATION,18680307-13-5810438.txt
Tho,PERSON,18680307-13-5810438.txt
Donli,PERSON,18680307-13-5810438.txt
Calcutta,LOCATION,18680307-13-5810438.txt
Cowwar,LOCATION,18690123-108-61342424.txt
Roman,ORGANIZATION,18690123-108-61342424.txt
Catholic,ORGANIZATION,18690123-108-61342424.txt
Church,ORGANIZATION,18690123-108-61342424.txt
Hibernia,ORGANIZATION,18690123-108-61342424.txt
Kent,ORGANIZATION,18690123-108-61342424.txt
Company,ORGANIZATION,18690123-108-61342424.txt
Crooked,LOCATION,18690123-108-61342424.txt
River,LOCATION,18690123-108-61342424.txt
Mfr,ORGANIZATION,18690123-108-61342424.txt
Forbes,ORGANIZATION,18690123-108-61342424.txt
Stratford,LOCATION,18690123-108-61342424.txt
Union,ORGANIZATION,18640617-13-5749736.txt
Bank,ORGANIZATION,18640617-13-5749736.txt
National,ORGANIZATION,18640617-13-5749736.txt
Bank,ORGANIZATION,18640617-13-5749736.txt
Castlemaine,ORGANIZATION,18640617-13-5749736.txt
Melbourne,LOCATION,18640617-13-5749736.txt
New,ORGANIZATION,18640617-13-5749736.txt
Wombat-hill,ORGANIZATION,18640617-13-5749736.txt
Company,ORGANIZATION,18640617-13-5749736.txt
Cornish,PERSON,18640617-13-5749736.txt
York,ORGANIZATION,18640617-13-5749736.txt
Com,ORGANIZATION,18640617-13-5749736.txt
pany,ORGANIZATION,18640617-13-5749736.txt
Defiance,ORGANIZATION,18640617-13-5749736.txt
Company,ORGANIZATION,18640617-13-5749736.txt
Concordia,ORGANIZATION,18640617-13-5749736.txt
Company,ORGANIZATION,18640617-13-5749736.txt
Crown,ORGANIZATION,18640617-13-5749736.txt
Company,ORGANIZATION,18640617-13-5749736.txt
Havelock,PERSON,18640617-13-5749736.txt
Adelaide,ORGANIZATION,18700301-8-18743755.txt
Observer,ORGANIZATION,18700301-8-18743755.txt
Barry,PERSON,18700301-8-18743755.txt
Colter,PERSON,18700301-8-18743755.txt
Menindie,LOCATION,18700301-8-18743755.txt
Menindie,PERSON,18700301-8-18743755.txt
Brisbane,LOCATION,18700301-8-18743755.txt
Melbourne,LOCATION,18700301-8-18743755.txt
King,ORGANIZATION,18700301-8-18743755.txt
Auckland,LOCATION,18700301-8-18743755.txt
Mount,LOCATION,18700301-8-18743755.txt
Alexander,LOCATION,18700301-8-18743755.txt
Melbourne,LOCATION,18700301-8-18743755.txt
Eohuoa,LOCATION,18700301-8-18743755.txt
Melbourne,ORGANIZATION,18700301-8-18743755.txt
Daily,ORGANIZATION,18700301-8-18743755.txt
Telegraph,ORGANIZATION,18700301-8-18743755.txt
Manby,PERSON,18700301-8-18743755.txt
Eohuca,LOCATION,18700301-8-18743755.txt
Goalburn,LOCATION,18880210-436-254576980.txt
Monte,ORGANIZATION,18880210-436-254576980.txt
Christo,ORGANIZATION,18880210-436-254576980.txt
Goldmining,ORGANIZATION,18880210-436-254576980.txt
Company,ORGANIZATION,18880210-436-254576980.txt
Queensland,LOCATION,18880210-436-254576980.txt
London,LOCATION,18880210-436-254576980.txt
John,PERSON,18880210-436-254576980.txt
Williams,PERSON,18880210-436-254576980.txt
Civil,ORGANIZATION,18880210-436-254576980.txt
Service,ORGANIZATION,18880210-436-254576980.txt
Board,ORGANIZATION,18880210-436-254576980.txt
Madame,PERSON,18880210-436-254576980.txt
Marie,PERSON,18880210-436-254576980.txt
Rose,PERSON,18880210-436-254576980.txt
Australia,LOCATION,18880210-436-254576980.txt
Prince,LOCATION,18880210-436-254576980.txt
Alfred,LOCATION,18880210-436-254576980.txt
Park,LOCATION,18880210-436-254576980.txt
Sydney,LOCATION,18880210-436-254576980.txt
Robert,PERSON,18880210-436-254576980.txt
Patch,PERSON,18880210-436-254576980.txt
Moss,ORGANIZATION,18880210-436-254576980.txt
Yale,ORGANIZATION,18880210-436-254576980.txt
B.,PERSON,18880210-436-254576980.txt
H.,PERSON,18880210-436-254576980.txt
Chapman,PERSON,18880210-436-254576980.txt
Wesleyan,ORGANIZATION,18880210-436-254576980.txt
Loan,ORGANIZATION,18880210-436-254576980.txt
Fund,ORGANIZATION,18880210-436-254576980.txt
Germanton,LOCATION,18880210-436-254576980.txt
Carrington,PERSON,18880210-436-254576980.txt
Sydney,LOCATION,18880210-436-254576980.txt
United,ORGANIZATION,18880210-436-254576980.txt
Agricultural,ORGANIZATION,18880210-436-254576980.txt
Societies,ORGANIZATION,18880210-436-254576980.txt
',ORGANIZATION,18880210-436-254576980.txt
Association,ORGANIZATION,18880210-436-254576980.txt
Newcastle,LOCATION,18880210-436-254576980.txt
Newcastle,LOCATION,18880210-436-254576980.txt
Harbour,LOCATION,18880210-436-254576980.txt
P.,PERSON,18810503-1052-208565824.txt
G.,PERSON,18810503-1052-208565824.txt
k,PERSON,18810503-1052-208565824.txt
Dixon,PERSON,18810503-1052-208565824.txt
Mount,LOCATION,18810503-1052-208565824.txt
Macedon,LOCATION,18810503-1052-208565824.txt
Yan,PERSON,18810503-1052-208565824.txt
Yean,PERSON,18810503-1052-208565824.txt
Dixon,PERSON,18810503-1052-208565824.txt
Mount,LOCATION,18810503-1052-208565824.txt
Macedon,LOCATION,18810503-1052-208565824.txt
Public,ORGANIZATION,18810503-1052-208565824.txt
Works,ORGANIZATION,18810503-1052-208565824.txt
Department,ORGANIZATION,18810503-1052-208565824.txt
Lorne,PERSON,18810503-1052-208565824.txt
Edelsten,PERSON,18810503-1052-208565824.txt
Bince,PERSON,18810503-1052-208565824.txt
Alfred,PERSON,18810503-1052-208565824.txt
Farr,PERSON,18810503-1052-208565824.txt
Emerald,LOCATION,18810503-1052-208565824.txt
Hill,LOCATION,18810503-1052-208565824.txt
Drapery,ORGANIZATION,18810503-1052-208565824.txt
Hall,ORGANIZATION,18810503-1052-208565824.txt
JANE,PERSON,18890713-1128-211270098.txt
Jane,PERSON,18890713-1128-211270098.txt
Robert,PERSON,18890713-1128-211270098.txt
Harper,PERSON,18890713-1128-211270098.txt
Robert,PERSON,18890713-1128-211270098.txt
JTorsham,ORGANIZATION,18830307-185-202705083.txt
Times,ORGANIZATION,18830307-185-202705083.txt
New,LOCATION,18830307-185-202705083.txt
South,LOCATION,18830307-185-202705083.txt
Wales,LOCATION,18830307-185-202705083.txt
Melbourne,LOCATION,18830307-185-202705083.txt
Otelong,PERSON,18830307-185-202705083.txt
Advertiser,PERSON,18830307-185-202705083.txt
Pakingtocuetreet,LOCATION,18830307-185-202705083.txt
Ireland,LOCATION,18840630-108-62022759.txt
Scotlandl,LOCATION,18840630-108-62022759.txt
Cobungra,LOCATION,18840630-108-62022759.txt
Cobungrain,LOCATION,18840630-108-62022759.txt
Hall,PERSON,18820221-326-200456227.txt
Melbourne,LOCATION,18820221-326-200456227.txt
R.,PERSON,18820221-326-200456227.txt
M.,PERSON,18820221-326-200456227.txt
Smith,PERSON,18820221-326-200456227.txt
D.,PERSON,18820221-326-200456227.txt
Jones,PERSON,18820221-326-200456227.txt
Hamer,PERSON,18820221-326-200456227.txt
Congregational,ORGANIZATION,18820221-326-200456227.txt
Church,ORGANIZATION,18820221-326-200456227.txt
New,ORGANIZATION,18820221-326-200456227.txt
Zealand,ORGANIZATION,18820221-326-200456227.txt
Loan,ORGANIZATION,18820221-326-200456227.txt
and,ORGANIZATION,18820221-326-200456227.txt
Mercantile,ORGANIZATION,18820221-326-200456227.txt
Agency,ORGANIZATION,18820221-326-200456227.txt
Company,ORGANIZATION,18820221-326-200456227.txt
Naval,ORGANIZATION,18820221-326-200456227.txt
Reserve,ORGANIZATION,18820221-326-200456227.txt
Wangaratta,ORGANIZATION,18820221-326-200456227.txt
Borough,ORGANIZATION,18820221-326-200456227.txt
Council,ORGANIZATION,18820221-326-200456227.txt
M.,PERSON,18820221-326-200456227.txt
Maloney,PERSON,18820221-326-200456227.txt
Messrs,PERSON,18820221-326-200456227.txt
W.,PERSON,18820221-326-200456227.txt
E.,PERSON,18820221-326-200456227.txt
Dale,PERSON,18820221-326-200456227.txt
Samuel,PERSON,18820221-326-200456227.txt
Hutchins,PERSON,18820221-326-200456227.txt
Skinner,PERSON,18820221-326-200456227.txt
Thomas,PERSON,18820221-326-200456227.txt
Weldon,PERSON,18820221-326-200456227.txt
Walwa,LOCATION,18820221-326-200456227.txt
James,PERSON,18820221-326-200456227.txt
Aitken,PERSON,18820221-326-200456227.txt
Dorchap,PERSON,18820221-326-200456227.txt
Wangaratta,LOCATION,18820221-326-200456227.txt
Oxley,PERSON,18820221-326-200456227.txt
Milawa,LOCATION,18820221-326-200456227.txt
Joseph,PERSON,18820221-326-200456227.txt
Arun-,PERSON,18820221-326-200456227.txt
Deen,PERSON,18820221-326-200456227.txt
Wodonga,LOCATION,18820221-326-200456227.txt
A.,PERSON,18820221-326-200456227.txt
Cheyne,PERSON,18820221-326-200456227.txt
Robert,PERSON,18820221-326-200456227.txt
Robin,PERSON,18820221-326-200456227.txt
James,PERSON,18820221-326-200456227.txt
Grant,PERSON,18820221-326-200456227.txt
James,PERSON,18820221-326-200456227.txt
Rielly,PERSON,18820221-326-200456227.txt
Chas,PERSON,18820221-326-200456227.txt
Hancock,PERSON,18820221-326-200456227.txt
Ya,PERSON,18841028-567-225661856.txt
Avendolph,PERSON,18841028-567-225661856.txt
Barnett,PERSON,18841028-567-225661856.txt
Clarke,PERSON,18841028-567-225661856.txt
Destree,LOCATION,18841028-567-225661856.txt
W.,PERSON,18841028-567-225661856.txt
Gafiney,PERSON,18841028-567-225661856.txt
Henty,LOCATION,18841028-567-225661856.txt
Keegan,PERSON,18841028-567-225661856.txt
Kerr,PERSON,18841028-567-225661856.txt
Lowe,PERSON,18841028-567-225661856.txt
Moore,PERSON,18841028-567-225661856.txt
O'Brieo,PERSON,18841028-567-225661856.txt
Rutherford,PERSON,18841028-567-225661856.txt
Samp,ORGANIZATION,18841028-567-225661856.txt
Smith,PERSON,18841028-567-225661856.txt
Patika,LOCATION,18820602-985-192855795.txt
Te,ORGANIZATION,18820602-985-192855795.txt
Aroha,ORGANIZATION,18820602-985-192855795.txt
Edward,PERSON,18820602-985-192855795.txt
Hurlestone,PERSON,18820602-985-192855795.txt
Kyneton,ORGANIZATION,18820602-985-192855795.txt
Guard,ORGANIZATION,18820602-985-192855795.txt
HurleBtone,PERSON,18820602-985-192855795.txt
Bryant,PERSON,18540227-13-4803677.txt
Bendigo,PERSON,18540227-13-4803677.txt
Forest,LOCATION,18540227-13-4803677.txt
Creek,LOCATION,18540227-13-4803677.txt
Loddon,LOCATION,18870119-1093-207609952.txt
Ballarat,LOCATION,18870119-1093-207609952.txt
Edward,PERSON,18990114-35-14195532.txt
Goodacre,PERSON,18990114-35-14195532.txt
St.,ORGANIZATION,18990114-35-14195532.txt
John,ORGANIZATION,18990114-35-14195532.txt
Camperdown,LOCATION,18990114-35-14195532.txt
Josiuh,PERSON,18990114-35-14195532.txt
Venner,PERSON,18990114-35-14195532.txt
Aboicrombio,LOCATION,18990114-35-14195532.txt
Concord,LOCATION,18990114-35-14195532.txt
IIo,PERSON,18990114-35-14195532.txt
Alfred,PERSON,18990114-35-14195532.txt
Hospitul,PERSON,18990114-35-14195532.txt
Tiru,ORGANIZATION,18990114-35-14195532.txt
Brigade,ORGANIZATION,18990114-35-14195532.txt
Bcllovuo,LOCATION,18990114-35-14195532.txt
Hill,LOCATION,18990114-35-14195532.txt
Daniel,PERSON,18990114-35-14195532.txt
Cooper,PERSON,18990114-35-14195532.txt
Stitioii-ofhcor,PERSON,18990114-35-14195532.txt
Jackson,PERSON,18990114-35-14195532.txt
Waverley,PERSON,18990114-35-14195532.txt
Volunteer,PERSON,18990114-35-14195532.txt
Brigado,PERSON,18990114-35-14195532.txt
Oub,ORGANIZATION,18880816-30-3120231.txt
Sydney,LOCATION,18880816-30-3120231.txt
Collina,LOCATION,18880816-30-3120231.txt
Shoalhaven,LOCATION,18880816-30-3120231.txt
Sydney,LOCATION,18880816-30-3120231.txt
Sydney,LOCATION,18880816-30-3120231.txt
Cockburn,ORGANIZATION,18880816-30-3120231.txt
Beef,ORGANIZATION,18880816-30-3120231.txt
Torres,PERSON,18880816-30-3120231.txt
Straits,PERSON,18880816-30-3120231.txt
Lower,LOCATION,18880816-30-3120231.txt
